alpha[1],alpha[2],alpha[3],alpha[4],beta[1],beta[2],beta[3],beta[4],sigma_alpha,sigma_beta,alpha,beta
2.1355450492424186,2.2997526790619505,2.910385279551487,2.884885373974224,0.2912842685920346,0.2942894242733157,0.3834801604706869,0.552848028963699,0.8880725010680648,0.28053574912764595,2.4806092089431773,0.3364814956966163
2.0965005946755935,2.3101473441782057,2.935339318219419,2.789974686223869,0.28514637789600683,0.2946496587265801,0.38448909699684114,0.5350280215911758,0.40087953636370594,0.10062373527395607,2.4858953989691246,0.33684461468741334
2.0988904806576993,2.318788385956242,2.9236476099176207,2.742530220761183,0.28537205910676955,0.29465990162804634,0.3863706470577939,0.5209628384478933,0.6104638791885071,0.19013305067533856,2.454511692668976,0.3321755859473543
2.115943428988503,2.344218800589487,2.934971429057502,2.781376273806481,0.2875275648809348,0.2982444235860732,0.38416002284619666,0.5248098214831719,0.2744948628910159,0.08441169557260916,2.4727180618072677,0.3337747791412865
2.1134146106966227,2.341001667477831,2.9246736406477876,2.782592057617884,0.2876865501070751,0.29752476538393285,0.38415864442801545,0.5233589490400598,0.2531754463801974,0.0857244847559242,2.483753387674353,0.3351153429590787
2.1338995532345177,2.2766181215013295,2.9659380340901755,2.7873468980986065,0.29130864467668205,0.2891386415479891,0.38792626405079556,0.5227007056421487,0.5509968315986915,0.15754276640686868,2.483322276498082,0.33592301467147023
2.1346126858342833,2.2778472869385338,2.9607357690908436,2.7610980419980273,0.2916126751112752,0.28930584840881735,0.38894275033113157,0.5236847661295256,0.6766409133093416,0.16168725740125703,2.4646073502608337,0.33284284447017815
2.146808116090065,2.2751648387453582,2.9492373482795884,2.7530888253859387,0.2893485980009699,0.2892378080378945,0.38999784366396606,0.5208570398679517,0.6438263513890177,0.09063784839700627,2.4719532471403993,0.334369937612317
2.154405241135202,2.3085800902663145,2.9263814994882926,2.845920192103397,0.2896284881305606,0.2926659294254861,0.3867807844515872,0.5396928121208292,1.322977266400735,0.12403894516292627,2.5046487279356144,0.3395951536070666
2.1268871821149165,2.284160500199912,2.9378006780533528,2.824444533739111,0.2864197632304545,0.29174470832920774,0.3861729583181729,0.5370420440129986,0.37411812021535196,0.12251171888215209,2.511934466883019,0.33861835583457756
2.1130671222350657,2.297905603978054,2.920270294003891,2.789100866687805,0.2857236396763019,0.2942379976571955,0.3833751616993399,0.532205463580638,0.9022476751009723,0.11786829389727502,2.507649301858429,0.33824696338669447
2.114481177868972,2.3089728844512645,2.9316818492145296,2.753843752647168,0.28773129940566144,0.2920340711741654,0.38769622769292245,0.5154508408776881,0.44363003547263796,0.1338799603345044,2.504548948106953,0.33863913415662034
2.1160508576966146,2.2946565688625853,2.9407716597299327,2.8293075618005568,0.2861028856764148,0.2934194489504984,0.38639779765579957,0.5409877296528006,0.294232184096114,0.1141283798809622,2.4962279363550985,0.3374519302490601
2.1285817444522825,2.3105010877332837,2.9434571141527206,2.864554898261799,0.28993670445257214,0.2927513996748236,0.3864983377356262,0.5411523525595909,0.4876478192604977,0.16090018014255664,2.4786438109990403,0.3360237788850965
2.1515590167487324,2.3095909967250323,2.9379245824881015,2.8193798233406473,0.2923111140648129,0.293783894996933,0.38829670982828,0.5372583625028756,0.43501444146157564,0.16272832881574678,2.479410024297441,0.3352286059049566
2.0915422055061557,2.273352717089658,2.9130014563412305,2.7294835070162815,0.28369439166672034,0.28969741410749006,0.38485542303406484,0.516357218310896,0.3722168798018086,0.18300165621529962,2.479410024297441,0.3352286059049566
2.1166804333858966,2.3004273880893464,2.95912035364066,2.7436475271229,0.28678450396932365,0.2936803528631342,0.39154513725293777,0.5192346755484829,0.3951131206749164,0.10063748931355077,2.461492479825512,0.33307341576930916
2.1415435511703147,2.3418762243853877,2.9042688131917327,2.821550545300079,0.2906893345542187,0.2967680379867853,0.38221261776438004,0.5317415842797952,0.35838928559504873,0.22334049364060196,2.4754548530052416,0.3339590130212637
2.122528996417797,2.2925323431361813,2.9392197721091615,2.7943938655094205,0.2858014370937636,0.2911487795694851,0.38726215696023975,0.5309270095200406,0.37505886428674756,0.15077930263387962,2.473834225595751,0.33404254501130587
2.1264208423126187,2.34558028943932,2.973101158452566,2.7982362610212923,0.28840065166609424,0.300681997863584,0.3925732268832074,0.5281580305677378,0.39838328004916873,0.09540048273589286,2.47849340911745,0.3350494780198804
2.104465496557385,2.3257705758023484,2.9746779307920734,2.844621948029413,0.2853832092225588,0.29613650769808686,0.39073867452438144,0.546249703981795,0.5815457838050887,0.08923354575617434,2.469034444250986,0.333614425151011
2.147811538924805,2.2981712634170957,2.9091074830719674,2.689011891207507,0.2929573615041562,0.2922835980589245,0.3818802622185059,0.5183071364452001,0.40531975736605685,0.25925244539256015,2.464598399580869,0.33334423875975716
2.116633620888734,2.3124194208547237,2.984864769010428,2.7585078682603617,0.28616562130518547,0.29387098278005236,0.39277958973102417,0.5264360546565888,0.3628679620708006,0.12070484366881776,2.4707409976186847,0.33389650983470914
2.132366188900934,2.337566038587762,2.934966077457709,2.7885468265306526,0.2867475099526432,0.29569661591873425,0.38742456049073787,0.5247254305654233,0.46669483650807886,0.12032998562960183,2.475057086477702,0.3355051093568016
2.1252895862626224,2.323457645701917,2.933256055716719,2.7773960376853957,0.28679879282277565,0.2965394278090185,0.3886231300083427,0.5257435800387803,0.5275734811812617,0.12550995746656837,2.4800463782941518,0.33507789744918265
2.1076458194904406,2.285452482947656,2.9234158824415917,2.80510777827246,0.2884086922264136,0.2896883913423289,0.38613695015109717,0.5283893069990128,0.2982153318511151,0.16028955052879654,2.4799427900846913,0.33471876119600236
2.0912045393733703,2.283658385657044,2.928883964699039,2.833118579142853,0.28535824755171607,0.2891021820929276,0.3870732768970852,0.5325379069871576,0.4257554718339371,0.10096106905602185,2.4799427900846913,0.33471876119600236
2.1067151071418606,2.2954379743010054,2.9465720136231752,2.7929378366384547,0.2879108698604902,0.28870986419774247,0.38965380488892054,0.5305960508152868,0.46584894454989506,0.14794716152225706,2.462735348046949,0.33279869476659313
2.1210345208531867,2.2878567785405908,2.9505871513428583,2.8072902414065664,0.285593117695839,0.29444912745754315,0.38702986105787335,0.5317248600623856,0.4814135104255741,0.21516846555203292,2.466241366258073,0.33421099649779296
2.1147895372149175,2.31014514421659,2.8885015169339847,2.841571934954253,0.2848082001288314,0.2967351282872265,0.38036386865962923,0.5396953502988067,0.432169392314652,0.09983910159168514,2.4634784777876444,0.33247421912716546
2.0976970580562475,2.294515108539524,2.8945110762107675,2.82834896856699,0.2865299928325839,0.2919721286707321,0.38000063470487405,0.53567145614456,0.4061114366588778,0.13707627912527062,2.4636225125479854,0.3324045427843903
2.1018331033743345,2.3217680057883388,2.9174362769744664,2.8070933912188067,0.2848031313420682,0.29276893297745954,0.3834216288231486,0.5293046564790176,0.28453199375911004,0.1355314541870775,2.4876079313504555,0.3364424776061321
2.0998933517640364,2.317687488086296,2.9067846079886963,2.8442624735561863,0.2839353160709438,0.296393592425837,0.3806882900769031,0.538628065991464,0.38678660149194477,0.12065631096140873,2.490263408515225,0.33715527273491125
2.0841822988983014,2.3371097098034914,2.867349141860956,2.882033767185517,0.2826713307651669,0.29727411180715646,0.3785530364349108,0.5508302755443739,0.4008182344483298,0.10698762289519179,2.460739563207094,0.33270406442335293
2.1116648214620564,2.3502442605535236,2.9603553019744346,2.773113061927639,0.287022872184646,0.2977307755137252,0.3904029772293567,0.5233748095537784,0.40412018654064036,0.22599555951331796,2.4768740245211642,0.3350791696930645
