alpha[1],alpha[2],alpha[3],alpha[4],beta[1],beta[2],beta[3],beta[4],sigma_alpha,sigma_beta,alpha,beta
2.079595868587975,1.9991548555745715,2.107748427294487,1.9717738694576428,0.12012131368290224,0.10675630683405951,0.11967553955727668,0.13309188024098711,0.12198794140553658,0.009050457581941737,2.0657577930292166,0.11799582263721212
2.053673590360305,2.0638257805954088,2.1406245326991185,1.9914654471651738,0.11904392760692095,0.11030540664498414,0.12192637212525506,0.13044418888430928,0.06887049130080469,0.011145506544053094,2.027844638646473,0.1153744379579248
2.0303086613157575,2.030879667761871,2.076453241254298,2.01387340972514,0.11723340045485307,0.10609618216370538,0.11794516600347518,0.13597504097877966,0.04596012876054934,0.01646634282119521,2.0292379561645113,0.11522631399321916
2.034535009913433,2.006527155297612,2.0732477994454603,2.0139854805092092,0.11725821410529605,0.10523747336861251,0.11805673312309184,0.13370552604864142,0.0689384972220859,0.013362825587285769,2.078441596224148,0.11861161841315122
2.0647066984487883,2.12836548878525,2.1468728523879776,2.0554361145238396,0.11932686507694232,0.11424813401210508,0.12259044632175091,0.13849659495657643,0.07055668815025064,0.02322017172607683,2.078994175086513,0.11840133004944493
2.047161139631252,2.031160977100299,2.0595967269512556,2.0365514412528736,0.11776755800680651,0.10630300253827021,0.11755770337887954,0.13515687117896805,0.030833181804324906,0.011911185249035712,2.086502677279401,0.11777692354468597
2.051832288369184,2.0086710308783298,2.0627161034299473,2.0435004302774784,0.11879531733983832,0.10747569431412625,0.11761894709364397,0.13801919984227345,0.05383825699121625,0.01459166925455747,2.086638659421286,0.11844385156305913
2.0301582507476934,2.1054507560356903,2.1602438657229572,2.042266765091492,0.11767755433211267,0.11166153137682786,0.12382989771079253,0.14014165426232753,0.08951258016361319,0.012024426833235121,2.0776183520927325,0.11829481462212021
2.0577657914906484,2.098027774938883,2.17591766139352,2.0640452536665297,0.11739052714953184,0.11211583567622484,0.12342387222117496,0.14081883982686658,0.13528026794568104,0.01067074562753284,2.0819419119976983,0.11764554494594785
2.027920312407819,2.022546613475506,2.0843318710629415,2.0324486439138427,0.11674945695306331,0.10748328208369663,0.1203429081127371,0.13344929228992522,0.052063321153636995,0.023747033495834145,2.0780028657359733,0.11762579782148476
2.003467157209137,2.0614105785654435,2.120997040007452,2.0614333822555264,0.11494548690994055,0.10999029440058279,0.12187489182095951,0.13444551328377294,0.04843510135166572,0.009501361549390862,2.0735099576775577,0.11774631322281125
2.0625095492993464,2.0616466600799574,2.1051682541462324,2.037708669463352,0.12026685292459176,0.10932483273759298,0.12044758562596772,0.13653418616783677,0.0453108455255126,0.010107191599401322,2.053720747502851,0.11728043939742001
2.0507384593590783,2.06413344557377,2.088994347687495,2.064146825730726,0.11693633373310074,0.1093488817788552,0.11995876773646279,0.14088125400009174,0.024351675347582924,0.01415859840702147,2.059049078222252,0.11743962539577228
2.0302598530565765,2.0566549179731632,2.0580464575462147,2.0305691875483034,0.1174833758681722,0.11023880235865925,0.11842358363852058,0.13367535909417547,0.1113512185554035,0.029081575478820572,2.0591648186168063,0.11746107416042226
2.0145533986175987,2.0375540889193973,2.099086030549207,2.0220920457262404,0.11494163573863142,0.1072912719940798,0.12097857154287678,0.13863619077243855,0.07274182943478583,0.026190336905885025,2.070261047047417,0.11788739684853386
1.9771647083667088,2.0360415906008176,2.1196781853010953,2.015192116021622,0.11390422396855548,0.10808854669900601,0.12047069618726985,0.1359915844830726,0.09743506167162752,0.023370101060545864,2.0658112380485503,0.11776557293699634
1.9844685856515942,2.042113613515201,2.104423714334937,2.002480262663679,0.11382153316314264,0.10690523663473417,0.12051279994809845,0.134948527137779,0.0624171843190095,0.03221781479635242,2.077328697601993,0.11777727472575633
1.9825447425988665,2.040125665944926,2.1237874882089733,2.067580178174288,0.11398496084502747,0.10996826143177582,0.1203236399942661,0.13896657851172203,0.16677883811786678,0.03612966177475779,2.078098904509272,0.11763564550725827
2.0145436853144387,2.0679257429517324,2.1249474449614287,2.0464261266343287,0.11581587733218132,0.10742725281822638,0.12228976997412516,0.1397307316603835,0.09839743929561391,0.05080403657714604,2.0809542906757446,0.11825875100539457
1.9974339869241804,2.034583805746468,2.145314118874125,2.0324538922240127,0.11435981973767696,0.10955764688479273,0.12336025479677724,0.13489117586954993,0.05362965741691259,0.044441440223543204,2.0509788399647637,0.11708327651926254
2.020297256056949,2.0844475603543673,2.144993865216058,2.02537521799664,0.11675750909695895,0.10988802031734779,0.12280073908666188,0.13697446716075623,0.09204814392433551,0.018449448055965854,2.0603397671903037,0.11640901992627814
2.008104102055167,2.0100789705744937,2.1211414457098394,2.046347248108937,0.11532273708007569,0.10742868523600076,0.1213853685413807,0.13960694223158535,0.035539462697917724,0.03268366720355283,2.061643006835057,0.11831959445355174
2.004484262384449,2.012154027085496,2.1183411757030917,2.0834473270117235,0.11518095970152921,0.10732110700109725,0.12149696862071926,0.13961632097996332,0.03261387720192319,0.03513168993516735,2.076478743248786,0.11820459117894713
2.0317214379750785,2.046954489470631,2.111463794831844,2.000973694162833,0.11660487386261456,0.10756651282269081,0.12030305982018002,0.13480893961564386,0.0646032970044154,0.011276098979179925,2.055728408327996,0.11672031282692959
2.0369294090536028,2.0553101299219403,2.108613586109757,2.008381741215133,0.11737342133434045,0.10689684421857475,0.12044284428659291,0.13447847255194864,0.07250780061410929,0.01310226327448259,2.0740438409557393,0.11833611221792745
2.0289069361722314,2.052199435345254,2.1463596287143143,1.9459929842350994,0.11642311716933078,0.1068861151923758,0.12210517602095701,0.1298917061109089,0.13148299461197033,0.007280012541971334,2.0740438409557393,0.11833611221792745
2.0584374651600488,2.117572994734221,2.1574571004996352,1.8769027342209783,0.11818960188495348,0.11068143209904353,0.12400209884146247,0.12459779230516103,0.07559710775423853,0.00810663091344609,2.0670953851069616,0.11808091987745069
2.005521478832375,2.0787819381066726,2.0706388085317435,1.9136908129084582,0.11654034943213012,0.11034840615799957,0.11838183381072138,0.12573398116572618,0.05775694266574017,0.011082697186084359,2.0702991940682476,0.11821315324694694
2.0448585328243922,2.0644768701282334,2.1477863064989795,1.9838226385057862,0.11907804996968063,0.1094114688774095,0.12235007488422643,0.13490468039991435,0.1906144818211253,0.014866774874899905,2.0661956981845004,0.11812390490988843
2.0495528494115764,2.06331873120295,2.059479287188444,2.0574691089894857,0.11890864168098665,0.10959878090164868,0.11686329084718121,0.13776327116767043,0.011652840422301485,0.01810456087841571,2.071633027168067,0.11793790501992191
2.077742090669182,2.0717534173609025,2.078220504740143,2.0687785109884897,0.1205985787630841,0.10962484866310994,0.11866924767272141,0.13859612711927616,0.009150473031820865,0.022764307841170065,2.0533860557903583,0.1169711897861118
1.9941261446653642,2.0482193096154417,2.120826450619726,2.0211395461399504,0.11533891044392511,0.10826868429607645,0.1218855626359584,0.13484735837380082,0.047153319735085984,0.010744083765361635,2.0694393077467765,0.1175723891636672
2.0116641748559303,2.049634573656642,2.122072711111249,2.011387175473817,0.11717001641875736,0.1089787601513616,0.12176853791227635,0.13691176533089822,0.0576769057558493,0.01586453684487229,2.0534647886465067,0.1166029706187137
2.0619936842896363,2.1273485300451895,2.1374414399471826,2.0064248684366883,0.11935691951244552,0.11352758369200286,0.12260331159089348,0.13394359239967332,0.05151060637208754,0.01931700939077824,2.0467398051187695,0.11621045750283424
2.0451230242889613,2.069687210306721,2.081554742738195,2.0493684318790244,0.11803865278336294,0.11010840679284802,0.11958043379714524,0.137692346485426,0.045687803196281636,0.007996586657353569,2.0589120362661846,0.11705053719393883
2.0426696718836443,2.0580762826641847,2.102139489521944,2.021785712513162,0.11941612648251254,0.11073510299999476,0.11961417914646721,0.14082277036403196,0.04864468904994658,0.010563636647881295,2.0708441848461794,0.11737181059681158
2.0591586176568444,2.0425311554161025,2.0957868490459473,2.0359076742194295,0.11816918511645826,0.10775223804259872,0.11941331894374477,0.13369982332048214,0.013826146165545552,0.010219708738664103,2.0751299287366884,0.11724952128326015
2.044665978610053,2.055954416499248,2.110088411788901,2.0108925205540897,0.11943062237594641,0.10982946565526627,0.1215218350942103,0.13072046874955737,0.0620691821628587,0.018859571665495973,2.0793606558976294,0.1177052394789478
