mu[1],mu[2],mu[3],mu[4],sigma[1],sigma[2],sigma[3],sigma[4],g[1],g[2],g[3],g[4],sigma_mu,sigma_sigma,sigma_g,mu,sigma,g
2.3768638561970583,2.352952602485376,2.3101410975693044,2.195194740317812,0.7496653847621592,0.7220962906449696,0.7351531354233789,0.7327815577774595,1.6275026937423722,1.6909078428371207,1.7631856331740363,1.8091743327388845,0.08055507594803228,0.01085441362648879,0.1219953263201597,2.339602555443007,0.7381506657084874,1.7179605921349814
2.3610507377526533,2.35901132619809,2.316922795425129,2.2124222923644488,0.8339513126454745,0.681107117912554,0.721720424523017,0.7467683279872205,1.8004977344865323,1.6227309531340413,1.7292858963443598,1.820413084520115,0.16038906506123146,0.0825367820316638,0.10691696153672772,2.339062684427942,0.7572415899120597,1.7656642902041453
2.3594923547689377,2.3709261763662868,2.3181888308305947,2.1907711875126292,0.8095068973353001,0.696776449319149,0.7133636407707323,0.8300682540184428,1.7428297535659198,1.6514780919081842,1.714715909217976,2.0531918452233193,0.09259299280557955,0.06254983464381748,0.240191940653027,2.3332801350837498,0.7383951707575851,1.7247220045180969
2.3553583912968756,2.3491938519083675,2.3322463662252053,2.1762691500218705,0.7986569194223126,0.6785709560787679,0.7125636852487707,0.7976691586141664,1.7379390701617932,1.6161852577831286,1.7180983959682274,2.042474049471048,1.7700516401580402,0.08250363460661897,0.5146536510567435,2.333379793441184,0.7376568989258157,1.7319590605767445
2.3627139084102695,2.3524259535650134,2.3356107148767373,2.1663933430638944,0.8014279566455949,0.6785658444390256,0.7131636827361933,0.8194272522323712,1.7176710853126962,1.6137298136158535,1.7167606547304826,1.9894034720252751,0.9896257992677064,0.07835044533101977,0.5397240112000102,2.342672850151212,0.734375702303109,1.702830458166015
2.3649124301684665,2.372935318482805,2.3180615033296776,2.206421404908003,0.8055101565079827,0.7214493368007229,0.7261795192033703,0.93679133638346,1.7381089720911718,1.6683335647893007,1.750241796340315,2.347032352568401,0.6680547035001466,0.13482780840829106,0.9551386398862941,2.3351837450666415,0.7415883820549019,1.7264236654878848
2.362598650768451,2.3694347557841873,2.320253799257074,2.206145634082938,0.7979054183428691,0.7250754089780923,0.7303925719137968,0.9294859584963102,1.738676565124095,1.6705555245060406,1.7539968221881619,2.371065522238056,0.8038147112225095,0.1242465718835343,1.3779114930747411,2.3434705419777973,0.7321485645891077,1.7078295411671882
2.3619574357507243,2.3630901795176924,2.3165812839730364,2.217731938660348,0.7990267217683672,0.718244305432056,0.7265409450392745,0.9243005148442597,1.7148264555947592,1.6681939537073158,1.7484956223286598,2.4472203334255123,1.3150018190305268,0.17204828368787053,1.2919453338098592,2.3364733866551406,0.7466433998671093,1.7354219058768265
2.368625045615074,2.3519380242012486,2.3288181798540926,2.1857368793366083,0.817888948576148,0.6779085343705037,0.7133734829634034,0.7188320122523795,1.7742306669817345,1.6188481632734337,1.734056696351733,1.8854301007981515,0.24051676867413108,0.046132414413468575,0.11239680420630761,2.3404072492972468,0.7447157427237161,1.7331802104837273
2.3574964934786475,2.3619622217934286,2.320881467444302,2.23383340799948,0.8323091895598623,0.6968020790930113,0.7290939929831471,0.742288825483835,1.767740947087256,1.6358448040596736,1.743335246071438,1.7622628390685957,0.037392046481865414,0.04482661188964448,0.06663873516553888,2.334861649745279,0.7318675040459357,1.7107010374764855
2.352877320263664,2.3553240788279095,2.3258419587636303,2.205647836134833,0.8270785460781561,0.7195466202397085,0.7320730690776992,0.7460026616045144,1.7512293841726922,1.6805515910735507,1.7499139497823495,1.8304084749900396,0.4335097201206189,0.09222921181886223,0.13579642036714015,2.352286289029337,0.7422515024909769,1.726174048352759
2.3527242130955552,2.362365798055486,2.3364193217652938,2.2344174875586513,0.7854831735256634,0.7128438052185204,0.7150394893687797,0.7882431270734328,1.6999953136513435,1.6643774064332308,1.7232136289260045,1.9797753694143383,0.19084340124309368,0.16800347619062,0.1367458278506731,2.336142799700565,0.7325603796629596,1.716790756725025
2.3550383371103747,2.354010895003093,2.3145476404277234,2.2170427126170495,0.8049706442516671,0.7356821834361766,0.7239182735873332,0.7625734734823615,1.7341936756625498,1.723420232232375,1.7456257870243759,1.9575173943140525,0.059114235800058236,0.019830873080438127,0.25116596192615587,2.3357459342998323,0.7524974179053479,1.7433781188462352
2.3746903664983288,2.3695348753364085,2.327115108957461,2.230888599663936,0.8148424521513931,0.6960835541166249,0.7219493315543376,0.6882691490025631,1.741556018004109,1.6535741353165014,1.738486349205179,1.7098301885025988,0.05695857374135251,0.18415774154306583,0.0415375510785435,2.338473421465469,0.7462781827757238,1.7377913392779871
2.3627577497642114,2.3647229392004685,2.3290748748328793,2.250765865076026,0.8264982179079828,0.7180911252110526,0.7208579462525435,0.72404049578952,1.7789197499839253,1.7000596647073423,1.736775825006942,1.7842821172581456,0.09825691047754564,0.032195411218606376,0.058614181670873476,2.333996552107993,0.7467157884055063,1.7356856093782946
2.352009050648815,2.3622219897209407,2.3338601669674857,2.195631452313869,0.7964196814664919,0.6959352074629435,0.719865812199715,0.791542011040564,1.7122187388653334,1.6344529800755083,1.7460257557975252,1.9925534249341137,0.26042967068253026,0.0595392070991007,0.1076972240922845,2.3439132574740404,0.7240662371707208,1.6951223677871958
2.37830113584107,2.372872121614851,2.33280068276808,2.201265340755098,0.7865299673492763,0.6938906333094467,0.7246390890827084,0.7117801522491368,1.6828482911790048,1.6227031677932908,1.755400911064744,1.814800765916417,1.8870649696644761,0.025009225377241918,0.12855545727505213,2.3389122980916532,0.722826539949826,1.695112482142411
2.360934704867238,2.3579707587646084,2.319825161223645,2.1893153230530773,0.8033140400700907,0.7400894872148122,0.7264409722150983,0.9085223811836438,1.7101175224231273,1.7268767169428076,1.7493233398559556,2.260526661107268,1.5264624621161382,0.12824904331343473,0.9577368723580209,2.338764898934401,0.7233709066829569,1.6875040710885614
2.3483417672722844,2.3807122249827923,2.314421248304731,2.200451851447072,0.8608404972310089,0.6695980004911348,0.7263250498243703,0.7764927518579573,1.8325627331506418,1.5802342252301416,1.7490133934890366,1.9476276439047187,1.5520405851380032,0.08199869549983338,0.3381602344542738,2.3436489999941172,0.7319486664359387,1.7169135566431755
