a[1],a[2],a[3],a[4],b[1],b[2],b[3],b[4],c[1],c[2],c[3],c[4],sigma_a,sigma_b,sigma_c,a,b,c
0.799193633244498,0.9938071375033762,3.0440383692218003,2.631483363731224,1.9524231998827726,2.9332809028748814,2.8194722284169886,0.7547583806908208,0.8145115135413996,0.2311621771385869,0.347946950944366,1.0913199124759176,0.40932574859039306,0.28855776700752217,2.277553962293287,8.499336351117295,3.881128722993373,0.18090076449332312
0.7991932334121351,0.9938192201692271,3.044037071340573,2.631484258088639,1.9524224026689474,2.9332816355768547,2.8194709656304617,0.754758443717841,0.8145112135666006,0.23116211940118048,0.3479467701773771,1.0913199878123605,0.40932567466400804,0.28855767774140456,2.2775546119850447,8.50045284533793,3.881133205461084,0.18090095111798588
0.7991926660793744,0.993853917267813,3.044035588960761,2.631483783315255,1.9524221348465924,2.9332862343845307,2.8194716441128325,0.754758238375374,0.8145114336373032,0.23116211161739839,0.3479466314029268,1.0913207262868014,0.4093257844675951,0.2885580407160712,2.277555619287396,8.500670260562389,3.881133800616632,0.1809009006827346
0.7991932448180638,0.9938762305337999,3.0440376920248524,2.631483632261542,1.9524215970135594,2.933285705897964,2.819470040081724,0.7547584009084715,0.8145116184823994,0.2311620990316615,0.34794637541226364,1.0913199843498056,0.40932567814877535,0.288558073931951,2.2775577646651852,8.50176791037081,3.8811316868356873,0.1809009751974939
0.7991930669504097,0.993882080747071,3.0440377904332925,2.6314836114427487,1.9524216758454058,2.933285254788891,2.8194703164254404,0.7547583349320446,0.8145112904737049,0.23116214159013027,0.3479462642594012,1.091319679923865,0.409325836498559,0.28855800004839943,2.2775579737458838,8.506273736340132,3.8811289116389527,0.18090077106457342
0.7991930697998848,0.9938883052915128,3.0440368584533943,2.6314837959897845,1.9524211894535912,2.9332851142009484,2.819470710091369,0.7547584318240637,0.8145114318883813,0.2311621322626569,0.3479462844201691,1.0913194240438469,0.40932575087427064,0.28855779529150805,2.277558940514061,8.50655414172646,3.8811284992549897,0.18090066675923047
0.7991934519388804,0.9938893242775123,3.0440365022978564,2.6314839927614857,1.9524211354294898,2.933284846959786,2.819471049125386,0.7547583883322968,0.8145113301649675,0.23116215184974542,0.3479463322779353,1.091319347801074,0.4093257599638479,0.28855776725440324,2.277558801795699,8.507658747155768,3.881122479611775,0.1809005196124865
0.7991933816525981,0.9938944808050747,3.044037379990919,2.6314836955198713,1.9524215493581867,2.9332853933490854,2.819469122226805,0.7547581876556225,0.8145116050434962,0.23116217799359362,0.34794624509463384,1.0913194833255437,0.4093258202598514,0.28855765236712694,2.2775584511400266,8.512016249685733,3.8811231391175474,0.18090060867549962
0.7991933631643368,0.993896255636599,3.044037490744207,2.6314839238975916,1.9524212755546633,2.9332850287277155,2.819468878965386,0.7547581836808298,0.8145116473686421,0.23116223329466679,0.3479462198066064,1.0913193477792331,0.40932583493778596,0.28855764320743266,2.2775583308875134,8.514576119043337,3.8811227293279247,0.18090086065464328
0.799193290799569,0.9939025122924763,3.044035978454513,2.6314849014767963,1.9524202501662005,2.9332858872508414,2.8194673436211755,0.7547584507996525,0.814511634156035,0.23116220405191634,0.3479462683195933,1.091318973041392,0.40932590390837365,0.28855764641896103,2.2775597566101373,8.514838574986433,3.8811222415719127,0.1809008231572032
