alpha[1],alpha[2],alpha[3],alpha[4],sigma[1],sigma[2],sigma[3],sigma[4],sigma_alpha,sigma_sigma,alpha,sigma
1.3131059612587956,1.4973894938446646,1.8100500544923688,1.5438608065604948,8.094193217334338,8.79485860493393,8.599603992630183,5.99151629814839,0.18414645758244552,1.3439522333773943,1.5055138692244843,8.226051616264906
1.3062959215399108,1.5107831072745077,1.8061139384152411,1.5422152287028634,8.023647233230179,8.795975776027664,8.555654655368516,5.911795173222887,0.183298087128748,1.4280162977099953,1.5036668847244294,8.256853989994612
1.308109468853162,1.5032923249722447,1.794399117585226,1.5502014844939296,8.089176514718861,8.840206372909378,8.554633103968918,5.945588831967983,0.15166553468807087,1.7238844503504593,1.503750342240939,8.255565857023521
1.3118012097117908,1.5004461836939083,1.7943633737412232,1.5474651771210373,8.114648033764379,8.803263024697454,8.551979988789189,5.923965226975581,0.1668969407197949,1.435253456006505,1.5010555884993564,8.248068541519945
1.306561049148558,1.494262320763271,1.8064004059026697,1.5474649064455692,8.04628343616427,8.716432552143015,8.592090372880564,5.960688797980435,0.322388847476062,0.7702963937703613,1.5042457895101107,8.244321499371884
1.3125490331513177,1.499301430507337,1.8041252986877858,1.5346783637126826,8.02696111127844,8.82240053929967,8.592018285537408,5.890546900498037,0.41136897627677294,2.123761682716694,1.5066022373352674,8.22422414526435
1.3162963855482652,1.4881070362337967,1.8038080284936688,1.5470462003628167,8.06342125055192,8.734192086743777,8.565594933861648,5.998501361148069,0.1310202477303169,0.6713636815468168,1.5057740581472323,8.224717070329097
1.3041476508623913,1.497011176008384,1.806322865687325,1.5478693508618455,8.029385574463808,8.721854441370603,8.565212676019286,5.950712394549317,0.21944761004129013,0.9259162486174856,1.5016831223852827,8.227073085828255
1.3131111075515058,1.5008670924803384,1.8019259893067932,1.5386847081156199,8.120503268972033,8.80814729872699,8.572257251831884,5.902202638513345,0.25964345938495936,1.6310544305877268,1.501833236636511,8.208628617779498
1.3017506196310118,1.4934449538979486,1.8020999469509107,1.548240343886169,8.072440344029188,8.761733215492193,8.575926705861217,5.950831607523466,0.1683883853925761,0.7638786126461439,1.5019468761457468,8.257475778874037
1.311589327824811,1.4991151271617935,1.8029836920433482,1.549867144065881,8.075634092651034,8.769095476907864,8.553728073868816,6.0046288898927695,0.21602191532599532,0.930993723481915,1.5049918120140706,8.263264920774734
1.314200868360915,1.4986559849726961,1.8051524618745451,1.52564661081927,8.133917851293761,8.73429343118846,8.608673513222,5.87785511287194,0.37620142107878696,1.1785309323349817,1.5117593685968258,8.26438298811871
1.3047935852326014,1.494244929716949,1.7974542496735098,1.5456760149797353,8.038580970231157,8.773484483417601,8.51651779278244,5.939754498808154,0.2463590542302954,1.187717046169594,1.5047699232894083,8.243213284581635
1.310507127776909,1.5057966208110283,1.7973118039598592,1.55127757413408,8.08738485626572,8.792432612362791,8.577194523169675,5.880108151947814,0.13498106985588093,0.7863302148508612,1.5057745721076239,8.25373588114039
1.3102833000149678,1.4957324791031252,1.8011640370869648,1.5309630236531167,8.085911785487156,8.806030600612218,8.535016157841753,5.908677858504026,0.31784947779334505,1.0994672427255185,1.5012289153807208,8.260526744295179
1.3119386063970804,1.4920861462011004,1.8073230131261024,1.5477601369292548,8.108604002493175,8.792540962000006,8.550093985719663,5.958264537901924,0.15570243405899772,1.180260121282138,1.5079971374405297,8.2360581351029
1.3068686459283978,1.5043766907933533,1.8050656638409794,1.546348960273397,8.086136435344736,8.756433687832683,8.556153489936628,5.885781621889858,0.2814553450623419,0.9581506983083986,1.5091209077605556,8.232690680487709
1.317035316300834,1.495190105378622,1.7988349599148061,1.5269592642496477,8.122636982708551,8.800042112495996,8.58483307897961,5.9065417566679175,0.13788281260538723,1.3443312328293882,1.4952694464465905,8.221736901386164
1.3012454358142365,1.510545941423759,1.8078504664524058,1.5607400716084043,8.032018793788096,8.789647309465941,8.543601297489705,5.942276012529475,0.37096574338617816,0.7596572383856236,1.5024650700912439,8.222526052422369
1.3031164436609777,1.498991907499506,1.8013502458864261,1.5349685736712653,8.077169580056836,8.783731653715453,8.589289424420086,5.916835603783817,0.2634461755843793,0.9904410138321641,1.500154079508589,8.2252876344225
1.3075726384855502,1.4945366187354758,1.793049130954338,1.540982071104087,8.071586880244904,8.72399914586459,8.565403095328058,6.011127919080324,0.16169390299595285,1.3374066605095434,1.5006391461387751,8.215360000366571
1.308743935964304,1.4950708502940377,1.8107842580749374,1.5542273791178713,8.06942176180069,8.763614345457883,8.605066012980076,5.904145374320559,0.38770192992863484,0.6479617296223187,1.5016308156254485,8.280320655254249
1.3102730499413389,1.5030504348058535,1.800571112677724,1.5201575741373785,8.111701952117013,8.753639367088477,8.516204917286947,5.934724974379787,0.1630087745454445,2.419388743773536,1.5036948736911058,8.191197642917816
1.317924848839084,1.4858383727329312,1.7957259642186858,1.5388389938740945,8.116887640053134,8.744776523601244,8.574884718293044,5.8428862561127906,0.21043437437284473,1.658879054800681,1.4984209403676318,8.215176591088806
1.3031079190340584,1.5016783791149542,1.8099838628903802,1.5596289933810783,8.069177923610603,8.72711687660332,8.547114903096656,6.045661677006042,0.34192086634220303,1.6326018226699912,1.5113769956641248,8.279723916459888
1.3108740104581793,1.4987209858080888,1.8003320048016658,1.545411401898443,8.029947229516251,8.76192743171525,8.571007229460651,5.958784894567276,0.33632937854536055,1.8345299034207616,1.5072179859917707,8.247730593702126
1.3159987941810118,1.5009255167850988,1.802760198513169,1.5453626150425703,8.061602355613292,8.755777266570314,8.573830857626128,5.881235018372011,0.19539716248726938,0.7653937181992405,1.504367383570664,8.252251016702393
1.3022203578273053,1.4993489490485459,1.809880312019771,1.5284321966108994,8.101033158401627,8.806297807775593,8.555496354444623,5.928792550526032,0.21598475709716056,1.2298278363585269,1.5033615405878589,8.237543608704396
1.307529859906297,1.487605862612515,1.7968740369849914,1.5475720052984467,8.109377594408572,8.751777698683354,8.524180670377584,5.987397965687606,0.22285088299202457,1.0884617878391047,1.4983698220324826,8.209379635428139
1.3125732193815742,1.4972264895169192,1.8116433585800875,1.5400905747399225,8.047790169482129,8.771843296779045,8.602709593116508,5.897721567719843,0.2873203220709463,1.0289351486157685,1.497583028661015,8.201921920657083
1.3107028921530939,1.4912719310771012,1.8073707605259517,1.5385260252127075,8.155804063047313,8.691095439254044,8.582875697191188,5.927486195620847,0.1779081154400118,1.3337261151116198,1.4984696142527982,8.204003182174489
1.3063510664518838,1.5065818279163283,1.7939408595849926,1.5424935870418495,8.017998924702551,8.8240568763217,8.580656506842985,5.880581459109666,0.24893080447196658,1.393619580758737,1.5026466965314138,8.2227866424797
1.3158355347173856,1.4946399279161,1.8133523699042668,1.5580609816073936,8.087360871811361,8.69345157616578,8.597622979757118,5.9122734572468305,0.37757141629463714,0.9156852895207936,1.4975426795642244,8.2140406579983
1.3125463559497759,1.490390363811484,1.8184421266679682,1.547251149878635,8.100704909046371,8.705387474657126,8.568376612068766,5.943065295220094,0.2710839264176623,0.8581894984457641,1.5087699801673549,8.276586957905835
1.3021163687193609,1.4981486402005522,1.7895476523786384,1.531669361695496,8.027426212273975,8.778626775223534,8.568418780521622,5.902953117772205,0.1361963854303534,1.0788433669582478,1.5072868843283085,8.258326888270986
1.3135751816167174,1.499646838328859,1.8144248930839988,1.5562831752924182,8.111047559913006,8.76596292061238,8.574202148947723,5.949522137179818,0.2816970821802871,1.2811616009684892,1.5021483082612113,8.234852531972269
1.3038081922504001,1.4921741486058075,1.8050080562414283,1.529366007206599,8.03485316306328,8.648202833615592,8.548138561760855,5.931060448626093,0.24012962554964032,1.0433773827961794,1.4993774862768212,8.249842954387866
1.3056680899762279,1.495440794382175,1.8056749244952135,1.533717006191941,8.055389841425244,8.737746650824198,8.605132660762008,5.842007521363339,0.16636617515675609,0.6718916691284837,1.50094629779529,8.251538432225226
1.31086848537836,1.5028433339506202,1.7931557879742845,1.5578525588204999,8.104822014757717,8.75469387091342,8.575313097577817,5.982361813485578,0.37389694576997695,1.9824069833696627,1.5071235162478323,8.230127579435898
1.3051180135633609,1.5069714549767026,1.810116672768367,1.54910735692148,8.116973122243973,8.72650917510492,8.593893189825312,6.008027923803188,0.37277910668665154,0.8584778110126307,1.4991802374116259,8.244982620365965
1.3127064710728602,1.487194435529491,1.7993872164015328,1.5290634493370807,8.09726326186553,8.81548491183014,8.510162378982566,5.878008576990336,0.19197413474506045,1.607406442848245,1.5020914797607958,8.226437756029785
1.31124968785929,1.4861898632390473,1.815008581245967,1.5550509430009074,8.088144996515789,8.804139698185274,8.563534924660889,6.023257070373994,0.2462404112681398,1.1655173837726185,1.5023872581822066,8.232966527152398
1.3036615418393263,1.5064445870183034,1.7950804660815909,1.5259643475763487,8.086904602322386,8.75886772905582,8.554914639852322,5.844884935176017,0.20274332960021238,1.0265889326296267,1.5027880020726887,8.240444896876049
1.3072536911131292,1.492437213947523,1.8036056394393625,1.5341663150043605,8.058129762340986,8.796925798332339,8.56292683059019,5.943011766609804,0.1555478367761627,1.3976978349170643,1.5009307489403945,8.238516145652627
1.309241193270426,1.5023122799521322,1.7959618947738745,1.5261877454739166,8.079346676648521,8.729233975397438,8.550690083992205,5.8455364616486225,0.21990352150020595,0.9208042725937737,1.500271593522252,8.247431190260183
1.3110979469151158,1.4972625551230534,1.7919434019724525,1.5581017589924875,8.058092890984106,8.669691310542786,8.558510446130366,5.925860829084774,0.2330821944110976,1.0319098001334024,1.499537712466334,8.232972484674018
1.308005066120412,1.4938845583877007,1.8134037979831263,1.5317745669843368,8.099649162803459,8.829528760049303,8.576652820072521,5.956917163288061,0.28803503596012037,1.0652013176878754,1.5032822245221753,8.20296066363874
1.3144697457704275,1.4874207581046004,1.8016902372176389,1.5520335865209498,8.051804994922874,8.773415871669004,8.538962597486874,5.89538633046205,0.4544411619580171,1.2446081892488428,1.5024121260434473,8.22584918028618
1.3048384711225045,1.5049938042146895,1.803486871767589,1.5201928165532022,8.127414974374293,8.73445336282608,8.597273726681072,5.919805584162955,0.3297469676343832,1.337581666790385,1.5087995359556468,8.22637929803517
1.3162170324478375,1.5019406124698302,1.794774314706725,1.560112074336915,8.071517631093174,8.743979748621738,8.563313840017688,5.984007609149129,0.15645401476144266,1.0993800050563074,1.5006823539504115,8.231585548814301
1.3014062103182644,1.4936342651563206,1.807097148002062,1.5364593976444985,8.092335944762658,8.780512503873627,8.597315026477986,5.92666251226238,0.40177083269740893,1.2413999703670644,1.5049760882283547,8.250129549728712
1.3089267878966377,1.4926937349647438,1.7956593314595672,1.5444752402570907,8.105831331350632,8.759029088254959,8.554506702116642,5.958809463267272,0.1267117254327157,1.055859483188762,1.5020919663479642,8.266190809282204
1.3147879463064713,1.505598576633939,1.8028764196883658,1.5582642720043423,8.095745029187077,8.782922143336375,8.579633706788421,5.947356392469246,0.282629995786987,1.3573157385498167,1.5063944166809078,8.222633672077485
1.3055737634551088,1.490748502520545,1.7992385800070358,1.5292518602938148,8.080803658405033,8.716872635313704,8.548424980888033,5.921829273742605,0.18585624494272104,0.9868226519096469,1.50091274089431,8.225086544059675
1.310870377125813,1.5015931244365759,1.8032084332261902,1.5525364933387822,8.08884760052274,8.851546213243441,8.61802695290379,5.957941805985652,0.22490903748383442,1.3721100420503187,1.5021650681356689,8.213235573398425
1.3061411216157972,1.492878254299619,1.8039882188355154,1.5329162323126924,8.076979965240744,8.672088983485564,8.52338690651547,5.939228831869512,0.28181201883084267,1.0150789765634018,1.5072663733021816,8.239410992720229
1.3110879845430246,1.5060658571844123,1.811473886759892,1.5588763428863064,8.10368490329733,8.875982263048874,8.569272174946654,5.921607291128568,0.16351493810208723,1.3446944295521723,1.496470109347868,8.22549056738355
