mu[1],mu[2],mu[3],mu[4],sigma[1],sigma[2],sigma[3],sigma[4],g[1],g[2],g[3],g[4],sigma_mu,sigma_sigma,sigma_g,mu,sigma,g
2.138599334297632,2.04946995244011,2.014564496207875,1.8386275300563952,0.41125619104517375,0.628668001094583,0.5611236793544275,0.7123430495107065,1.1509957058609037,1.548505894422799,1.7463498932069825,1.8752661215732669,0.2828159917552908,0.25943255422727846,1.0840465225690714,2.033612707540578,0.5370281550264082,1.4742672053480455
2.134324180164937,2.014845957648646,2.0027451885818204,1.726776467715673,0.4535183846468721,0.6538512069667115,0.5795363315690254,0.7352364314378321,1.2135896414452025,1.6004780244720491,1.8007250995655841,1.9383759975595107,0.6156994229384039,0.3658828278934747,0.5603748331500048,2.0358962326263526,0.5397498756168768,1.4838593003708191
2.1294076584956407,2.038025833023837,2.0172778232399975,1.7339686085666184,0.4553652572720632,0.6557890491262256,0.5659902166304589,0.7598683180505751,1.2329480350898592,1.6021246018749618,1.7584280818214837,2.0031496740022106,1.4228248010668187,0.24791200291556645,0.3125463335253857,2.035386726995074,0.5359898481657749,1.4770481541717455
2.1093544167049414,2.0259398301163913,2.008594398007848,1.821735128274877,0.48100663912549385,0.6174045975572244,0.5627234102128081,0.7273804500159652,1.2682928691206548,1.5212913336482439,1.756643520666568,1.8849204777673039,1.7892885882664111,0.2588747238590163,1.3127392914586407,2.034829088664986,0.5370989736999474,1.4723862042575804
2.141330925037676,2.0434547168559334,2.0126716145342196,1.7598442577966251,0.41843230041808194,0.6298672525869049,0.5815257798924334,0.6662484547976463,1.1629001857002905,1.546407335521029,1.7924887691781803,1.7431644581675476,0.6390230610062358,0.08785309814273899,0.2644715583038486,2.033967576032927,0.5476512838236848,1.4967463979215423
2.138721523621414,2.0246864941807656,2.0010240774829575,1.783305781231537,0.40497105097885994,0.642305760080971,0.5686937407073342,0.6390722233377262,1.1548249438970413,1.5689294838909875,1.7877498454473764,1.710900046439928,0.6790841488004428,0.0688067114701129,0.4362968968300672,2.0334987462337852,0.5430092936331412,1.4829878395384828
2.138475983171234,2.0289053507948793,2.0222227644979247,1.8037208653481087,0.41928483411453915,0.6481924355687183,0.5646506645257686,0.6420766623106685,1.1603511335913461,1.5796872093045204,1.7699425419333024,1.7180024884512841,0.17398806841743245,0.16709787377822571,0.1693318134312333,2.0393500104324027,0.5375050274353561,1.481739056655516
2.137730454989173,2.0357665172836894,2.0072715440222497,1.7819676887167144,0.4412057145980608,0.6214629780259687,0.5762698209552337,0.7275013424465512,1.2113338556505293,1.5374249709449197,1.8117707195001111,2.006758501087096,0.23352445953339382,0.1476665320550562,1.847271366584034,2.033153626600583,0.5363607562938378,1.4673331116161545
2.1364706400406095,2.0352843297637806,2.0059650497497263,1.7768894796086074,0.42281374329112303,0.6453163560990595,0.5789869904205691,0.7002441065452378,1.1591379737919274,1.5684186200448496,1.80958896153955,1.8753958190497464,0.18575723830407137,0.18266365770486903,0.5404904793079249,2.0324529207174034,0.5362103306464648,1.4784318672616386
2.123480034693664,2.022059418091194,2.013910115852904,1.7756949513010571,0.4300418390803026,0.6324511885848305,0.5636114081932864,0.6789113879528917,1.1949709879297474,1.5449693625323326,1.7646993806776627,1.8157494111140855,0.4493073565692733,0.09807488748906579,0.5890460175956285,2.036142793160192,0.5343321606716848,1.4705498739630078
