mu[1],mu[2],mu[3],mu[4],sigma[1],sigma[2],sigma[3],sigma[4],g[1],g[2],g[3],g[4],sigma_mu,sigma_sigma,sigma_g,mu,sigma,g
1.7494287329252514,1.8295784935633643,1.8555088415776,1.5037813711717625,0.6490846176802247,0.6805037485743762,0.5713389167635261,0.21833464759810112,1.8546691975644234,1.9394933038575468,1.8132548468787566,1.0026534389360522,1.536379203840631,0.32295224304255665,0.8230078218137027,1.782598640134176,0.6599146644718156,1.9765112780115386
1.7496009903367729,1.8328969593214253,1.8531187150594506,1.5039352083707753,0.6429715443778892,0.7006714994728825,0.5732344439204249,0.21545610648417557,1.8379876412804852,2.0178597191320726,1.8244597439349746,1.0006602448505664,1.2627083353666264,0.1842727863220349,0.5237181398041528,1.785089750154762,0.6601446302215085,1.9774382819475413
1.7575560822697602,1.832394362845542,1.8545646177742618,1.503971950833673,0.6517075922140145,0.7089841103830378,0.5721427772744949,0.21618624273236597,1.8611156187461901,2.020741446451976,1.8045844243168525,1.0008271609266506,2.3431556484919027,0.23186555486842456,0.7181009485403206,1.7829686634951223,0.6594647927373729,1.977018556384385
1.7481931169330411,1.8301999343414472,1.8542773301188544,1.5039234583760455,0.6506327259252503,0.6976590551204689,0.5718225394894974,0.21436284174898265,1.8547819587117331,2.005583449471942,1.8056817908481557,1.0032092210347172,0.7967015685633447,0.2552521079391811,0.9012888081625937,1.7862750671958356,0.6644938840721164,1.9800471381768951
1.747866179330717,1.8282868832354802,1.8522759621352676,1.5039638673421936,0.6415495180081175,0.7125690918726866,0.5795283616803181,0.21893631395984176,1.8307660573860232,2.0449598917300045,1.8272386551378605,1.0001584094271139,1.885792335363739,0.18139814042748556,0.8093924508142253,1.7835703411087869,0.6651779222487749,1.9858584175981098
1.7507248020292576,1.8240201948835437,1.8536267732317855,1.504083722306581,0.6415800730840816,0.712036867141191,0.5876106564669625,0.21776282147897025,1.8377592896533825,2.02866433351765,1.8485409792965837,1.006966592307334,1.0626469229136188,0.41158846120573434,1.4247395235106066,1.7833983928424106,0.6612578621136406,1.983121231989573
1.7506834217068976,1.8268817493855734,1.8556870616129353,1.503946832627358,0.644809464649776,0.7154390928637571,0.5810510332019069,0.21704305708101884,1.8383466132018205,2.0662157680837376,1.8413753233399408,1.0017928346471787,0.669735219463774,0.4796748104432993,1.218522778833431,1.7868356627053101,0.6638827785663669,1.9925657259062701
1.753334856221644,1.8259857169725537,1.8467488016795752,1.5041547709098844,0.6422691889715754,0.714781487832652,0.5842117742621347,0.21823277164614738,1.8389730954398493,2.040096405502374,1.8475804021484574,1.003172839333648,1.2358929768019942,0.3343654233207131,0.9648762214008474,1.788507922802543,0.650990393558922,1.9401937972211054
1.7531771946368202,1.8260769554349567,1.8463266277547778,1.5037166270708564,0.6409957182882473,0.7152877020999278,0.5845648466992296,0.21831112264232233,1.8395181992498473,2.0459432443296777,1.8471972464702175,1.0032874957491977,1.3284804260612189,0.340752601575291,0.9044447294859096,1.7868186212479487,0.6465867663964251,1.9421917575820407
1.7521632448295026,1.8358706290555222,1.8552356774909657,1.5034027700292705,0.6389833030719355,0.7021087095873345,0.5887143033060768,0.22009926000784763,1.824711653273704,2.0088310466272445,1.867255114267158,1.0015575932990657,1.83546168931615,0.19952845840976785,0.688061108556574,1.786725331515536,0.652250884195846,1.9457306619237
1.7497751437866478,1.8312572369649949,1.8465921109542864,1.5028735956705606,0.6462305208648376,0.7060335098157112,0.5928105513095299,0.21938219990404023,1.8479381558138452,2.0256345770382307,1.8776694809043057,1.0057354111679073,1.0129061789540934,0.314914345443738,0.842901967758117,1.7832298898509604,0.6483776562553943,1.9497306379995316
1.7498916827152493,1.831458541917283,1.8470672690307444,1.5034797191667204,0.6382305974542819,0.7085523323576144,0.5829731721887109,0.2150420804597546,1.823071418212204,2.0314802053902827,1.8563368321405722,1.0000238654912073,0.8206996673785438,0.3286139765282259,0.9756959014654153,1.790030751838139,0.6553116288732889,1.9613669022850932
1.7482540374153952,1.8240656770584813,1.851643891099508,1.5032011642177276,0.6376315497185978,0.7031163120136266,0.5900594015048691,0.21272341749669382,1.8246139012008802,2.0129342622439026,1.859678283424853,1.0000452130384798,1.137971627566545,0.21863260983609745,1.0665604677881018,1.7871939605773144,0.6540632157620208,1.9642198193774631
1.750306547877449,1.8309593733465692,1.8502998911998156,1.5030257124846567,0.6389030809664211,0.7036693540553867,0.5846740290896911,0.21470097412104566,1.8188898121851038,2.0141438809520658,1.8582266004004429,1.0000148220259388,1.0650635733765295,0.21147422094979954,0.8839581343803493,1.7858506250210955,0.6564232018136341,1.9597865310933003
