alpha[1],alpha[2],alpha[3],alpha[4],sigma[1],sigma[2],sigma[3],sigma[4],sigma_alpha,sigma_sigma,alpha,sigma
1.1108138784814785,1.1846675676829372,1.8678495174767402,1.4207693633962144,11.98681571303121,11.491667818809162,9.859193330667503,8.951652959712725,0.31877275255595167,0.7731508894065258,1.262294787409171,10.745422436875153
1.1304055042917527,1.1677045944550914,1.8640075380165972,1.2777899330545586,12.414876436677158,11.473094581179332,9.920918072229394,8.620123010950907,0.4414266921463515,2.2334399555013627,1.264634521718921,10.721380783462894
1.1357985536222819,1.1711619896207544,1.8605202006005845,1.2774483567579524,12.269974718707452,11.453437675957275,9.945336563517898,8.528035396523117,0.4960677849335805,1.901369639253816,1.2635155764049006,10.711249083614089
1.1023890147175968,1.1781053645378492,1.8570822960604687,1.3070729085060908,12.052103338002587,11.503383954172387,9.784125213694697,8.31248022131872,0.2578076830454856,0.9297510948568829,1.2612066462365703,10.77449227526019
1.1379982535286697,1.1577118604311014,1.8770866920638922,1.365581428057658,12.168822238837938,11.387444815429483,9.941643985405465,8.927238616353195,0.6650494898366817,1.6322550497447676,1.2660852117524877,10.755354521286554
1.1018611859067184,1.1741736844342843,1.8432689811193703,1.3029447373521141,12.166399571999643,11.499539566214844,9.828956122938765,8.37571387330772,0.2973071337518157,0.9871326853632685,1.2735709852465416,10.769986426971995
1.1370951003226129,1.1645921869932623,1.8866690577738885,1.3746191320539258,12.277053084038895,11.34708351175036,9.910283204154151,8.743773838881491,0.40954203281318197,1.6646389548287401,1.271488409780339,10.771842847073344
1.1210162019163565,1.152770569388158,1.8737012160770818,1.2897949133277582,12.20359388943259,11.420924914604187,9.947415663014224,8.742100766023519,0.45332729594718524,1.5160036346329329,1.2652338419343994,10.776919865170315
1.1166634838023501,1.1873152537173708,1.8393634617641403,1.3354261901054123,12.100427706866299,11.313891629506074,9.856403415519157,8.841148892245906,0.3326646763402956,1.2463256913488636,1.2648642525068372,10.724933049076185
1.1142423243121717,1.1530298959400347,1.8802313938889796,1.346253923080192,12.119515474756513,11.510361805430652,9.901456684686243,8.699780195815622,0.40759975330148884,0.9845840612062874,1.2655096891281852,10.841944357307796
1.118930018988308,1.191809195313166,1.8410044594281003,1.3712948209331877,12.206809262276574,11.34301498611173,9.92472808929639,8.680693540963404,0.49684783448420766,1.4044240963087335,1.2693077189852957,10.856753779521187
1.1273975949730681,1.1706399981699265,1.845154514051962,1.3284021487263926,12.228378554798637,11.210328242694965,9.882839525304734,8.514115035308816,0.3409655612182775,1.725034472351478,1.2618346528903102,10.812578718524719
1.1256864222176504,1.1648981460723262,1.85374989785925,1.333898023643742,12.061268792007915,11.267045520639654,9.88178421240368,8.707583115098211,0.5288626676123926,1.4296998400843508,1.2752256412931986,10.806415860025554
1.1149220977283527,1.170491216788281,1.8618149845409948,1.350507039246838,12.29094303075904,11.438029000487598,9.8937164081619,8.878258554118336,0.25426647505125,0.8941395120227645,1.2661963794738538,10.745410174527713
