mu[1],mu[2],mu[3],mu[4],sigma[1],sigma[2],sigma[3],sigma[4],sigma_mu,sigma_sigma,mu,sigma
1.935329743604262,1.8363831320886197,1.8361724674420068,1.7443176687425728,0.9444660003315175,0.8289856291096632,0.8040233109418636,0.7960121550374544,0.09187858047168711,0.06799633201278323,1.857990139920189,0.8570652926035485
1.930575208702605,1.833858323668142,1.8582362652451536,1.7155416816363749,0.9547147477896782,0.8228403687867194,0.803048372753215,0.8066558885074738,0.12152845789153335,0.06701082320845021,1.8599676450085365,0.856711565798575
1.9336036834715937,1.8350677297494304,1.8527373620713996,1.7362236240784183,0.9525414672269632,0.8258267914927511,0.8070331414784814,0.8044887871006793,0.06396213825760928,0.06733313505716415,1.860576390311657,0.8535669119045628
1.9285514427938149,1.8355239066097415,1.8477476253037017,1.72181118512596,0.9477443878578762,0.821580854870241,0.8024663315069567,0.8131249464918825,0.18776916832692786,0.06972488058468954,1.8603766305339418,0.850683401314634
1.9362674569558753,1.8411478188272477,1.84839939524065,1.722185145876252,0.949340819650842,0.821232701822339,0.8020077135184847,0.8052111290295041,0.10163839923964202,0.07165884660526793,1.8589526082865855,0.8532524283143189
1.9406368779118044,1.8392755154224563,1.850700623110259,1.716114548572258,0.9497856320631943,0.8159316040644956,0.8012702117706505,0.8072962660324314,0.0820820930758661,0.10307726799134706,1.8597711064258378,0.8555958299486858
1.9323763395463558,1.8355645413643125,1.84539497001556,1.743501654746184,0.9486546022758384,0.8240433656060612,0.8039546271125299,0.8101254446636246,0.11058347657135141,0.07034385469477214,1.8542579879445737,0.8531398356303488
1.9260369217130113,1.8327330456987119,1.848526338762192,1.7342570131372859,0.9561761624400497,0.8278626937800008,0.8042920555637153,0.8173552531844562,0.05153201128728612,0.053189967758011235,1.8581350461278132,0.8572803744569255
1.9337849702024423,1.8412693733129502,1.8511936258797514,1.7219147206585397,0.9430058380527012,0.8195727372129359,0.8043886842391526,0.7944516248090817,0.2157618693951652,0.11092732513911492,1.8568806040521628,0.8597590218392198
1.9370664921499072,1.8440957398704625,1.8497862338758304,1.7226693997466274,0.9448878256775299,0.8169693991537746,0.804978242591173,0.7980317534901373,0.2181068526765458,0.06882642992111902,1.8551705023346843,0.8566940299826662
1.928880947717918,1.830102354461444,1.8448397711896374,1.7341803442090291,0.9532475451235357,0.8293526012992195,0.8035395941040527,0.7991031653826856,0.046420083046812534,0.07600049641568264,1.8578185199656894,0.8583902787007508
1.9386009504827673,1.8382150650343487,1.8483677720506182,1.7496377961892786,0.9440058820718995,0.8200211679419319,0.8077385179916392,0.8011892347401964,0.10168570501862931,0.12085661841995755,1.8577324623904612,0.8531118040916784
1.9233897355031733,1.8319226572069764,1.8441150735530807,1.711266722360536,0.957716651620358,0.8267015321468477,0.8012552055615159,0.8101874145716963,0.08049264256928464,0.0986245180655099,1.8597642823473046,0.853771088645326
1.9301543777533638,1.8395067391065496,1.8515169226952453,1.74410839628614,0.9450723155175025,0.8178271451525757,0.8079532603525914,0.80131471124884,0.12939101742051232,0.06814914208324582,1.855429763262173,0.8510891642879852
1.9330181150264243,1.8338652522225107,1.8517365999577176,1.7248372948369657,0.9497172911885658,0.8215535030568338,0.8028984065717961,0.8195595899376741,0.04864518643550099,0.07049265929271084,1.8525543547741294,0.8546544198574617
1.9338461092535966,1.8411453757499452,1.8428206562329745,1.7260200947761195,0.9547453315744683,0.8298451685435553,0.8072184497494777,0.798720523753509,0.24464379096458216,0.06794374658220573,1.8553714963883623,0.8510253179007933
1.9179604204757386,1.8359147994447085,1.8491293829172837,1.7325780447528842,0.9531526899662414,0.8286330662789251,0.8064320562476284,0.7973982437901219,0.1856195351805424,0.05367208656883655,1.8593471152188845,0.8518166567862794
1.9439401525998186,1.8326991648794948,1.845395284682702,1.7319844796045616,0.946506310238738,0.8201333825109557,0.8010053682592222,0.8196997873955476,0.04348882250125575,0.08874670897065658,1.8549765097453044,0.8502709158743862
1.920504222667323,1.8385387742601527,1.8510707644839204,1.7291209920053892,0.9549084631410814,0.8249637821844176,0.8087595795191751,0.794851530829143,0.2507259430869381,0.10175164587265598,1.8531930647719166,0.8567009783981832
1.9484525659737248,1.8444772182998872,1.8477865740621253,1.7280593626784289,0.9471785665442629,0.8287541817048492,0.811074872709306,0.8106987866316212,0.05482590683122413,0.09052042596002811,1.8595962962311705,0.8556931082653751
1.933573700158031,1.8386763609258754,1.846071046666854,1.728201963728084,0.9561503452963784,0.8168753941469945,0.8000933408319278,0.8002933323518892,0.1519613873909606,0.08375486490973928,1.8600190683806026,0.8558114336837781
1.9253347284558955,1.833305113570737,1.8461100595204392,1.739701808940785,0.9496321425114516,0.8206891983841007,0.8066110229909742,0.808504092254986,0.22978367593896018,0.08151637560520589,1.8546741128907167,0.8548047294632563
1.9423072816322628,1.8424640596560204,1.8488154629965106,1.716197841328005,0.9503862510915931,0.824000388231005,0.8033308652673539,0.8042324498116152,0.05053000546572602,0.06463710106005295,1.8616794030657227,0.8553222037668265
1.9408207766238623,1.8319036888829223,1.8492110614007709,1.7331571031572375,0.9463827455467044,0.8126478164234385,0.7948060171046843,0.8078452718570841,0.24845253152548064,0.10353104730726893,1.8565864591510415,0.8553130645691551
1.9413959165174255,1.8346699614257893,1.8449412141086825,1.720765661584636,0.944823027866208,0.8226412654633252,0.8025325634061735,0.8016731263812209,0.11351922076722135,0.10658683385775632,1.8578377338759893,0.8543060786453395
1.9215079417224494,1.8282762686104541,1.847770173672715,1.732792383167837,0.9526612063259607,0.8240903135140201,0.806884701574547,0.8103565586390137,0.06525431895229296,0.15789328615081746,1.8544715867327939,0.856687540838694
1.9237932286386255,1.832075009526413,1.8510938037327769,1.7259375421525183,0.9500339350001231,0.8245510598428538,0.8050541826290614,0.813542986547487,0.05174276621720941,0.11495043634420127,1.8524696698259697,0.8514569384889457
