beta[1],beta[2],beta[3],beta[4],sigma_beta,beta
0.08716820799318811,0.09523551604959997,0.11399516419385738,0.13210580481176065,0.017015392563304067,0.10053861186519732
0.08665949567497529,0.09517432817729067,0.11381023884786413,0.12821971200175927,0.01422407927349458,0.10118059111757209
0.08607771424409663,0.09203188213207555,0.1148842340020077,0.12474554550990427,0.028554501739847107,0.10016885650965338
0.08679528818686603,0.09592865684637857,0.11430524847979508,0.1294551829152542,0.031787083411789645,0.10097692441030337
0.08641109669372203,0.092762787960855,0.11279666923246942,0.12579128521258756,0.012942182526536148,0.10063585760281828
0.08755693879298955,0.09451888768015758,0.1143963210364368,0.12583388219605646,0.030850587421736277,0.10121381579893109
0.08840482253133848,0.0934636793614589,0.11400686212754459,0.12493634281351361,0.010219688026941669,0.10114494914370206
0.0874774993807571,0.0929304916553863,0.1136184764884267,0.12731792511306295,0.018011157559502545,0.10082322948658942
0.08828460750712201,0.0931389391879332,0.11412788690372157,0.12726499474436226,0.04322885154052156,0.1003217664106319
0.08521466664780988,0.09290659679292268,0.11489174158224329,0.1258529391171514,0.012641245551518458,0.1003795653232315
0.08761615641990751,0.09492727119396464,0.11402593018823039,0.12961103526219317,0.038174125128139,0.10069258043871798
0.08639668470219063,0.09203038630501786,0.11439369112449449,0.12601803751171664,0.02110281744389007,0.10091990069775987
0.08714717211606157,0.09356223887451341,0.11271270036736174,0.13043070287786707,0.013996087959894713,0.10130134314390031
0.08696613540814165,0.0928146006068386,0.11393438482290667,0.12620713774229747,0.017969539429981984,0.10153063535985586
0.08772830286189756,0.09269558607652605,0.11572018825864352,0.13067810861462145,0.0337006319494139,0.1014515247619293
0.08719220011223462,0.09227928016915715,0.11464968553709493,0.12858630075872354,0.011696054493842808,0.10127330340032677
0.08664999508864928,0.09299280545755395,0.11316077952439914,0.12758859126794958,0.017896645735089204,0.10124427092649298
0.08597155739884901,0.0951313132322703,0.11716003682203588,0.12834353488472636,0.020052728724831163,0.10126087317833321
0.08646316331076291,0.09371418042553262,0.11481058512655301,0.13171488630642594,0.012910056456842647,0.10126087317833321
0.08728709138822839,0.09240528470661678,0.114631944728571,0.1276301037091039,0.017870450405670053,0.10009059278359654
0.08637670468986593,0.09351325688341722,0.1140594877796849,0.12555866377828545,0.017047818747144724,0.10010358308746062
0.08637670468986593,0.09351325688341722,0.1140594877796849,0.12555866377828545,0.017047818747144724,0.09999080771788132
0.08644287024165273,0.09181704698418101,0.11327680272585382,0.12248193871365755,0.016447763557035353,0.09999080771788132
0.08666049969213313,0.09248290517695189,0.11435401891132263,0.1287063711286754,0.032466224237811744,0.09956381210968225
0.08670820949802051,0.0946572890184129,0.11413052002581334,0.12426598933569169,0.01916424552882773,0.09964407268391941
0.08593763819144565,0.09173813624038021,0.11286061393175298,0.12432958800480426,0.025563736433997526,0.10075653521283129
0.08699376237606683,0.09283915765731802,0.11427676663889617,0.12709072346113656,0.0311148884834804,0.10089679352382798
0.08673611874483948,0.09449479997670733,0.11443600938063898,0.12700445820640194,0.014998051904481204,0.10052002246559395
0.08710791231137738,0.09435732123128039,0.11377743883427167,0.12415703961665567,0.012478562022708299,0.10101216997739883
0.0870771013053386,0.09251335046589869,0.11368164405792663,0.1338838748562411,0.02961734961338023,0.10055874976982528
0.08704597454425313,0.09154406113613628,0.11261371852311598,0.13297981244821117,0.02764496132155807,0.10075834058195422
0.08690574495920074,0.09583135149348646,0.11525319562117653,0.12137649648913465,0.012923002487713001,0.10139507309782719
0.08589995759825511,0.09414040447313748,0.11425344723037999,0.12791097791400732,0.04077102465596911,0.1013303969449626
0.08492041077839912,0.09475984887156985,0.11319979048192264,0.12950453445578397,0.01286101297571849,0.10130554601401855
0.08550942266859317,0.09494911179058096,0.11352819794921604,0.13074779373175682,0.016538693745232192,0.10117163977619563
0.08858242641660095,0.09112635602652008,0.11373587629828767,0.12264671125828364,0.05736302263029789,0.10125265327556021
0.08796466935655695,0.09218927121333374,0.11323985561725314,0.12462344235442216,0.05404754314026506,0.10115882655839097
0.08626159793054411,0.09421752936913107,0.11400909657066276,0.12457440603212006,0.05878487712250472,0.10084577985254799
0.08699793959598805,0.09361673628862273,0.11466638473208922,0.12724280343221736,0.011821565173225735,0.10029502696956885
0.0859708089361143,0.09327539450171395,0.11392723355790135,0.1242291115861472,0.03467626221421564,0.10167725629762495
0.08643952955082794,0.09324970064279949,0.11414292880252148,0.13596911451644159,0.022232827148908407,0.10071736038760626
0.08642402388137635,0.09285716573803701,0.11494716169165764,0.12101921237758632,0.02431670190014301,0.10166226104198477
0.08723637431867248,0.09329580251608607,0.1154082365284958,0.12267299711802951,0.018743527310711584,0.10100614241668286
0.08663159196204874,0.093011206735175,0.11440732398482761,0.1228238054911813,0.01860165216795155,0.10100925760965426
0.08684909957922007,0.09402545618433679,0.11349935364590934,0.12804005040625063,0.018966054200785114,0.10115601341698902
0.08748897330804116,0.09395153855357831,0.11335984021552269,0.12998704904487052,0.024004999405040583,0.10115601341698902
0.08727394300679792,0.09282382511438159,0.11523368890306047,0.1289964899155418,0.01269877335932505,0.10132430690542638
0.08727464431052241,0.0930992457987939,0.11439994721332779,0.12281762111144418,0.11539664226809801,0.10115627457697617
0.08670680133421216,0.09327448228263702,0.1135534850607651,0.13059235759260235,0.10936243521829633,0.10159338504685081
0.08567980136607063,0.09361269268855207,0.11582386505427385,0.1301410430585817,0.03017473128553522,0.09979900723489767
0.08615014637169208,0.09403522951989325,0.11364954998637548,0.1275937580052211,0.028149651668792654,0.10274702040234823
0.08569615532771746,0.09428081177966822,0.11415217570233839,0.13166911865674943,0.02263467467055324,0.10021539865746132
0.08862117273628373,0.09258059763366071,0.11324045609784077,0.123416152296824,0.02209953486637447,0.10043721050147024
0.08825565574183004,0.09210618230722639,0.11314118439913727,0.12416889091032642,0.018749350463131847,0.10029777389541593
0.08507242472934379,0.09479585628345595,0.11530472451318059,0.1306053827924818,0.02070428326726871,0.10042584384853714
0.08826106185438606,0.09351801215655665,0.11288501070987758,0.12518903772947415,0.019704811987297916,0.10044079919754687
0.0863430875056092,0.09262168158438715,0.11251515833201041,0.11732114500311448,0.029835464701909637,0.10106173609066663
0.08542436408372336,0.09370587988163687,0.11341137411412454,0.12430579681095667,0.030656246278365114,0.10033445544895583
0.08656126378573797,0.09222642882795634,0.11435889445721487,0.12748279479814287,0.015899116161960193,0.10075088084865245
0.08678393596629712,0.09304776637885846,0.11522498089964019,0.12464358054696045,0.027019141796943796,0.10070611796633828
0.08786777575178101,0.09432205539830162,0.11629494915610601,0.12471599170498471,0.016222714468156284,0.10109066132358199
0.08682399753578811,0.09438892896018906,0.11525003081407607,0.12163941354236951,0.019886555541647068,0.1000834343054265
0.0864840798207034,0.09201668177308889,0.11317323634246533,0.12998202731465847,0.020844562481103248,0.10162487827091474
0.0879527770304989,0.09341507629411092,0.11516123455289111,0.1281965744519088,0.03485890440458097,0.10149937243278984
0.08638111362687378,0.09375876356264423,0.11472276868201162,0.13387536783730358,0.026541343175204242,0.10129665431314934
0.08693253326967325,0.09298960724811657,0.11352467791873073,0.12065999905336755,0.014073848922586861,0.1004931502331122
0.08634359752723587,0.09404023178933994,0.11591823964683053,0.13405250790267909,0.03448928027702606,0.10115130384004861
0.08477958939028821,0.09166888453205586,0.11426904244506687,0.12689259011439408,0.020596418660325945,0.10088024198936484
0.08632521337799083,0.09293402610481737,0.11436861402863341,0.1312072007210461,0.01608342528554161,0.10088024198936484
0.08716114987600519,0.09370645568035357,0.1139216613395356,0.12648970894012973,0.031177609951261315,0.10053598633805017
