alpha[1],alpha[2],alpha[3],alpha[4],sigma[1],sigma[2],sigma[3],sigma[4],sigma_alpha,sigma_sigma,alpha,sigma
0.9937866975929125,1.1204219716520976,1.1926997047417902,1.2331928352060826,11.10778441561807,9.52537809093291,9.566133870747073,8.444170817825677,0.11568489012048322,0.9920121711120636,1.0902123264827475,9.8675491076084
1.002005885946928,1.126422135069142,1.1930764823298599,1.2283976786870745,11.350157814279195,9.469153778966232,9.560246997753021,8.45621237973848,0.09915262019025688,1.1766781296771007,1.0935919173535245,9.780913685720929
0.9944891774874279,1.1287466293051034,1.1945519430414284,1.2343247141473084,11.123683229794302,9.570805808799584,9.481092616367805,8.457504820662033,0.12074737164698879,0.807156490506438,1.0942388807959136,9.881223487476236
1.0082041709128566,1.1231952676401826,1.1938418369964636,1.2335206618147265,11.38414031223556,9.562733518433676,9.579403945603184,8.583708453275573,0.11768109043798232,1.0530365284293008,1.0971987720973786,9.878713833432592
0.9935386885241922,1.1292165488663046,1.1858151859612445,1.2251242346829874,11.115102624989687,9.577119332565822,9.470619243278083,8.352361202308918,0.4902850351323666,0.9616232481002883,1.0957378186229603,9.842756967461591
0.9991405474513451,1.122001263601205,1.1918854551682105,1.2334526635965761,11.287817104719762,9.499290076262652,9.583431137117616,8.576039861009034,0.13878797953916414,0.8249101802884382,1.0972012149945654,9.859123456101285
1.000276215367853,1.131612621618819,1.2022699232875778,1.2315863892007333,11.20612317833301,9.452148930635317,9.539529897478067,8.436494096874785,0.10569597335651844,0.9461092433747714,1.099768171512502,9.85845843138977
0.998459167281677,1.1151208422523038,1.180142054082352,1.2016473766090885,11.235683735777213,9.503950011590723,9.546756667065106,8.29534638510843,0.09607338481471758,1.4373442277099773,1.0937078258766506,9.870163748329206
1.000683751497973,1.1189084428000247,1.1821854614270675,1.210245783620918,11.211213644662735,9.594600959554679,9.470076915981318,8.446291509734491,0.06662992363805083,1.1877717100191587,1.0912065597372462,9.835183575579036
0.9978148931270331,1.1240851350903813,1.1955473461174262,1.231974578483703,11.246633558928863,9.416417774536075,9.569393884771738,8.396014686441694,0.2962499698673691,1.3212091023317838,1.0985511438446127,9.842853863399215
1.0037584292532253,1.12969375334317,1.1898633049388478,1.2264807799236028,11.267399135960098,9.722616764823146,9.455517330739161,8.56372594669705,0.3568106183986423,0.6925071564856567,1.0987522738576114,9.884674960995882
0.9959744247427836,1.129355440111305,1.1909253575821448,1.2424398492781075,11.228394293766867,9.593023373436802,9.534862967589342,8.501011704748434,0.2878521951534138,0.876727224978471,1.0941180428044013,9.860491302344535
0.9997663245259153,1.117655119054566,1.1871654830585157,1.226712100311563,11.164954817057662,9.479661697727469,9.503965602567153,8.51961980462495,0.2990061163684057,0.927968682078931,1.0993714925313596,9.890155930551847
0.9974664762631495,1.1280161500603836,1.1963965875298004,1.229215394067629,11.38081551829746,9.544876549992592,9.643703339062416,8.47213614105354,0.056370530406667715,0.9820587052672838,1.092346397911058,9.850845355795844
0.9927248352048292,1.1268985088128596,1.189397511468548,1.237901342733128,11.219745061820834,9.566598516757741,9.541211070916027,8.422460974896488,0.15718975264709456,1.1765478323530953,1.0974381149934342,9.842082306862617
1.006399373721101,1.1247417215634734,1.193201119537678,1.2246802390337863,11.297938471762286,9.561319735340104,9.53365722350765,8.562028440213863,0.08461008639948124,1.0004621557919433,1.0975639860997537,9.839092718910802
0.9923646874873665,1.1278420111795566,1.1917862581420562,1.2271749764081452,11.13542547125603,9.538588424094826,9.521366748381297,8.491541621161762,0.17181896862949544,1.1813516321291317,1.0918971272842628,9.842867482857883
0.9986466696894432,1.1203899398352364,1.1859625235980813,1.234196083784768,11.19525947121773,9.59498906505986,9.494953967473002,8.426176529773892,0.08950795392405712,0.777950530439307,1.0899784367251977,9.837790061534637
0.9998502722155402,1.1256968520192643,1.191256846062459,1.2322628847998967,11.114545354024717,9.534604592394965,9.6356478404284,8.5618757499924,0.25248423659895936,0.7832205736197686,1.0926354746991847,9.869735962035506
0.9956728291769742,1.1171238509124644,1.193553064819603,1.2330902870589977,11.257518991951871,9.463008793225814,9.47857074450629,8.459011919133772,0.06479368919178832,0.7967300335108657,1.0958777921400555,9.875908827719025
1.0015080652112123,1.1373560501025102,1.1936744909760304,1.225557005437599,11.216242696637416,9.568511108405998,9.538822931605267,8.448727361507032,0.22712102645634982,1.2971892420341955,1.093487387500111,9.896993778842427
0.9985091691636782,1.1150143567804025,1.1882238268636685,1.2321674887115823,11.318835305596762,9.593445282504458,9.543955306299907,8.486563199295041,0.06651430504046799,1.1120575681752278,1.0951223034137016,9.897638945240764
0.997361322416834,1.1396651676824578,1.1880173809564407,1.2333348278923433,11.115998258063057,9.573172372604507,9.487437354238391,8.510344964144318,0.18189538276297232,0.7653354979725812,1.0936984746836946,9.899056089435698
1.0048644794641286,1.105602544533679,1.1920669232770087,1.2440163746873174,11.326819648679356,9.47075123139272,9.57680959154527,8.562424701003618,0.11837265335116749,1.3950840573555467,1.097639697861765,9.857250669919145
0.9942509217623018,1.1414119079086502,1.1893745874119226,1.2240403931184418,11.150119778476821,9.55682446056538,9.507136176541938,8.473149748360175,0.13367773758983142,0.6076527628419623,1.0948324380146564,9.907375960560149
1.0016763181225625,1.111913296625925,1.1944071946926662,1.237256987682423,11.208176350383795,9.570321413650246,9.573484001535112,8.522469780583943,0.10643617571375642,1.4027302502701209,1.0931828686338652,9.892299534642367
1.002332556079018,1.1234860376306781,1.1835628817589097,1.2213119820261598,11.188996188675917,9.42370665877355,9.485859766641013,8.49300763130832,0.06804975430775066,1.579432904306141,1.0952953663556135,9.91106350226296
0.9936511399851976,1.120478749153662,1.1911221818633881,1.23283212126295,11.21437223274728,9.529950957668333,9.550348425592599,8.412734309776244,0.21551587651516116,0.872986097267029,1.0955022498530371,9.914341739840744
1.000257159684377,1.1288963990247192,1.1948603587074056,1.225828498914914,11.119459659454881,9.54062523749712,9.549849338046458,8.546753410743765,0.10496666215731984,1.2356177712411753,1.092585152392039,9.923255730736177
1.0034422244564682,1.1244007840914896,1.1954712707733515,1.217027931573332,11.210904954343063,9.418743159494593,9.524333737922012,8.533423027597577,0.07886965795032673,1.7465018393983172,1.0971640883807547,9.95064300331818
0.9999114203683991,1.1224235219162126,1.1890509780001206,1.2450740770768927,11.240312907149836,9.539023248047986,9.531964498771972,8.501933131835523,0.14056331950275064,1.142576184444048,1.1020191658266016,9.923663467293602
0.99835461558393,1.125375774070923,1.1918137521959218,1.2194911227474678,11.187734576598157,9.481460862522171,9.532389511735605,8.399536934440821,0.2564175201899454,1.273184301666748,1.0949758491631185,9.886116572079143
0.9955020089109052,1.1203661276907182,1.1935038043184478,1.235752761191967,11.20456954361959,9.506042496450837,9.550848751997673,8.57425658504766,0.23565894847659266,0.5037256305616447,1.099163609694685,9.894064171232419
1.0030154584916011,1.1225422660030069,1.181883655982241,1.226811808144489,11.239208016055477,9.559734080365597,9.53864241209216,8.325187608863029,0.16024708566387677,1.2545131150184257,1.099880809829523,9.90230126840118
0.9981578075640288,1.1325922156478003,1.19743535565937,1.229466213413882,11.20168331901803,9.539679844865443,9.562707381980985,8.552860857763243,0.10689666210368831,1.1426155120189492,1.097366206256385,9.936830646701008
0.9953508761825212,1.116268579528328,1.1931644853214207,1.2185872529007549,11.28411734865293,9.540278246504021,9.493660512672125,8.47707685877289,0.1883876059553105,0.9569189677335339,1.0981002500621024,9.946767836026075
0.9963518425528585,1.1317296979713978,1.1858147623826385,1.2252529386443685,11.067614173418594,9.591649077733875,9.550987626329718,8.328850271264644,0.11339475010182311,1.3256543998755361,1.0952038820508787,9.820671504649214
1.0000697106409904,1.1178318565353609,1.189787445770213,1.2222794592273336,11.321934929038115,9.506552609924041,9.47465039495762,8.544814301398228,0.09615537310235261,0.6627686824280189,1.092544055622066,9.896458914129155
0.9943550488807956,1.1265107028340962,1.1960945123324176,1.2475017584100916,11.134226806891586,9.608900022236899,9.531582875891434,8.314340186016329,0.12991906403674866,1.8863238815229066,1.0971064398124408,9.827930578367335
1.0017997058628136,1.1255578694842026,1.186344641820558,1.2071507344849162,11.239770576004876,9.506735623171812,9.543773351860992,8.6076466385155,0.09246451728759926,0.601488007804083,1.096114884555187,9.911423621935187
0.9938372483436635,1.1227756006276255,1.198205148501683,1.2429736196266017,11.178721812618267,9.539724045108636,9.55001620572156,8.410546754035002,0.14641817354163908,0.9575628318765079,1.0959125753717698,9.936172835387463
1.0010257834840826,1.1223450737319622,1.177839900330903,1.2219137736953327,11.262321708331958,9.453877586583758,9.522688856974996,8.587142141299946,0.09265474798495414,0.8485811684500786,1.0960480990912358,9.923643505056978
1.0011164129104666,1.1309903816921993,1.1960472720702982,1.227758489998335,11.164030179259209,9.596185907127834,9.622551585494154,8.435082444244463,0.19982756816985817,1.2432879430189006,1.0957557558103386,9.80348164939392
1.0036908435480831,1.1343735635248633,1.197279686484554,1.227290306968571,11.16664594627243,9.53375660903285,9.608116315173307,8.372076689051031,0.15273938967213213,1.0068899749238849,1.0953205876999703,9.814798691222258
1.0038044141693507,1.1254859743888592,1.1922774633449953,1.2193517889373113,11.336822147501017,9.488121314232627,9.590645093608899,8.418399618934679,0.08253164084742237,1.2489097613497038,1.0945165505700525,9.901398275550903
1.0039170804837942,1.1208815803547683,1.1940948235410689,1.2200227590029373,11.275354351011046,9.468143662753299,9.542583532315515,8.418968586356632,0.08448638997126325,1.0518441218613626,1.0934564775369733,9.836024667223839
1.0001228993357227,1.1175150534491674,1.1891420303953326,1.2174567019493812,11.267270662803497,9.54412060722359,9.544672775899652,8.450323993610489,0.11587068911974462,0.9572495694013589,1.099774158610149,9.911007016102245
0.996189273160981,1.1326111470581859,1.191118687427149,1.230642423670608,11.19760710838874,9.520262273171733,9.54142377426857,8.57367970585424,0.1787669638771532,1.1372449007724699,1.099808672110072,9.9186962702053
0.9953533738350714,1.1247192161828858,1.1945953210234679,1.2234232677049497,11.153187880199106,9.468840414231384,9.578757864709814,8.339909071389336,0.0910323408369108,0.5308821067707505,1.092512903309188,9.816333620775906
0.9983486243907682,1.122099616645334,1.1864151611103526,1.2346055534414448,11.240945880345702,9.558354033464951,9.520910865149732,8.603973780469003,0.1841333941355595,1.7341457207298507,1.0987436475917216,9.825741397396902
0.9985797462292872,1.1292441860308304,1.1922859836127713,1.2255080154584579,11.221824390926757,9.508925859234287,9.556936557919242,8.593266270926692,0.1499909159718233,1.6580841430138125,1.0981565022438793,9.829200799948927
0.9996620516063615,1.1134185709606752,1.1982202151556887,1.2268096750130373,11.195009611889155,9.584212671835367,9.47084257804714,8.373671097679825,0.10427698823729346,0.671733789451327,1.096148991452344,9.926077608244876
0.9944963685267975,1.126801059167848,1.1941565076454785,1.2324855460738784,11.163595568951868,9.60223150146224,9.541341905870471,8.473019595481434,0.11981536835827036,0.8428080690200676,1.0910202290739701,9.857907189236341
0.993289569767454,1.1265876556108814,1.1974028763422868,1.2289046551352325,11.257344186118434,9.592041184356894,9.533453995330728,8.36810234996235,0.1455335395219749,0.8650570145199288,1.095616568781275,9.820698764268213
0.9990471636292254,1.1169775071398325,1.198423445332091,1.253502212630096,11.266542565601554,9.614948759047438,9.562844818334025,8.477770944279081,0.09201443978799942,1.0830739887101102,1.093775184568274,9.862476157952273
0.9979080788802684,1.1428359327304374,1.1844807268848285,1.2329088081524637,11.173158898446912,9.632026425924407,9.50390293704777,8.575296462805218,0.21203127726072274,1.1409795929383661,1.0902740996543594,9.841797068061249
0.9969783838421548,1.1275637576496613,1.1987634811559789,1.2285588822959268,11.14549162846545,9.63458682399577,9.612274362588964,8.421045208002338,0.1846531436409998,0.8540076662001631,1.1028109679621272,9.909404146297616
1.003452722481674,1.1242105863588845,1.1820227058669435,1.2281570775245436,11.286530263767293,9.426480990500313,9.433290009650634,8.522875227714417,0.1496112962999457,1.1242352127796758,1.1041962827414928,9.910189448108941
0.9958530807118484,1.1185148096686288,1.1952036330790081,1.2423335538821625,11.146193099493384,9.584678709302072,9.58154749875626,8.582897874481684,0.10196794754581076,0.7919416213722448,1.0968340027022505,9.90518470618328
0.9904082529566308,1.1293077480549016,1.1914184154558896,1.220796091872722,11.161354629146173,9.499821044806396,9.570213237186124,8.456954991698728,0.16903985012240777,1.114359480719141,1.0995265349731778,9.904550243476152
