mu[1],mu[2],mu[3],mu[4],sigma[1],sigma[2],sigma[3],sigma[4],g[1],g[2],g[3],g[4],sigma_mu,sigma_sigma,sigma_g,mu,sigma,g
2.6366485817083505,2.74754721475597,2.649622686273539,2.4195638907208696,0.6116959824345513,0.4981087915619873,0.5824207942883775,0.7236261975824365,1.5887958646006635,1.3604452774621851,1.5778325574992447,1.9199375593611974,0.24018071135369298,0.0777400960741955,0.5705465623843913,2.6542666473771743,0.5909379749578941,1.567540157577054
2.632210566804979,2.735401663612092,2.647899651783166,2.4530968091589775,0.6116388580091419,0.4799539590142287,0.6028551992655488,0.7039779860712768,1.5608394586995276,1.3542965013988957,1.6120546910415885,1.9080509599416935,2.4174610198912596,0.12292933074692892,1.3425409554661532,2.6498201823330323,0.5850086796576497,1.5574899383599576
2.64863059684615,2.7281746601823578,2.653511994448103,2.4002045648538717,0.5728410475286517,0.5251816630356595,0.5989514946657619,0.7447306528162718,1.478992572357423,1.433979675408348,1.5984107845556728,2.005559242834892,0.1504400163347275,0.09456571827705514,0.20428582864487907,2.637044547688039,0.5885795025327355,1.561197228470939
2.645640742392821,2.7395745384338355,2.641810506012427,2.403903752304653,0.5784255379693787,0.5233020002557167,0.5926187202156,0.7541049007051615,1.4963018285275638,1.4256332806966423,1.5977495816112528,2.094473312365901,0.2086884662040182,0.200418638160004,0.6378232153735444,2.650273417868635,0.6179755188681871,1.6285356453445212
2.6157898245860722,2.7207046948300437,2.6414462398926237,2.4594130654136217,0.6458870171965067,0.5379056272033859,0.5989353575723801,0.6263408687375516,1.655873298227775,1.4569843459969247,1.5974478381038577,1.6573447035870168,0.17553728678818184,0.044838012681263015,0.158708636898293,2.6461318111804686,0.6149424860252126,1.6140751549471128
2.6189727316080944,2.725755096899766,2.6499798370057834,2.430036652510943,0.616923997742133,0.5669273966527631,0.604106987096539,0.6479132498708469,1.6183813072467648,1.5336649330516654,1.6082106518238601,1.7034403465824268,0.13496177035928597,0.028397592601262307,0.062016778970824936,2.644785608631431,0.614312639794296,1.6152871579890618
2.6194254017438428,2.7398796962325878,2.641364492270806,2.445732292959401,0.6089146493717613,0.5904334795291345,0.5940262894813958,0.6284309149447059,1.590551362438442,1.5614368504354328,1.6022123224945028,1.6711747908425674,0.2269946469354827,0.029022172867283407,0.061692131257720495,2.6480488768428456,0.6084298903767668,1.6060776995800032
2.638329432377448,2.7159408655885877,2.661712491006946,2.447675160086041,0.6301576953787498,0.5116968551050518,0.5892700345868905,0.6471407663010099,1.6463576946666763,1.4083689454364592,1.5744688081117397,1.7130709967423607,0.17103440175719134,0.06505720037525425,0.47828170524905234,2.6429957721229704,0.6086611808982656,1.6057891026506623
2.6173406502977925,2.719825199434298,2.6498294951525105,2.4378151613753962,0.6339308636973052,0.5191936174640398,0.5988139621679544,0.6718643324458592,1.6324354780341892,1.4367372496570632,1.6015392099459056,1.7664837943407128,0.10326565941805675,0.04494382057123672,0.19874810377071359,2.6399809617132743,0.6198223011563441,1.627174836529059
2.613410585104594,2.7200760085707762,2.647451321863731,2.445775115261548,0.6346562762857632,0.5186561925595587,0.5950755118646733,0.6756833936275795,1.627978592850984,1.4120244546529663,1.5886701333720044,1.749852323072634,0.13367269627580416,0.04872168222415996,0.1298285019501066,2.6438837751568256,0.6135912364934852,1.6066173946865394
