beta[1],beta[2],beta[3],beta[4],sigma_beta,beta
0.09052203930957835,0.11060523909632278,0.11240816128273594,0.1279073969710442,0.04416029269610202,0.10460804685882856
0.08904871439180732,0.11038280441943878,0.1129337960525903,0.12590222672163914,0.02459845983370865,0.10446211958450197
0.08996234194885011,0.1108846956137433,0.1117513013227499,0.1287526827262849,0.007691557826558084,0.10490299676065538
0.08950742609093883,0.10910987523085551,0.11299733519492049,0.1273820480992068,0.05063167641676306,0.10521804985762266
0.0894670894827235,0.11017123559434545,0.11390888386185893,0.12904505431052257,0.016362914088444726,0.10569134919317942
0.08917279786173932,0.10974373528864359,0.11067193582517482,0.12582783118601132,0.0192675964776886,0.10578143598181297
0.09003105795064084,0.11103731345392141,0.11252384403714717,0.12643188876651534,0.020642272721258806,0.10538740749168127
0.08872637390938204,0.11078913729164051,0.11246397920934158,0.12548812023471864,0.02330888608272805,0.10502647367482618
0.08876121969338227,0.11126298697433373,0.11431362169168958,0.127961664640735,0.013988427290475329,0.10487591961177929
0.08889592751230019,0.1109012403060238,0.11359158441903183,0.12763172099968564,0.02450975834398048,0.10508224529012004
0.08918880960497133,0.11035859599167577,0.11355956223712219,0.12643010217016282,0.0250245080385854,0.1050772393837191
0.08987988141860787,0.10982193674097175,0.11273800854235672,0.12604727539206176,0.0093994088778516,0.10516520103338714
0.0898815905872417,0.10959176367059668,0.1117857270059484,0.12963102635316437,0.02008123857835908,0.10560440749992034
0.09000582193594862,0.10975171379834123,0.11268982855152945,0.128410170706268,0.029752367993522526,0.1056776448836933
0.08861128775305177,0.10922600312239243,0.11187717168475635,0.12909300920989222,0.03149439090112901,0.10523181951354844
0.08987380600903888,0.11066004873530677,0.11278180045054033,0.12611818494345345,0.024236909298873135,0.10507629360786251
0.08940231750210612,0.1089908966272438,0.11301255983547602,0.1286351041647075,0.01475602758682857,0.10554576861758229
0.08982589341975497,0.11155154338661526,0.11230049171580392,0.12548360328718863,0.02073907964897293,0.10558226859073647
0.08907174645109787,0.10869685377587278,0.1130347071013732,0.12911739781199236,0.011491129618375158,0.10563806089734173
0.08954787897408653,0.1090474897961596,0.11233819644548916,0.1293235680225219,0.01855365529565893,0.10557002825358805
0.0890295250523865,0.11077230919438773,0.11225999597239164,0.12505076016808897,0.022136358922014814,0.10559695729613049
0.0888066751839991,0.11044781773957357,0.11156486154122765,0.12736068591402563,0.026463510390896082,0.1056378845658646
0.08968562210416173,0.10993259079891284,0.1117616788329001,0.12657031325091078,0.019331826804020253,0.1056378845658646
0.08855382427772726,0.110228351328721,0.11204865012418062,0.1296747945054801,0.0192372647393834,0.10595421366443113
0.08847511760780193,0.11140394688545216,0.11222083642421485,0.12683867621741576,0.015249039276132276,0.10553837091966518
0.09003264698177749,0.10990240049795254,0.111627852951203,0.12789042332267295,0.010847258052868911,0.1052670547038399
0.08860307838900877,0.10950227463333279,0.11263483526227741,0.12563537857302376,0.024051943348260767,0.10540383788077817
0.09004878227509693,0.1105501011517472,0.11196373046623664,0.1285289256687154,0.026726310907571053,0.10516347530372272
0.0889590233347489,0.10983282185447113,0.11251082697756878,0.12695438087778477,0.01100057869596107,0.10531469850323404
0.0891482819624135,0.11037410125063794,0.11247434558638905,0.12685960497241527,0.01730420593037523,0.1052866752557863
0.08932032336962438,0.1102824402812239,0.11243337719002595,0.12770672132077518,0.027699413464912736,0.10507425515821396
0.08933048070355648,0.10956035993843384,0.11214423423545591,0.12635094883668668,0.013590346984036423,0.10551763316544015
0.08924425783742404,0.1106352613203561,0.11288459762870888,0.12598825620723889,0.01782763985500113,0.10506043027164838
0.08951857880729824,0.11050975564973238,0.11443659247317445,0.1255396472830477,0.01379533377098952,0.10476947010894772
0.08977988004987775,0.11001559045263166,0.11240981353833751,0.12717558839527038,0.02064932487266841,0.1049913184630112
0.08932956401008049,0.11040907506641623,0.11273159014180513,0.1242431630341473,0.00925754794967595,0.10504610142975025
0.0895621984390847,0.10915843085331048,0.11226504455100136,0.1298385741508087,0.030343320458485097,0.10587568296780236
0.08889193462673736,0.1095040681344797,0.11234841694295147,0.1299615739359781,0.02591732078567373,0.10568880691887249
0.08981192044215222,0.11044578700480467,0.11333771619338819,0.12579215130804625,0.012148535986747002,0.105715458984172
0.08920202492484787,0.10898222869050159,0.11180993724409898,0.13004320531989347,0.016188884041902885,0.105619236211419
0.0894583558590059,0.11089508466029332,0.11276962719163088,0.12383493700301916,0.03344851095912547,0.10527510295597545
0.08944895562244691,0.11162693458823372,0.11257425850295578,0.12455283078800691,0.009106931872982863,0.10492077608605747
0.08980647489250367,0.11078583501552323,0.11246664547123304,0.12495589223539814,0.010220391050801431,0.1047450730067558
0.08961627635439127,0.10971883087588694,0.11157809753832565,0.12831361325141724,0.01714484032048872,0.10456351778200465
0.09051696489877402,0.1098048031858033,0.11136567413736041,0.12825503562259627,0.024465702840239103,0.10507682833412674
0.08881669573890602,0.11004673224429254,0.11105892041859103,0.12851455163281653,0.038531440642518566,0.10518113988211654
0.08910425814334103,0.10902459065866135,0.1123259294211381,0.12658112433261293,0.10293585071542258,0.10527364500371493
0.08910628910904689,0.10930550304405634,0.11156654161989411,0.1260205160992329,0.03509240938293766,0.10514412056549499
0.08946950792045044,0.10880525288840914,0.11262386782326093,0.12486053648489394,0.021856243422769442,0.1050750015757009
0.08836707040813711,0.10956101525493829,0.11293687189137043,0.12710626908693712,0.029209319009542562,0.1050750015757009
0.08868003684130436,0.10885221132041333,0.11269058147953584,0.1255211236774747,0.023153485268212044,0.10581357465479092
0.08989027970093405,0.11103049541370219,0.11188635324918257,0.12924066405440576,0.017049112907926944,0.1056351124335332
0.08885068737734729,0.10823147452338269,0.11153123157332778,0.1275532563498394,0.02222432803289729,0.10584658485652779
0.0895387776280841,0.10971334686511737,0.11131451585401513,0.1254710189777269,0.013375971721961423,0.10482974932935009
0.08929306594888585,0.10988414385495879,0.11328168148419396,0.1268144442873585,0.01747185939595407,0.10552810824459956
0.08883635655902708,0.10995358215334906,0.11179033937729024,0.12870520486314302,0.012235446523851355,0.10557312778983234
0.08959387398584633,0.10997284067039341,0.11313547070210939,0.1261910629647316,0.017612216575447738,0.10533322177150714
0.08959295143770024,0.11004741391304519,0.11241258345005739,0.12622968878478152,0.01101737209708876,0.10535183697986367
0.0900249540861612,0.11003776390341298,0.11168315794274163,0.12844896064036457,0.025585234614913386,0.10542615919491737
0.08857732636274852,0.11001455192787264,0.11288565509821678,0.1258859392476931,0.010804901600932008,0.10527080528646036
0.08973565969728799,0.10974526108721469,0.11239246340534413,0.12683322719579815,0.024156854234740868,0.10562441272340992
0.08895446803763894,0.10943384838592321,0.11218743309745846,0.12760820951471366,0.01130084342856844,0.10503309848204284
