alpha[1],alpha[2],alpha[3],alpha[4],beta[1],beta[2],beta[3],beta[4],sigma_alpha,sigma_beta,alpha,beta
1.1571086331995202,1.514239223463458,1.6064550151436583,1.6241936257964804,0.10396934428180815,0.16745518954146965,0.17953614361021317,0.20796191876773512,0.2659650272010216,0.09643223225387441,1.4115135608552143,0.1487194535439078
1.1718188998155903,1.4657978631023594,1.6405446603744969,1.6613461464103632,0.10481603866246098,0.16104510369629277,0.18355045626155816,0.21407248847053156,0.2766221463374845,0.084126987303773,1.4118513219621918,0.14919264722153763
1.1652756961444835,1.4907551316449992,1.6286312983366946,1.6598128061040895,0.10421937540815246,0.16432586314959446,0.18237056245243077,0.21368613713706824,0.46737354395542213,0.03419016344325016,1.4101159761639743,0.14902611148116457
1.1629605938209757,1.493249391302493,1.6193591796628175,1.6565554776195348,0.10379005895569224,0.16398343679482966,0.18319340711600177,0.2090931951566699,0.3468222391298021,0.0666193122718966,1.4138572784796617,0.14933661781900612
1.165605861859113,1.4881306916253654,1.6197929913422686,1.663088138209053,0.10355791414705734,0.16392321557791129,0.18059902011159848,0.21450861077777628,0.18338426998779783,0.087958087787709,1.4092880608155534,0.14865480216915197
1.1610072240773526,1.5038886562269382,1.6202843851008564,1.6395113727416908,0.1040626904126269,0.16285658548733672,0.18306171578829855,0.20827242827380982,0.3162597226889739,0.02812306776045276,1.4123357824163094,0.1491609658573147
1.1645904716065625,1.4919810628527326,1.6119299253704167,1.6467140200902655,0.10378142313929364,0.1632374829651601,0.18215127664816302,0.21262549859787308,0.1950483232345616,0.12793745172109133,1.4101898399691046,0.14832632945884874
1.1675611509208295,1.4792303212535747,1.6108816664182524,1.6187693718677132,0.10354401584166778,0.16468763499983827,0.17973105083552482,0.20737338746025064,0.19657437205175865,0.0911723102942158,1.405041494633928,0.14819613859792383
1.15073184892436,1.5115671553749694,1.6151613485341247,1.6938589068086665,0.10200937505608916,0.16734278509852843,0.18349903864972508,0.2147514037369164,0.29713155485619486,0.045989445383735776,1.4069607247706235,0.1480577192378506
1.177161147337281,1.4755726947212604,1.6106428638335417,1.6345759295869144,0.10453584946499159,0.16270823323942216,0.18242394090960543,0.20822279345677813,0.31791101499467617,0.05306049788181778,1.4237211070710765,0.15077136561743712
1.1520434552565568,1.4982503031433623,1.6343925285486605,1.6616206931404078,0.1030050463400265,0.16451205237846303,0.18172981093771962,0.21074434564536795,0.18355651435911144,0.04844343010455439,1.4212812262480163,0.15028062972202
1.156855503445319,1.4907539535786065,1.6463896453649478,1.6982184819109947,0.10192292868224834,0.16469360316944143,0.1848188513947169,0.2150355265089668,0.5615639212719075,0.059167105592129066,1.3970897258411048,0.14718453593171354
1.1510904630062149,1.4891667132800557,1.65095758594465,1.7031739466713074,0.1020282283041563,0.165058638489433,0.18503440653782763,0.21355406569088112,0.6095443733672568,0.04469295645531798,1.4106697684517273,0.14918812291523048
1.1733897799257802,1.4642387084521613,1.5849925743700333,1.6234147347811103,0.10522474820620421,0.16257718462898235,0.1782903953481431,0.2087153986324518,0.1246630117687196,0.06218180568346505,1.4106071152247006,0.14926494092167114
1.1594317136021817,1.4973309123667073,1.597358171120539,1.6593210033868,0.10314494990939291,0.16241537673811773,0.17825007024377942,0.20806270264568363,0.21346287826974808,0.039555781296036915,1.4134876758926103,0.14890663161446357
