beta[1],beta[2],beta[3],beta[4],sigma_beta,beta
0.13381071505929826,0.1266314271264234,0.13191951244357414,0.19083375893426274,0.02924251770087037,0.1345701306841822
0.133996172806383,0.12807109569805047,0.13240202162171635,0.18860117024846845,0.030994400488515306,0.1346874730564089
0.1345946040135161,0.126502320499853,0.13106200487075842,0.19017948937061674,0.028463120591833677,0.13479186915315192
0.13404709490744016,0.12867040652712064,0.1327570317081655,0.19146200641574912,0.025554654368587105,0.13462184483193307
0.13420877764982836,0.12796645239872456,0.13301158831372428,0.18818890692623108,0.033222569951714416,0.13453681682789037
0.13469920576925895,0.12626511299579213,0.13058473548417876,0.18956174510566734,0.035998455657205324,0.13453681682789037
0.13400145300538083,0.1282798030906143,0.1327522328229401,0.1891110834190238,0.030824630366244138,0.13535579757395985
0.13325070482031265,0.12800946055241302,0.13223854481821573,0.1894083831243975,0.021505148788902903,0.135148678862547
0.13334122453150338,0.12747875738389475,0.13226559746434177,0.1897774073306413,0.03988570635450253,0.13533167820604666
0.1353324658226814,0.12645469956227776,0.1312567675627887,0.18815533411134983,0.03710743830877458,0.13454627748860779
0.1356999506961233,0.12714473926649578,0.13071736863733896,0.19328073433810583,0.0848078734477491,0.13527195773080905
0.1336603674338326,0.12778270388419397,0.13250926928291223,0.18485905448524878,0.026842818558573227,0.1352259522988081
0.13527952354219208,0.1268127403082966,0.13089102216965126,0.19400416823061603,0.038185508266927654,0.13487514747528692
0.13422605753679784,0.12823621265153923,0.13231444103127113,0.18751568946118635,0.04075447341993511,0.13488200149284216
0.1341935839476452,0.12840586727755238,0.1316778774409133,0.1884666085581469,0.020935206315753442,0.13500918289079392
0.13415785105247238,0.12808458939559178,0.13213267815887833,0.18831482425528454,0.02759359169433832,0.1348721959009068
0.13359974559196963,0.1271860209195712,0.13330826363866385,0.18857627327110085,0.041339203089769655,0.13502148872799272
0.13493310803318567,0.12960841723218,0.13214395994339465,0.18968755178564997,0.029058329054219446,0.13436689434176624
0.1336897993187292,0.12498180090700982,0.1315046453163413,0.18880811881946977,0.033846009246424225,0.13486889814199574
0.13466528798255814,0.12822910226511175,0.13206514119137652,0.1881511909025802,0.039801646295117246,0.13502401964789748
0.13403156434551253,0.12595420236008953,0.13180401867895478,0.1902808867272776,0.03499383385138885,0.1348095249360891
0.13548059256839037,0.12841185654715606,0.13168648202902292,0.18870655081260368,0.0616228896743399,0.1356797850473587
0.13521427500836877,0.12737646047415588,0.13137573719458448,0.1877071350136258,0.05338010520743331,0.13574487307316424
0.1358735491809202,0.12802723564978424,0.13155817601361505,0.19203129952611753,0.09045010504682141,0.13549672193126397
0.1341807416310607,0.12779055512649962,0.13096539167090934,0.18836972756968198,0.06673370370388798,0.13537206998029302
0.13495724084148955,0.1281580052896838,0.13179849544054517,0.1912731957439867,0.019393934146631448,0.1351928580525551
0.13427499092495576,0.1264811787698991,0.13331757790561943,0.18932273823395165,0.03363726667785757,0.13469845958120444
0.13470923954837186,0.12817728279292578,0.13041617238767672,0.18775675465709363,0.028126705686229478,0.13473713653003924
0.13463602160872223,0.12780384480110468,0.1327927526744962,0.19022159802929212,0.03271787650641281,0.13454548755410659
0.1340545714582656,0.12697895583287952,0.13204219430385689,0.19200791075907356,0.04879170457706968,0.1346228146812794
0.13481895378768066,0.12803483434842955,0.13150393042725578,0.18587156822494777,0.021132793019632574,0.13465376758906136
0.1342062774172897,0.12656743547471166,0.13176751438105958,0.19333336619829883,0.13364515729662196,0.1347686336063101
0.13547158015703306,0.12773875284451638,0.13152720067459236,0.18706371869765615,0.019315912116429836,0.1352523075447031
0.13550303812183925,0.12773275774462145,0.13137746099498893,0.18746825300282194,0.03689114107448453,0.13449702767027955
0.1347648373587505,0.12749868021400204,0.132044818628164,0.18480740566037407,0.044781361562620345,0.13490203921014637
0.13559140114870166,0.12769728536756192,0.13248674456427112,0.18553370890079468,0.03699697136015908,0.13498450560013134
0.13373503456420704,0.1280575051233045,0.13165173702466532,0.18932645434492698,0.02285255727910757,0.13498449698778256
0.13371180390591195,0.12756999324930185,0.13269964411450907,0.19117888314603299,0.025936814422861627,0.13490995253427396
0.1345259315874406,0.12445472889856901,0.13260225590388575,0.19200282124469464,0.06969232178927445,0.13498424913891052
0.13454497388060124,0.13011483705097013,0.13054433624914707,0.18653212727375312,0.0192766826515908,0.13467261270442704
0.13568467930912048,0.1261885845936574,0.13182256498701472,0.19183464267083128,0.06918869682864723,0.13500865543185667
0.1334850063364602,0.12752443779225234,0.13182179171462868,0.18605474527573448,0.038923036013925105,0.135324500255237
0.13646452080402122,0.12631371022720353,0.1325013507062659,0.18640104291445278,0.03249387999693705,0.13494238006771828
0.13598096931051892,0.12742953156992504,0.13172491498063058,0.18673107913503417,0.03951834756837814,0.13494657212471295
0.13220565299076578,0.1275604986026647,0.1315965472343452,0.19045006352880905,0.03436848021368456,0.13478827369402124
0.13242237639259363,0.12582468559846485,0.13179608617028168,0.18878599674367688,0.0463122051063023,0.13510477571092835
0.13679339885862776,0.1280775143522993,0.1314577956791975,0.1894683759607457,0.029961861022232857,0.1349586444502962
0.13638503356358728,0.12808507674805747,0.13120949104258775,0.18831883556062934,0.04040703006804876,0.1349659897017816
0.13348440994259222,0.12691649208114109,0.13173149067817844,0.18884706311789884,0.03219394202398458,0.13492717966361858
0.1348893662199556,0.127092592662889,0.1311724746774451,0.1890616481168686,0.028563952097159086,0.13499349799103344
0.13462567586225513,0.12690173739214444,0.13084425905333968,0.18909452826711007,0.027438166150012235,0.13506408450330862
0.13410360251591658,0.12673533740022622,0.1322426907646215,0.19003775781411558,0.02873500497737054,0.13446235941173185
0.13518963286250768,0.12696064913453642,0.13223506315023284,0.1873677597210826,0.027668960522201188,0.13542939605542084
0.13444690219059988,0.1276832608935097,0.13110776685859116,0.19200707747526743,0.0710069088630442,0.13505356985723932
0.13445512242782925,0.1275654140152032,0.1325478371410999,0.18964728055738936,0.048190680532323435,0.13502461426876586
0.13552102521331139,0.12706669144580468,0.13213582999328213,0.18523571671995148,0.021135392749603216,0.13569454289562374
0.13542012077541254,0.12777524715606758,0.13078882263466984,0.1927263731294007,0.03085925957356345,0.13559361449226434
0.1329145835605712,0.12726255325465677,0.13185725552890734,0.18622699535060447,0.037689876861361306,0.13494772754174653
0.1355008963037325,0.1268274632831661,0.1322400167206312,0.19371223880911925,0.06661117480385793,0.1350268402158506
0.1369102922074879,0.1259215070685039,0.13195403974944334,0.19207137029272733,0.0699042417712105,0.1350268402158506
0.13214620482121417,0.1282443960616659,0.13127554537819186,0.18628487005331787,0.019690738412679397,0.13422950667971364
0.13219121794699604,0.12644515264327771,0.13061667191063975,0.18606954932466513,0.04020850457107538,0.13435321726027094
0.1327082168403746,0.12684019967495644,0.13041362818525465,0.1850251758507985,0.04557249461969506,0.13457813748030764
0.1358811442522958,0.12823306409357613,0.13367051609926267,0.19327038270867514,0.03385482657071105,0.1345624019930263
0.134370149332684,0.12853110355573288,0.13193368260335372,0.18972569466208233,0.03134345952342719,0.13488539343788336
0.13466256815812755,0.12616512218307166,0.13220800979842756,0.18846793277719553,0.04717511671828009,0.13517131527325765
0.1349727107586897,0.12598274652890407,0.13185960432126864,0.18955427606049666,0.03491746884259501,0.13471843975362274
0.1336689652270179,0.12797801229792188,0.1315382296283611,0.1873591963808837,0.027033886951818003,0.1358692629195104
0.13547086851205137,0.1257937672855377,0.13273786815823382,0.18779949815785202,0.029160251585293468,0.1356069145808808
0.13486118375135597,0.12556344335050504,0.13312782506045417,0.18946509926167637,0.01981974827846325,0.13544945553829624
0.13415595632533672,0.1274207751507655,0.1316333346843215,0.19317776928116945,0.06752565994954593,0.13515308600858458
0.13395740094303848,0.12711384150456473,0.1307525975741349,0.18613669751846312,0.04067664790843668,0.13473675123572956
0.1362126975900795,0.1283921837062501,0.13174170527179274,0.1934210542884923,0.0304394170701646,0.13491110791636313
0.13457549532950416,0.12725197968063223,0.130432888680283,0.1902184398694718,0.06048290879361115,0.13497861795371777
0.13618075525101914,0.12719196824194812,0.13209968505395503,0.19170647891323256,0.06253450789618173,0.13491596806740722
0.1339539145075796,0.1263849512112435,0.1313966206451202,0.18690363023501824,0.01857112896119245,0.13457010046977538
0.13550936911558598,0.12890976209947808,0.13238245584135805,0.1898891243575145,0.04823112629536054,0.13457010046977538
0.13608592770344238,0.1276943055863589,0.13241359757893625,0.18993377818207455,0.025897544376574815,0.13480275707807482
0.13607454527112162,0.12724303196238984,0.13177256194308923,0.18659694281359418,0.04771090722312974,0.1353168507471177
0.1354878633675229,0.12724759585490483,0.13170289050944659,0.1884962809732466,0.05003374241957588,0.1350504247619054
0.13534375510577118,0.12721167905819655,0.13146938378071543,0.18495357100965867,0.032756057003218104,0.13501352654872423
0.1346337719101432,0.12763137020103762,0.13278426787998432,0.1901282092948792,0.024218867416686336,0.13539191057097102
0.13376105086178017,0.12760574477993594,0.1325232556063389,0.1904935228054997,0.038681799235348,0.13557384425595737
0.1334870245072293,0.12747119242796828,0.13021755220304504,0.18595457242668503,0.023902442003634013,0.13539501245928737
0.13473578915402082,0.12742495752803223,0.13025388619329775,0.1888247363942384,0.04135725497971004,0.13564371599443475
0.13575813949880755,0.12934622687765662,0.1312140101530303,0.18709207226439134,0.020445475400002352,0.13564371599443475
0.1361599226705576,0.12753121143418855,0.13268902641301444,0.18824629315889,0.05665339207936275,0.13600440194179528
0.1344204665850465,0.1276501476973005,0.13067658346370267,0.18503629611941255,0.10188282766858767,0.1360815205835845
0.1340175831423734,0.12711080969347038,0.13089725660328996,0.18788706590148624,0.08004438599600605,0.13614451139841638
0.13507795791220015,0.1271769346251436,0.13273114720105822,0.1905425929253808,0.02214835643921248,0.1359756384010706
0.13351699024601896,0.1273010157741543,0.13097533468030212,0.19029742712353687,0.059448792290600475,0.13486753482136168
0.1351212893405561,0.1275454618719359,0.13157523135636232,0.19097405002682125,0.017567529141046267,0.13502648011174223
0.13386152775003035,0.12615641007900424,0.131858128484357,0.18798480152543742,0.10163771055381464,0.13563053169029968
0.13409519829174757,0.12726940491868427,0.13239486948231438,0.18982183288147023,0.08369659674619843,0.13575989833902574
0.13469620175795807,0.1273008283748701,0.13282866929288004,0.18860440397968492,0.05878266129344664,0.1353901472747021
0.13501171209027907,0.1272645204147927,0.1326522049788573,0.18624151788504664,0.08149317840897277,0.13455883068341154
0.13491326817397792,0.12686401740379782,0.13165766785492716,0.1880762792834321,0.020478050680541034,0.1350999048269426
0.1340592329605327,0.128050813060831,0.13223259226945516,0.18881367986214395,0.04700282247204223,0.1353653639849138
0.1345732964842016,0.1280746357435194,0.1315161695743525,0.18733531817746613,0.04777193556709808,0.1351702672062202
0.13483997410401172,0.12704866964521427,0.13134147651742759,0.18860475304846702,0.04813279218563737,0.1351702672062202
0.13410646404589177,0.12740988064742645,0.1322558687918945,0.19018578176891385,0.020687586641117712,0.13518722505704717
0.1346162171614002,0.12711061922420422,0.13167405375753133,0.18800399748019578,0.05620912795121267,0.13469941753494108
0.13504188767886455,0.12667532119673253,0.13140126814731148,0.18837575523656647,0.028908721074197036,0.13454232587823714
0.13513247705137219,0.12770387459496949,0.1330243955126767,0.1885712196094132,0.028701910772909702,0.13510139161934712
0.1334170261060513,0.12725743360063746,0.13087480703900464,0.18981879287915912,0.02883678361383614,0.1345187552741324
0.13533218780419218,0.12737706829749681,0.1326228024191761,0.18838401622646864,0.054518153569947506,0.1350708276552454
0.13503733884131278,0.1269140172376285,0.13207051372676926,0.19058084675566297,0.06372655841998001,0.13440407893826417
0.1355269079320498,0.12969781409708026,0.13299162102332343,0.1898143408684423,0.05133028792557235,0.13471196819868866
0.13368827637697756,0.12468399403464005,0.13091164556294405,0.19247925674351443,0.02732476719337306,0.13517996934314294
0.13451838871153307,0.1259352715108913,0.13164780226491588,0.19061886435877212,0.036575222356829855,0.13517996934314294
0.13287803103644275,0.12581699743590216,0.1320879561919452,0.191755047094841,0.03819595432576438,0.13517996934314294
0.13607034443430568,0.12863608278311198,0.1312879512462745,0.189044168207211,0.06154005827540851,0.1351150204483213
0.13436288703664215,0.12704055415338422,0.132405676958452,0.1893097633657745,0.02483190862319686,0.13477521388311278
0.1333322801712296,0.1266111432680735,0.1336843371813684,0.1905323605401665,0.02355398347972702,0.13540890115708476
0.13406791828142955,0.12623883079926315,0.13170627985651143,0.18784828622443522,0.03351688550372858,0.13529502823878886
0.13498792356276748,0.12844511165901457,0.13227880435604888,0.19113432255976553,0.030848332359812332,0.1350433707274979
0.13366251584475897,0.1264223277519518,0.13331806932741083,0.1881323515999093,0.03914826279779983,0.13484993122872155
0.13591377422317796,0.12830813461580148,0.1317337659725361,0.1887369149791095,0.037875494148612944,0.13484993122872155
0.13591439311311654,0.12886527189840122,0.13082034480653856,0.18912461060356156,0.03479492390431645,0.13480090832869282
0.1326377667009618,0.125546806812832,0.13234633161018702,0.18971725872393327,0.06609171087245326,0.13486852803968258
0.13510317659606555,0.1267589179302419,0.13293372786820465,0.18537705105419303,0.025471496951851625,0.13473388887601048
0.13518073834074174,0.127817389457898,0.13212606027331064,0.18845226456149808,0.04319109824359223,0.13437176245577748
0.13663921222020137,0.12750511499823824,0.13315550788551078,0.18843757119113244,0.03089680856270158,0.13523827871102417
0.13523223338117962,0.12741037831309115,0.1307027099328266,0.19319855011387083,0.021678060267135604,0.1349694242311994
0.13523223338117962,0.12741037831309115,0.1307027099328266,0.19319855011387083,0.021678060267135604,0.13475616072987112
0.1338578310346725,0.12775244427955898,0.1317017451429391,0.19086259765243543,0.07925609329931761,0.1343870969251841
0.13482024556980673,0.12671409073834108,0.13173854175446065,0.1874361506970852,0.016616459106256795,0.13441511090297267
0.13299272117238659,0.1276000397903482,0.13134365010506183,0.18512653999218504,0.040501784081329144,0.13439137388307568
0.13472458611547883,0.12722180483561982,0.1312582272988346,0.18488438572234445,0.03887127261185328,0.13507353754550255
0.1345659615360075,0.127332331375392,0.13233444830653424,0.1847085438877858,0.020537300329615864,0.13482037643734085
0.13463119375602595,0.12823645608743675,0.131977327816373,0.1908134571223111,0.04171650721336683,0.13525698691285962
0.1343471435898806,0.12758974376154758,0.1322325929840256,0.1911770487533227,0.05250057973041765,0.13510429958143508
0.13430431723959046,0.1275181622725697,0.1319508483986026,0.19265457882951076,0.024650317078255633,0.13511001003733622
0.13563332391300637,0.12740392518144686,0.13341019028772486,0.18898949187503267,0.04322094906832901,0.13426259524342163
0.13546420840695272,0.12723599987192996,0.13251718782140087,0.19000600386490832,0.033031523449754525,0.13426259524342163
0.13547804497960061,0.12718883640269338,0.13297342191892117,0.19379143326014078,0.03851209623123165,0.13452464300371225
0.13327044296566973,0.12664169702606745,0.13078053246216076,0.18708790587805063,0.04161296815217298,0.13468430590904726
0.13364253561365713,0.1273794730075477,0.13232287619483368,0.19072001105941908,0.03157013093941081,0.13600912782929328
0.1351144225860074,0.1265981301773051,0.13121938735505564,0.19017737077579952,0.08721063421313117,0.13577050073946706
0.13361498642966296,0.1279757726020946,0.1313343310382457,0.19055203201106807,0.08198197611628821,0.13575949236046372
0.13558177979878228,0.12662270660090352,0.13206264331046172,0.19127393910564267,0.023350738068214534,0.1348136236264973
0.1335632355811222,0.12731013075813227,0.13172604382775907,0.19115889177078033,0.043917214526328005,0.13488007457420348
0.13336347946947422,0.1282574115738655,0.1325692741457508,0.19079389863959342,0.03485008670083347,0.13500896219325115
0.1349011417615303,0.1262293258796347,0.13114326778964833,0.18794472327346762,0.030170707954310347,0.13451595775186645
0.1345963363063533,0.128127685156975,0.13269903289787766,0.18993663790657514,0.03257717945117769,0.1352062560220949
0.13423701242569552,0.12795417600790743,0.1327249373079152,0.18841931014937432,0.021188323647080183,0.1352062560220949
0.13488320059954484,0.12677665572239688,0.13119638124225455,0.18986464678971138,0.05764313170553936,0.13401271014293853
0.1345554174433446,0.12774897947174424,0.13266842670195536,0.18911260632241056,0.01755728791349287,0.13404466679042942
0.1343474802185037,0.1270605440256399,0.13095027191140782,0.18943345972119346,0.08287655051701512,0.13439002038098535
0.1338888117902242,0.12703579357803324,0.1334913511432625,0.1907165938039511,0.036168703880387405,0.135065027531814
0.13422043225972793,0.12803211604832698,0.13289316702534065,0.1901319981209353,0.055854855932106165,0.13482877135890123
0.13509557502925704,0.12776901113047054,0.13220271267820105,0.18996974540809516,0.05261783036296294,0.1350642324812243
0.1352349226377907,0.1278197857444374,0.13187420096283367,0.19109586420072794,0.042475181572873506,0.13503872231514868
0.1336805032684591,0.12695374243185856,0.13150905229916812,0.18724457462648028,0.026109078748160815,0.13485584911356288
0.13390360553108174,0.12633201295929136,0.1328620217059923,0.18619463776747605,0.044455296417809056,0.13578290098762485
0.1351429655159278,0.12848362620775616,0.13073283242297254,0.19124603922453168,0.02341722242005545,0.13564570907735976
0.13351136440438463,0.1266208853626757,0.13171695490291868,0.18894761859595327,0.05985429118643988,0.13521015571589912
0.13452903779831982,0.1265168323922843,0.13141712229050045,0.1878565582840457,0.057166479350925864,0.1345065040394942
0.13470508873706025,0.1255385320945113,0.13251417723292414,0.18922641133234727,0.05348656139336137,0.13514664317472552
0.13484833657198372,0.1283247165021188,0.13151684833792854,0.18761759433230224,0.03251789615354021,0.13524164731991006
0.13411545939859537,0.12603723421631652,0.13216386379745895,0.19089390792320976,0.03059757597592653,0.13548597942771637
0.13572753187105113,0.12825625876089194,0.13166692685666245,0.18795155889724377,0.0357614434890953,0.13539290465077447
0.13382527469472288,0.12658426918418714,0.1319431239243087,0.1925613865495413,0.03224630688824811,0.135440582635568
0.13473539510696872,0.12689184809890328,0.13222727322769995,0.19016714324254325,0.032679298704984545,0.13490336557435517
0.13462162934194366,0.12777016088828744,0.13099870244038786,0.19155652162972392,0.030119077907760455,0.13505716682265048
0.13490392141399007,0.12724746378996077,0.13081097569861824,0.18667307875491312,0.04312556814606757,0.13606140506569483
0.13373065683976476,0.1272000733381311,0.13236849158671574,0.19204398097181377,0.13486965949541907,0.13586688147557693
0.13447896710927632,0.1273116248431213,0.1321967128725293,0.1885796405317364,0.03870028165431482,0.1346797761091124
0.1337198243336026,0.12800299757427933,0.1316198225914924,0.18748205526932402,0.02852963105061276,0.13448232066155685
0.13554820833831674,0.12666883665503156,0.13188901671868256,0.19019514619291703,0.06355287979610959,0.13467640195981853
0.13479740715133265,0.1281229792816521,0.13247742151037492,0.19428231797069812,0.09630290707671184,0.135429510294759
0.1345960037346627,0.12680071080292027,0.13214882187464996,0.1874570234582471,0.07918782036200292,0.1352599602364272
0.1340664495395142,0.12766038604834862,0.13175751080013273,0.19089995391504,0.024682630263929948,0.13512255950584603
0.1333338022137632,0.1269824100319895,0.13318400365514818,0.19020594763367016,0.025067484237958366,0.13541445778584568
0.13365359940321012,0.12885511688286522,0.13255497159029686,0.1887759044472186,0.044742232987020195,0.1350284724230636
0.13473258139008465,0.12582014094074523,0.13112848066647004,0.18916503554645597,0.05003083897806465,0.13486452684435854
0.1344104623318582,0.1279134351911385,0.13176583440652181,0.1903969913251056,0.01905246866765235,0.13467347817657613
0.1342107024439559,0.12794887277846562,0.131834233775362,0.18744515858273705,0.049502766755604576,0.134478546745536
0.13465976844980504,0.1279381622817887,0.13150109664381776,0.185752786732805,0.031070810416890117,0.1346393401554509
0.13529960421061707,0.12642514712862735,0.13192970074539398,0.1901761955695182,0.029564276686210575,0.1350430709208312
0.13461375971796563,0.1256821816901825,0.13193906593154503,0.18876746271190017,0.05840279907956272,0.1353231539128177
0.13425133527782884,0.1289187072389509,0.1318233117418013,0.1888383170748945,0.0213739696005749,0.13551134879907947
0.1344093807235468,0.12860015616099044,0.13104414791966684,0.19035985727445007,0.0342080290284543,0.1359177296616834
0.13546837214458876,0.12790811975928099,0.13237617987951147,0.18815359889799352,0.03823160892905265,0.13448865210455935
0.13482021326517557,0.12854925510999396,0.13082226549837522,0.18711402564760238,0.033607861022596004,0.1352784166896007
0.1338692785504105,0.12632162314105372,0.13284027756986444,0.1936234982866541,0.05699919760967932,0.13473832147102716
0.1342656634880091,0.12722408863314513,0.13212827055071003,0.1908222651805186,0.037884995069514045,0.13481342251617778
0.13480634474870787,0.12708399127694361,0.1314108640480889,0.18916076674169371,0.03255418948659433,0.13585382261426748
0.13311703032494313,0.12766176717986327,0.1317373404040518,0.1887731456084312,0.022917062748339937,0.13595439409848453
0.13591392443518235,0.12675317274521064,0.1318671816208741,0.19012106527488576,0.037663363811076205,0.13563205352695876
0.13601122878711402,0.12810490657382537,0.13102627506814626,0.19082710574196526,0.025770936839872596,0.1357164663484996
0.13435762076760158,0.127771848020706,0.13194354544306186,0.18540979120902104,0.038920365605459174,0.13556110037424154
0.13339032712694093,0.12679801951694353,0.13196316967184302,0.19296692960186376,0.03237744765652149,0.13556110037424154
0.13434189325108595,0.1265988054081282,0.13254728781989286,0.18668680712044308,0.054042940403857244,0.13510698197771154
0.13534445325713035,0.12837517024794054,0.13122163996813077,0.19075585039090553,0.029512689034471653,0.13589860863206393
0.1346804691087052,0.12822222806010625,0.13188534687697184,0.19050360150488144,0.034879969356612056,0.13589860863206393
0.13490331971228078,0.12795229713618222,0.1311911106665044,0.19005567343763366,0.018970294818959562,0.13566833429341954
0.13428921530092278,0.12649802266482882,0.1326640927665346,0.18815086447635937,0.08059102486577878,0.13575264324961553
0.13253229246221718,0.12628170839508823,0.13217626282130868,0.19159988934858124,0.022638492221981166,0.13585532206229353
0.13607541536067438,0.126732656310023,0.13124498382401806,0.18903537128457992,0.04572125500529561,0.13543431417012258
0.1326053984648831,0.12639806754481714,0.131743711742905,0.19099747781432785,0.01415585411074195,0.13523763014672857
0.13511514188798482,0.12654774302710273,0.13154092087076694,0.18503126794906063,0.09846805434501142,0.13526122679707056
0.13361588837160637,0.12765670467013576,0.13202088755501723,0.19518471781337648,0.13259889277806336,0.13454301488485562
0.13505386523907673,0.12733902157659202,0.1318512670223674,0.18385650050572733,0.014021644346687087,0.13446134943777138
0.13479263159989413,0.12803869802319645,0.1318655993612125,0.18906684688693615,0.03755747594133323,0.1354282256262838
0.1350194654170752,0.12798319250743626,0.13188287162090287,0.1892111290252606,0.024891640283737408,0.13543238978494904
