alpha[1],alpha[2],alpha[3],alpha[4],beta[1],beta[2],beta[3],beta[4],sigma_alpha,sigma_beta,alpha,beta
1.4485905416009954,1.587141352711559,2.961578468573045,2.0569163009244926,0.12602777261090478,0.1488475161325819,0.33618406073107293,0.2637136028117526,1.0236849917709747,0.16691560016311024,1.8849321106462043,0.1887129530256749
1.4329025897193977,1.589184025288444,2.9522794698984804,1.9315182406738978,0.1241282556928181,0.14911972977421903,0.33725567532130246,0.24494779817810627,0.45638776648265367,0.22289661663470173,1.8838032611010247,0.18872943620927368
1.4222198075409793,1.5361272946059676,2.869666321413941,1.8376210682939857,0.12288774639000641,0.14331014375683052,0.32600734431805106,0.22995257166630806,0.8182413149890984,0.10135342620237964,1.8871058079981216,0.1902166435976948
1.4201822064412595,1.5689165517798136,2.936788445656137,2.0181603431027786,0.1222054807183762,0.14582352556136507,0.3339427778647396,0.2519418159274355,0.5447185557507188,0.08975251130560948,1.891029777216683,0.19053252090066708
1.4434521658836037,1.5817657162791,2.987697170306121,1.8267094056973925,0.12566230012431268,0.14662158649110799,0.3387877695005081,0.24055795760850043,0.8974321645507931,0.1271638428594046,1.9059866605599958,0.19146560847513042
1.4360259458163542,1.535714489837662,3.0140421846909944,1.9044569522268597,0.12280193050835124,0.14360110726514905,0.3426417483407463,0.23267438892458345,1.104009640667335,0.07296478539224664,1.9066403254706747,0.19246131603926706
1.456648631950773,1.5946133366230149,2.930989450243892,1.8625561117150913,0.1257308910114091,0.14911283806462794,0.3322817079776779,0.24911326397060274,0.5162446680936377,0.17204178748666538,1.8919598198598486,0.18994513971735547
1.4466814745657208,1.6043098053332676,2.9237441586938444,1.8991806306481835,0.12557254945333496,0.14975053636525398,0.33537656377432873,0.24045819186539763,0.5753236332245069,0.20018275342451133,1.8914957621923818,0.19003413763872332
1.4073481200004294,1.548548953946426,3.009488745530747,1.936586703197516,0.12132645132662535,0.14363840459266763,0.3424305648477091,0.24469350878880491,1.0452616590579893,0.10504436676832737,1.8798896610412241,0.18903084606238513
1.4311503440152582,1.5792145023186508,2.9349057842660873,1.890335342690689,0.12387125174371465,0.14717017249380318,0.33361784733150024,0.24338999996579486,0.32611334812362724,0.0975053176642341,1.8844405397905788,0.18901666122617256
