mu[1],mu[2],mu[3],mu[4],sigma[1],sigma[2],sigma[3],sigma[4],g[1],g[2],g[3],g[4],sigma_mu,sigma_sigma,sigma_g,mu,sigma,g
1.7578763977009353,1.8303730644570324,1.846590386446659,1.5019607144191072,0.6579068052662156,0.6974894855404766,0.5928512210614196,0.21275646722261177,1.8878799338603243,1.9928754331960443,1.869006954448527,1.0013471643158383,1.9615088696452967,0.3214776269479327,0.6176038111943684,1.7874773293698287,0.6661605235933037,1.9906080508957333
1.753813513547686,1.8246160034521735,1.8538156612630656,1.504881119928249,0.6597663783788557,0.6926806663186682,0.5914866766011594,0.21440571264546424,1.8849704187379595,1.9773272200032785,1.8624898237200815,1.0014584088537042,1.0532666778943067,0.28781634701698683,0.6258461407307259,1.7854615797464086,0.6642069755161755,1.9897661495625383
1.7631546208053064,1.8371936497700077,1.8511577840812856,1.5034633198233371,0.6565069390242817,0.7024385125782066,0.5818781951990272,0.21720202194787175,1.8756716573578687,2.0134235465102,1.8330009202307167,1.0007056647001948,1.9263539601695343,0.1379041121890906,1.6941754313495583,1.7842231888544768,0.6640014238571734,1.9819971656906654
1.7677542805002662,1.8339835852533184,1.8562016154448544,1.503810571761133,0.6602357309292026,0.7050507137741385,0.5745127688568294,0.21515964227857515,1.8839807590845292,2.016380521756442,1.81019563026515,1.00138306501676,0.9355272906732172,0.21889560696528862,0.8075688930483746,1.7844826016268052,0.6622544975549756,1.980944880533115
1.7540952958510085,1.8260273933655595,1.8504834193676167,1.5037621880887466,0.6543094764024862,0.6892850933772056,0.5731664946146168,0.21425068851905177,1.8529173315108345,1.983929923205311,1.827149606423844,1.0004573683192122,2.0105065769270465,0.34989886930894676,0.510484436074498,1.7895807920937745,0.6637504538648117,1.9885426419705141
1.7603763399211376,1.830210194709898,1.8577978803715935,1.503883389653904,0.6510136566142485,0.7060479467158638,0.5882760413905322,0.2173536139817765,1.8711055363422844,2.009154919841113,1.8503080793190656,1.001550354928254,1.5296646542948231,0.41847607208836596,0.43023971118256593,1.7898100826319456,0.6581567469340224,1.9631465370100087
1.7622959840060104,1.8279642257464104,1.8472015015394112,1.504266680105966,0.6476846941700881,0.7234184696238946,0.5798548921241714,0.2181920445160933,1.859664683871057,2.0786511840613224,1.8319371567626443,1.0006935294212653,1.3572525737700218,0.21212606511615725,0.8504853204564433,1.7861389410009558,0.6629907861164166,1.9772776323504324
1.7590666082349038,1.830108915998861,1.8601003699060812,1.5042732234253164,0.6650987904954588,0.7155580842794398,0.5814561771636833,0.21723378518032468,1.9105040978171055,2.0569860686714243,1.8342573491749028,1.0046698712748547,0.6716482182335055,0.5514073810994097,1.0759533638057777,1.7864825073143653,0.6629283490200948,1.9771561103548176
1.7549465384486838,1.8284806042038293,1.858618380378552,1.5042308879146589,0.6708939395119226,0.7195996486665642,0.5815035211545664,0.21723840939544822,1.903672043453581,2.0756315013946347,1.8437610478022246,1.0064536082770799,0.631079628884249,0.45330762547667275,1.076980940492667,1.7874948665968664,0.6585264205677721,1.9645228737084102
1.758667465500109,1.8330215633550428,1.8539980701692667,1.5041913586626854,0.6460690873890438,0.6845964149095648,0.5816728701088565,0.21341538192528742,1.8454616814720988,1.9552528387055532,1.8451812905192555,1.0014757235249925,0.5494090108471885,0.1791955982331587,1.0010258056983192,1.791058296918269,0.6583698354062819,1.963455901100439
1.7585077756521112,1.8296415164451725,1.8557440176503268,1.5035781455207025,0.6477142002996763,0.6897568080097563,0.5825786317499344,0.21910167445096942,1.8437901643425094,1.9800744092486904,1.8417642473610578,1.0014758431512758,1.0556674702417117,0.20025250808937362,0.9249872144225407,1.7839420739741862,0.6610054282450123,1.9773144859370453
1.7569271625326113,1.8306402218262852,1.8512846596180308,1.502898695120012,0.6630580465758328,0.7092594372896948,0.5854124163145765,0.2173569193194223,1.886823020514305,2.0443476315277893,1.8599827102849646,1.0018811959511726,0.22688113115484496,0.248358749479937,0.6680107411963697,1.783417994029559,0.6605952838786576,1.9696262088919534
1.7594541836220983,1.8264546341720924,1.8498746080278063,1.5032414278910193,0.6535454063271868,0.697624280618493,0.5795600938988273,0.2142298944220108,1.8671069997381966,1.9865800405087781,1.8265600365650307,1.0006834264095295,0.6659964633515446,0.2440724073059086,1.238828875745631,1.78483131337013,0.6598689879538867,1.9667998739607686
1.7593630246394714,1.8251350434671088,1.8480536742149678,1.5038002538754929,0.6527103096627135,0.705546875698697,0.5780892077704741,0.21366576019773348,1.871515843307822,2.0116829010091544,1.8287933604400146,1.0008755884610088,0.5939667742563849,0.2841838584107982,1.0648856984986255,1.7897274422964013,0.6588042626101268,1.9695990530074337
1.756560913219342,1.8284270626230184,1.8599007567632158,1.5037389824098608,0.6593267968197106,0.7075399768502544,0.5801487967111826,0.2163524319143962,1.876254393953226,2.017767220115987,1.8338586505284418,1.0019078948096318,2.2972082812802728,0.40374189154438944,1.0684361293358131,1.7861769939578824,0.6616074508616768,1.9844458120517872
1.7559410419669186,1.8380986020899688,1.8481815952878409,1.5039488597858894,0.6603625813316932,0.7101300369639572,0.5788688347518397,0.21538307011549157,1.87732564925211,2.0255026128263838,1.8342003375101665,1.0014880830561086,0.7659398067035139,0.2649755882625474,0.352331005674836,1.7890797595132681,0.6619647148345461,1.9785319948738596
1.7644772322932398,1.8204772011549684,1.8590579219910983,1.503460926024685,0.6473115446376854,0.7040546777424056,0.5863325118639444,0.2216408933758058,1.8489785140326065,2.0296255427034056,1.8547262082325036,1.003349324759306,0.1418983209095572,0.2016524195580968,1.5348450510455272,1.7875432664567499,0.6599394855477316,1.9734635008861225
1.753860128891363,1.8348801982621648,1.8605076845639965,1.5037191667117098,0.6715456745308696,0.7190177122085399,0.5757198442489327,0.21662794178819983,1.9186124249327803,2.0672455167984474,1.8204851275780944,1.0008074236739746,1.5096849369583814,0.3510179438698802,0.5185256571331073,1.7885864850527997,0.6584574055945409,1.9697451322040278
1.7577560730761579,1.8315327111593143,1.854477999064752,1.5041514470697839,0.6722001134245238,0.7216783926741317,0.5750701233577248,0.21921990987125822,1.9124542989981312,2.071447305910932,1.8239263983291805,1.0013579115843096,1.9186484680616125,0.25013664343267195,1.0462503798784437,1.7878431602624336,0.6634212923794912,1.9798056427552266
1.7568979680627597,1.8239267600759002,1.8517718091329032,1.5040081377975771,0.6673509439084448,0.7309355124472043,0.5758810879073613,0.2205209884351958,1.9103730075882668,2.091224311831415,1.820113546128287,1.0017607543724167,0.9202953765949831,0.17145402127507908,1.3718538244383924,1.7912735777397548,0.664239504652349,1.9927019735108296
1.757815370989423,1.8197310997243867,1.8565214088569546,1.5037059666484152,0.6601388073182259,0.7397747254189103,0.5628745273734831,0.21764752751115737,1.8820133880449843,2.1277411911698305,1.7900180780639894,1.0035431928528795,0.3874431180629539,0.4682921186899572,1.0642186431551597,1.7872375257587676,0.6638818380013676,1.9894482205882231
1.758682481027923,1.8329066357370813,1.8543082175753585,1.5041099711147246,0.6544977782688037,0.729121719349524,0.5720374073575182,0.21606987830280547,1.8771549768804594,2.100355398457697,1.8154197079690275,1.0009163559557839,0.24049009259793372,0.3734636846118573,1.6345135108873197,1.7890952462432832,0.6564297911792759,1.9561634663385872
1.7628833460513318,1.8313056518056587,1.8510583863271106,1.5042042369284954,0.657612101376763,0.682779939420251,0.5919348725769871,0.22019418902040838,1.8769641994785413,1.948742808599455,1.877265072608048,1.0024175704013576,0.4025544225413285,0.2141234971165313,0.5129114541533387,1.7879141821099436,0.6549825304750851,1.9699491969327578
1.753724100490164,1.825030552235459,1.8530640140884231,1.504102175519004,0.6596830349666317,0.7392032389404145,0.5893362034436836,0.22277206569227537,1.870725212861967,2.137607663728798,1.8630394223902091,1.0080117399697308,0.19886381350252127,0.2101837160117951,1.7872059240659257,1.792028039801036,0.6563172562252998,1.9568112826585708
1.7634750787047924,1.8269007111981352,1.8518649887992453,1.5040293814055041,0.6616685666468676,0.7023180789096359,0.5872353705296535,0.21129518082923138,1.8796856503559878,2.0151225330931455,1.855019065362138,1.0000988872948182,0.4233831646610001,0.3106072641061283,0.585794051170857,1.7895864893163356,0.6543976061892943,1.9637239989469175
1.7513626565004605,1.8328909060568923,1.8527199835679655,1.5040415063920411,0.6653929722980645,0.7118508341298126,0.5798395766508156,0.2176024699664029,1.8884717642267077,2.0225752171988045,1.8285732596311568,1.0028829428332902,2.463073393639076,0.238130619511446,0.7408540238755998,1.7897768506038778,0.6469288610330148,1.9388351690191477
1.7586785714412672,1.8352942188508217,1.8502604616268357,1.5041749177546833,0.6658127677659532,0.7031533153634802,0.5740979174921389,0.21810277440810014,1.8973716930364493,2.0342132021772845,1.8237608491235011,1.0060973935436752,0.944785478520481,0.187217435993172,1.0128347144731593,1.7893721299071317,0.6476008940140721,1.9380920332061429
1.7574931265472138,1.8300993343956353,1.8558287367839503,1.5037935139074505,0.6715306833741604,0.6943340210758691,0.5728681832503908,0.22123408644568704,1.913190055815655,1.9848051183830928,1.816235762239756,1.0004808532214835,1.797931915214619,0.289624849185501,0.8705446720134085,1.7889018332006554,0.648473401697268,1.9336173254436264
1.750645541586725,1.8345776513875975,1.8538837148035692,1.5039292195133147,0.6674649279114012,0.6855136180652713,0.5775343958326036,0.21318617551542515,1.8971421087616438,1.9563776151403172,1.831512801454621,1.000132711743321,0.8771861069684321,0.2278441659068214,0.44448363508446304,1.7888809861494128,0.656307326347748,1.958248556795736
1.7509879062815925,1.840201535363323,1.8523697747943255,1.5035541838540545,0.6629461462495447,0.6961618827081004,0.5877021003557543,0.21644773246960908,1.8926278558955552,1.9867138121551045,1.8558681885610964,1.0003693809002445,2.5488779695102832,0.17670612622016882,0.26701310305715154,1.788859437360326,0.658087411383432,1.9722876490347026
1.7633056335974928,1.8194993027199835,1.8511262089242684,1.5035712491618203,0.669152826196626,0.7036048468771415,0.5737403856365997,0.21910558882729989,1.9190210788142048,2.0224491575056662,1.821869851603692,1.0043796754137504,0.25579504308062606,0.8768060105787167,1.9804226911954725,1.7913209157312586,0.6598170920987629,1.9659609777798683
1.7518582706259764,1.8340362782265651,1.8493734041745349,1.5035395074460545,0.6592408317456204,0.7304612349179809,0.5946995330934636,0.2157291846822778,1.874690967294625,2.0966539142439733,1.879512613730121,1.0002313566168217,1.6667240339082843,0.3592724658670711,0.6398008517067756,1.790128594035744,0.6574733811538856,1.9622156130762751
1.7635028505300168,1.821311723005,1.854381265776342,1.504028476427861,0.669240569136788,0.7087224007756097,0.5861713408903279,0.218116310561382,1.9227344339112324,2.03888249402199,1.8543254471760764,1.0005531605558995,1.0748471322163071,0.40332755466829695,0.9525111514943423,1.7914982095289296,0.656194287582656,1.9687713242496172
1.7621000531997884,1.8230133484808069,1.8543951295874055,1.5040301233043851,0.6679052238246753,0.7112577481079527,0.5861549306624205,0.21832582817966337,1.9244225990527501,2.032448853967548,1.8552187891143275,1.0005614341374192,0.8874906517740895,0.42854094801882026,0.987999531451708,1.7858130075636642,0.650477162296988,1.9515210680735064
1.756520196580921,1.8254913710578846,1.85489679087072,1.504036506690896,0.6766430793120157,0.7073125400515239,0.5816127268215924,0.21881242481880026,1.9140757029485558,2.039051757128706,1.8474476877590291,1.000320530787194,1.512221349019479,0.4667327447598885,0.9929767679309776,1.7892712688632095,0.65165924761365,1.942834686467355
1.75887109707595,1.832879030030066,1.8495552361840246,1.504157681653308,0.6464629625395677,0.7028915597685198,0.5768371404961974,0.21285586786406846,1.8597210271924716,2.005519648610335,1.8230348538322998,1.001849622777203,0.9365681343939161,0.29091748103332316,0.838192105051179,1.788271514695781,0.6508509195932811,1.9371103051550003
