mu[1],mu[2],mu[3],mu[4],sigma[1],sigma[2],sigma[3],sigma[4],sigma_mu,sigma_sigma,mu,sigma
1.7435266083965715,1.8194321437149394,1.848913163127766,1.4597972608556145,0.6884996459924037,0.6979301248814541,0.6248807998730164,0.5989549325277125,0.2859978273520558,0.04094105339820516,1.7866627403364685,0.6676126337530661
1.7411863806682797,1.8412174405498545,1.8508922384131237,1.4881704684199386,0.7038469612557657,0.7002151667834512,0.6302709079240919,0.5883672853626778,0.16654640317243466,0.07762720276990613,1.7814870481530953,0.6659787134545598
1.7470961806223322,1.820382393786082,1.8427091262072413,1.473258024634645,0.6948454511667599,0.6996008513343571,0.6301158177802323,0.5977589278840809,0.12851641931539778,0.09037121304679417,1.789076463465263,0.6657652701056674
1.7414688911708365,1.831686715159186,1.8434757809895301,1.477092378043679,0.6947026810997193,0.696269589902422,0.6235030389663246,0.591242876917585,0.3197364131217488,0.12325016150795468,1.781522292484475,0.6676312237798728
1.7406602243354583,1.8359543118139694,1.844219149808462,1.4747876379256935,0.6942112128342436,0.6972883905823903,0.6217701546052761,0.5914801462222279,0.31911284520068783,0.12461802866016475,1.7856778914529785,0.6689839350164174
1.7414765517571025,1.8311153853558302,1.8473903102040468,1.4767538601251005,0.6935890441940541,0.6969773077460022,0.6208734994298201,0.5899959448104249,0.22729368285132856,0.14343189227385655,1.7850193046716691,0.6694750345384635
1.7444471094295326,1.8315439946831986,1.8468128604153877,1.474619149451379,0.6958378195648809,0.703330182237147,0.6330586491568416,0.5976381368668531,0.1605080402382706,0.02843715691463294,1.7840659516950723,0.6660289276783825
1.7460363748658383,1.8344244414826,1.8511881745151624,1.480818151622582,0.6951147637076321,0.702476882412302,0.6329895595784443,0.5969456071802778,0.2272728340843656,0.03358845126080648,1.7836425399790239,0.6660086738171309
1.7441839285677199,1.830912549742385,1.8452151346931138,1.4808092982948078,0.6963764326169111,0.7047722000773576,0.6324851688645146,0.5995571849508109,0.2029230882042126,0.02990381801096827,1.7858043543754163,0.6657718163649454
1.740651906074312,1.8244828952798373,1.8450418468330165,1.468316137780313,0.6920739512613934,0.6946689623320195,0.6247119813871121,0.587380158087466,0.17931438758200027,0.12743426346712744,1.786749288322118,0.6648679271267733
1.7438777774471903,1.8303812636113213,1.8485762896791555,1.4729381902758758,0.7016721130770742,0.7033373594874185,0.6293464199412712,0.5916850587325636,0.41432259752214823,0.032020194651069075,1.784783722497943,0.6665417285932244
1.7417983856779922,1.8224606961084657,1.846979570329968,1.4754239403419853,0.6905823159664984,0.6939473603698274,0.6254688485257299,0.5891581132596643,0.10580755738073684,0.15866775898794427,1.785812423099065,0.6661681218648124
1.7443699172120821,1.8365383792570904,1.8474863927270062,1.4766645113320074,0.6965391371219009,0.7044984702400893,0.6287878226507999,0.5899318009573536,0.4996990365998129,0.07866810173762327,1.784024149221632,0.6660742144508859
1.743355095997515,1.8230819066582413,1.8467699639167974,1.4745878819162614,0.6942992247273531,0.6984636608170365,0.6278788564245368,0.6031010734699332,0.10890001371008173,0.034166583744187906,1.784024149221632,0.6660742144508859
1.7435598198607865,1.8363761687376983,1.8448501660152046,1.477676490997145,0.6895702537602286,0.6954902470671293,0.6262647364715067,0.6003094455468414,0.46432943129491105,0.05702453630150664,1.7887830867503565,0.6666596852319047
1.7384191715858803,1.8238276668661322,1.8456932566108957,1.467026456831423,0.7007197716404809,0.7037727101089015,0.6313739593232276,0.5872403158516599,0.12044540502838155,0.06168339693362078,1.7880769584660574,0.6665653727706466
1.74625854208212,1.8364945968353426,1.8519580755976008,1.4803884604453346,0.6945876523736522,0.6898571958071595,0.6254228508582504,0.5918708591159538,0.5487461790392765,0.04760012986792844,1.7824952124841733,0.6674696219713248
1.742646269616148,1.8358749162324282,1.849400559664652,1.4771532258159912,0.6956864784571363,0.6888326355284135,0.6275439905437399,0.5921476660179225,0.34740377019302504,0.03402649271433875,1.7838984737751933,0.6695998622243123
1.7414890248583037,1.8369191755839824,1.8417492077472635,1.4762242219947288,0.6915530490437329,0.6920262665075628,0.6262600780539506,0.5956489065649307,0.2888124523852447,0.037755814862168516,1.784560518043725,0.6620141006104635
1.7410265404115668,1.8338580731069962,1.846308265174569,1.468094649229391,0.6948013310127098,0.6944340033048628,0.6279324713970574,0.5930194351041305,0.3989401090513439,0.033000135163490846,1.7852502856274837,0.6621952920660588
1.744872920666621,1.827662931663656,1.8538898183019514,1.4772884394734094,0.6935999791556923,0.7020848598876136,0.6283291366179842,0.598596493888374,0.1647868343419364,0.15321721246616765,1.790142510985464,0.663799642954031
1.7470867584494476,1.8232938526654416,1.8502287174665908,1.4741175003411975,0.6986424220069425,0.7029740652030879,0.6264343803313875,0.5996153996309544,0.15020934257721708,0.08600396894709156,1.7830478767640994,0.6678777068019199
1.739883790731838,1.8325693549700315,1.8509466283296119,1.4755707266793308,0.6927276137924334,0.6947359565882948,0.628629073249008,0.5886843925761066,0.22402754896307864,0.05423240703577882,1.7830478767640994,0.6678777068019199
1.7478761952916928,1.8267026848922143,1.8455592291134488,1.4729549722068649,0.696815468193308,0.7005502158740855,0.6278102673386288,0.5946336256979996,0.17902782536386147,0.0837331244991733,1.788149943853665,0.6678147055341449
1.7506343972154057,1.823810127145222,1.8489729997796822,1.4896620853070874,0.6945005014133325,0.6942292261850431,0.620857837691007,0.6049541956460731,0.12819112353934067,0.04558432699651989,1.7838509976229089,0.6660075838105867
1.746637348861755,1.8347203001240024,1.8435695883330843,1.4691562119751755,0.6980476401666466,0.697182356726483,0.6258006089278824,0.5966668303205014,0.1779858160370091,0.06990225572650441,1.784213044304315,0.6656110142930988
1.745375223361404,1.8316966469534655,1.8425565580586665,1.483007888966294,0.6940501343099783,0.7009362798198212,0.6325180721289957,0.5875590686005424,0.20811219462190145,0.07107376253488654,1.7847189075510352,0.6662318609094182
1.744415001159538,1.8236651494381009,1.842583280716994,1.4716392736057,0.6933143088799245,0.7035723992999775,0.6337354195418449,0.5864104180959292,0.2521155428581257,0.06005633922540757,1.7858691102529791,0.6676364326501976
1.7479020411804602,1.826256964867374,1.8449861429882486,1.4814215306268612,0.69036739291514,0.7023667598089662,0.6339981797506096,0.585826770842683,0.3212991492808567,0.057602829910385574,1.7875538508985076,0.6654159156823213
1.7524300688716865,1.823106998457423,1.8441918847496552,1.4761534311371425,0.6936717841906153,0.7003794532502011,0.6316259507249656,0.5855569688457541,0.2982319164596245,0.05983819085157701,1.7853657558851594,0.6676854130499373
1.7445274816601408,1.8345395486354823,1.8499302340878512,1.4718593347851174,0.7036168716040226,0.6948298611683935,0.6313435794798379,0.5942947052469657,0.285323142587839,0.052608629651272186,1.7863916284404908,0.6661167449166957
1.7314577490922232,1.827241595489304,1.845191844056255,1.4852312427884082,0.6960865624357194,0.6920675228827418,0.6286018432160555,0.599148280580051,0.233848410002262,0.04706316411694987,1.7830733605516147,0.6635966695445822
1.7544043042413016,1.8298945150814296,1.8482363443844205,1.4705216250651456,0.7010897667770398,0.69935006161696,0.6281379717425718,0.5981278230176926,0.1053121415930491,0.038838408754339845,1.782630401750611,0.6634885231038443
1.7327517405007753,1.8283277561559919,1.8457203290227269,1.4843619239763521,0.6896411971915873,0.6976346958826055,0.628038837950193,0.596338392846902,0.48305336882148303,0.06472892199730453,1.785729592450667,0.6665554324638647
1.757482290557365,1.8326772633729742,1.8473970202169567,1.4625815349087326,0.7021242374791435,0.7006278660601066,0.6267743942221409,0.5935938902903698,0.10828935144131241,0.04956883572592043,1.7830328051904554,0.6650297901058203
1.742130748217145,1.8346161786559585,1.8459728356901957,1.4724887593155107,0.7029154810354602,0.6976745325387095,0.6269031416345474,0.5952702877890718,0.25076084355814093,0.05213225800702428,1.7859973322251135,0.6643002069265992
1.74513612577321,1.8258116023996278,1.845871102993705,1.4720848116911434,0.6912250078215761,0.701450158122833,0.6277630846971782,0.5935023252388204,0.23498504818003335,0.09367922033878515,1.7842189078636788,0.665278149136873
1.7462403007471827,1.828502623895605,1.847447148034894,1.4712408920644178,0.6934717208987872,0.7012780553653849,0.6251234660130688,0.5924619506195228,0.30386795538574374,0.07757373412251045,1.7874876098678634,0.6651029479600642
1.7415125994110934,1.8368169005553607,1.846118007578486,1.473692725344965,0.6927279492258884,0.6993378240968491,0.6260211147259062,0.5858193759474872,0.15724043985891323,0.033491469022367895,1.787624321081815,0.6655839201152972
1.74371199142916,1.8282993137590582,1.8485087247033822,1.4784087151877259,0.6987875140186344,0.7016274191540606,0.6231640643871589,0.5882426127780807,0.09563278848901913,0.04210722736060746,1.783291674976008,0.6665578070747563
1.7528649067120612,1.8319490963460552,1.8483697515329622,1.4682859428940906,0.6931800314159211,0.6975034420601228,0.6326342699694659,0.5992327923792612,0.8941737358188918,0.05980015062769965,1.780708997155099,0.6661230831402104
1.740010656034281,1.8250790559427346,1.8462208796738255,1.4754740249728175,0.6927358453628223,0.698335144077341,0.6309359902046053,0.5934522844998931,0.38028625310340136,0.033712392025524174,1.784920094571379,0.667140009513074
1.7445480644394793,1.8282384883524831,1.8453501526545704,1.4750137574849316,0.6995175037699155,0.6996665585907094,0.6247229150990252,0.592463950362019,0.2191645244777124,0.10760669376190116,1.77880405529038,0.6667835298387402
1.7355778322118316,1.8282319349124292,1.8458645705369063,1.4805806163918092,0.6903684464438509,0.6984591422282214,0.6258223154439216,0.5955112515739572,0.21150272409082088,0.0430880705564289,1.7906893750380457,0.6687372092577152
1.7517595739950569,1.8314882364525569,1.844036678821236,1.4667904508679832,0.6965659494976192,0.7002642754100302,0.629572947566526,0.5998569740084858,0.16143225717043608,0.06177438165429484,1.7890346706971794,0.668954970269344
1.732884231401193,1.8288006634614813,1.8514465107753535,1.4809029161310747,0.6932598382328643,0.6976415199608208,0.6254148566325316,0.5878172066947575,0.3324041877951805,0.07684312294934523,1.7794045505741583,0.666037980039514
1.7535814235863345,1.8315035783468412,1.8446898222382877,1.468398825251799,0.695509994978376,0.6989518989004401,0.6311836055111856,0.5953316465584348,0.33973668598703505,0.08375445067285411,1.7827332895249635,0.6658574062322784
1.733608316961126,1.8281503778165522,1.8455167742499976,1.4830449481747152,0.6968248362228905,0.6993366014117749,0.6238759927535941,0.5944803119111558,0.12694334622105705,0.10350656957225797,1.787050445141554,0.6662573489623779
1.7514983069095051,1.8448227194480222,1.8452356858668082,1.4647872459329525,0.6940668074852491,0.698777060265562,0.6287175389026289,0.592993568701531,0.3866129527940932,0.03887497812996939,1.7865209889987292,0.66740206000685
1.7389951912696289,1.821959849447947,1.8451308531443884,1.4778428987063152,0.6952790315137781,0.7016342487189124,0.6272488458604603,0.5938768522876822,0.10612530261419065,0.08198398972684137,1.7784176605258868,0.6678014266906481
1.7463512654504423,1.8324648379185329,1.8417817848119087,1.4712745275812849,0.6950357800273268,0.6961051412030353,0.6285961763772615,0.5940544818614865,0.38674746958577755,0.03581625094240583,1.786246228227733,0.6629817289513673
1.744659929018004,1.8388955859163982,1.8448889742881835,1.471916490421872,0.70055164055009,0.7020449269067612,0.6297087977484165,0.5966851119810808,0.24275573715462523,0.061417682729187045,1.782998582107484,0.6654312353679834
1.7423477953779145,1.8350062315479223,1.8475953906891531,1.468708670176546,0.6911511819803758,0.7004809969999047,0.6265175049079046,0.593121381596949,0.3673292747896479,0.10584816719121755,1.7789362886186721,0.6650636406639184
1.7438792000937502,1.8211118794697572,1.8466554860125937,1.4794610498859346,0.7012869123791723,0.6977485116788638,0.6283479413349087,0.5947633386514432,0.24825946754115566,0.05361553282600114,1.790127259976726,0.6672681194931742
1.741859056385816,1.8383354163849124,1.8476678206054498,1.468325728712661,0.6878106371445881,0.6957803885700786,0.6254004430463185,0.589809825231437,0.13698288181238427,0.052015058909585736,1.7870503471989296,0.665539685222965
1.7402706421703436,1.8337065290834735,1.8456852511721116,1.4707624672058106,0.6955940960944716,0.6999754626724013,0.6285822206462973,0.5966713379155112,0.6634554417080838,0.03962391088957594,1.7850846681692494,0.6673487981589261
1.7485501235916532,1.8273934524000024,1.845627165833796,1.4767176690848105,0.6993546523382367,0.6983640697763056,0.6296401759645129,0.5929006996886669,0.18630370669356497,0.06720403523041649,1.7835774985928117,0.668944940858232
1.7416909406561571,1.8294969771100944,1.8457362987011465,1.4715643835601608,0.6919786864623823,0.6996399579341316,0.6252570542149017,0.588064125585549,0.19912417721281475,0.05314265881720418,1.781768231284672,0.6637095293648396
1.7356467500335058,1.8275500434564158,1.8507687304322245,1.4641832511207526,0.6969334795560362,0.7003772816755609,0.6289802017032261,0.5962489778502263,0.15940249418004535,0.04575162919123371,1.7853307109948284,0.6630514961709908
1.746613779127888,1.8311487929115544,1.8512898415275016,1.4812785962511625,0.6930461862738655,0.6961586441890335,0.6261262909128871,0.5905880751402457,0.2864822705817619,0.06808051406473879,1.7860066507889067,0.669211587453603
1.74339231246629,1.8394507536358,1.845696288827832,1.4795650635313358,0.7022979115133697,0.6951830502031525,0.6279647001318,0.5904693420944682,0.2992682810316321,0.06635920338684854,1.785082058454258,0.6692432666128479
1.7438871471527642,1.8197901889577037,1.8477901120223228,1.4709560851674401,0.6919937970715839,0.7025622021486633,0.6260003788383901,0.6037077280109744,0.18387605427689083,0.040554138878194534,1.7855162363692347,0.6687702944473506
1.7460187225152788,1.8224739960645904,1.8469624856717304,1.468902653652439,0.6910168960112604,0.699392280817309,0.626941731467435,0.6032222326002172,0.22636458242856125,0.04708444609570118,1.788426586922831,0.6627511128540264
1.7452564632140533,1.8259994223249907,1.8427036065999742,1.4757683026583392,0.6945256364924063,0.6998744317112043,0.626660018545115,0.5983406970073621,0.19871964627168492,0.06995671840144656,1.7850491577485037,0.6704496181068026
1.741478267724428,1.8321511470303746,1.8464574066833188,1.4681418698446618,0.693186102303722,0.697931362069186,0.6298244637356701,0.5918744535267795,0.19527360375312355,0.0427940375394328,1.7886037607589218,0.6698082130868869
1.7460124595655238,1.8251625015428068,1.852482200181777,1.4763575686203487,0.6932051526848985,0.6976195012982022,0.6269201265936868,0.5906320985551439,0.34271078383496995,0.07418065599527063,1.78649671571825,0.6691498091541757
1.7494202257623406,1.825539497944772,1.8397073776872368,1.485146217655337,0.698756702337951,0.6987123240650638,0.6304842721447017,0.5931982402628405,0.4290014538880173,0.032120158342629705,1.7860968498982979,0.6628393278872118
1.7474564116214855,1.8350522069581252,1.8500614561379416,1.48435645600301,0.7000529733157838,0.7034398354867881,0.6292850074659296,0.5860204816099143,0.3092652996547837,0.043604908819510624,1.7853322332054076,0.6674173369744609
1.7478376793689891,1.830783899290814,1.8488070579586036,1.4655914102786842,0.6963031540202754,0.7044165666168809,0.6265430069224326,0.5891924672018352,0.48030644973352526,0.05308376024852596,1.7840414732276786,0.6679967820500928
1.7374613484290051,1.8303665277301195,1.8429727424134303,1.4814708866860686,0.6917312850315472,0.6983238074329026,0.6282515141532458,0.5914982018216864,0.4526081913163291,0.06348948728105186,1.7846973241733326,0.6671733259595963
1.7497312474601845,1.8267168046887745,1.8435635835824409,1.4688199904937074,0.6997967829464803,0.6998888469152451,0.6288294677012394,0.5972251595177321,0.18527175710107718,0.04480711819965438,1.78436734453596,0.6661371773162615
1.7415738440520325,1.8291902871741148,1.8504192151011993,1.4901059277974464,0.6918946484471079,0.6982769693319417,0.627435585473987,0.5981981493935332,0.18851351888739365,0.06224208979992027,1.7864125957186625,0.6663364816069776
1.7417219468391918,1.8231191919635927,1.8431155476588579,1.4894301112967694,0.6952817001031484,0.6951359339035745,0.6269388862190678,0.5979103178380476,0.20091971199269448,0.06168907041262138,1.783933684578769,0.6669659575793029
1.7387230936983744,1.8253414535761596,1.8475912192420985,1.4713449922620132,0.6949842814206337,0.7012933719956285,0.6269155736134222,0.5962104531592356,0.16131469864741627,0.03837378711382646,1.7857989818698736,0.6685887456809524
1.7321021689471314,1.8363950230289423,1.8457430102091665,1.4737866424567554,0.6944473182562245,0.701221068149581,0.6265074252173072,0.5961030592972921,0.11855320110959175,0.03990213006091404,1.7857206253740388,0.6691496307829129
1.7538212187885487,1.8196508520920105,1.8473832551526832,1.474261689929576,0.6940586534552615,0.7012093959609274,0.631229642284664,0.5880748965742846,0.42445354308076133,0.07365392687708196,1.7863888331824875,0.6681571224001239
1.73051646194612,1.8376510086753526,1.8441933182378405,1.47358208942622,0.6974432300266099,0.6966939889061741,0.6240319452133176,0.5989457503852822,0.10745626679044362,0.05121237543086184,1.7867761768862276,0.6646363990527585
1.7287440893622816,1.8350133276602223,1.8449408272338363,1.4768201457581,0.698797286476478,0.6956718685101891,0.623109657835811,0.5963342046316434,0.13812314412893964,0.040432441507422444,1.786739466743522,0.6643452374384768
1.7357507097676965,1.8297202095550662,1.845132044891837,1.4683918943396652,0.6934855901613274,0.7017274325971329,0.6300546667289653,0.5963776956298213,0.22190307200106907,0.08085840162359985,1.7829310778820362,0.6658977338523641
1.7377298229409879,1.8337585660404871,1.8467337723997037,1.4771751790639407,0.6962298565668955,0.6978538174611507,0.6278621476757382,0.5881375018669903,0.12223678333811325,0.06623053623028101,1.7862267915864247,0.6648294646428335
1.7454815798936767,1.832896001608752,1.8435185155363265,1.470996948852181,0.6954414814767017,0.7001756168303062,0.6268142564021082,0.594734647103526,0.33183836831068264,0.055664344383327374,1.785927258627565,0.6650641924420997
1.744256827611361,1.8248540632217556,1.8494203149814448,1.4759029601312526,0.6946429617113101,0.6976702559476093,0.6280910756633942,0.5972975732377912,0.12908183879052007,0.04718818339855267,1.7869238171369413,0.6674204422154143
1.739928651834543,1.836514674832682,1.8498424768810968,1.4728061526812963,0.6963065071386868,0.7001199615425118,0.6265284798329834,0.5873659092651521,0.2991624432474143,0.07026292037769111,1.784364462757148,0.6670577735653161
1.744522374323756,1.8315357873942584,1.8474889959648177,1.4667101102626325,0.6925190016644273,0.706078502724773,0.6305024763506358,0.5865742933638795,0.4765472077216463,0.053769008450916596,1.7850765919322356,0.6655244922716994
1.7410704771906464,1.8290534924453967,1.849059287662848,1.4797098939128386,0.698502509126561,0.6923332259325264,0.6231547067401173,0.5959632575121779,0.7268766374526577,0.054039358249335326,1.7854549046810992,0.6642481848732481
1.7452103937625212,1.8267582480724147,1.849358681984112,1.467215889344822,0.6926250960704103,0.7059683334304458,0.6319597577965828,0.5929767072894677,0.12954319121157856,0.05409108486089984,1.7864499185279987,0.6647715276826655
1.7431322952622417,1.8326146047979937,1.8468168169626542,1.476016955506155,0.6973751918342663,0.6971165898824896,0.6226022074435563,0.5844179352779987,0.2691409321157326,0.07998438635864184,1.7865363924383422,0.6642016487240731
1.7396112061130997,1.8266105031557924,1.8507947305576753,1.476296183979108,0.6997044309707189,0.6967029043674114,0.6216065108229514,0.5879058249573019,0.1935537848497897,0.03601843624148303,1.7893218277603415,0.6651070142986533
1.7393892540315696,1.8292280945870434,1.8421407817254432,1.4609501080118297,0.7003504253669001,0.7031687620391942,0.6285449623120366,0.5953022127814386,0.1553132377463244,0.08638849306826132,1.7836945865175027,0.6669760621704782
1.7367339271377285,1.8292489337930353,1.851190291859066,1.4822603014135418,0.6924574397137736,0.7011222620146292,0.6284069663515515,0.5969052147383419,0.14941673048360982,0.037373881521868116,1.783800627583248,0.6646300709387483
1.7364785264507512,1.83122610792183,1.8515803778926996,1.471840564923686,0.6983397208782536,0.7007171001441137,0.6262649686948876,0.58967846033492,0.24169803625198638,0.11508664248700093,1.7863248195888688,0.6643770181707869
1.7512979650780267,1.8263878854479867,1.8421564720413954,1.4715509482842437,0.6942654269378298,0.7015240488613408,0.6283761201335677,0.5843405868576654,0.13364769339177665,0.036518417984215304,1.7919806694029552,0.664315146700743
1.736857707560708,1.8347521048597364,1.8516634998369539,1.4743742221407972,0.6999332949093933,0.6945117525579414,0.623600213051587,0.6011711256151087,0.24688827786829606,0.1553345201688794,1.7843560688454174,0.6675377799370282
1.750552683071774,1.8235755100619657,1.8427231693220307,1.467950561846897,0.6945301494124652,0.7048397224642474,0.6286259380726364,0.5963736097071779,0.13806310293458593,0.12676079902336088,1.7843377840136347,0.6653573367571041
1.7367271481617785,1.8373320792511199,1.8490603118375206,1.478246081241565,0.6960536832697318,0.6953320253398174,0.6269345540198767,0.5836681017128552,0.24849350006816628,0.08369883399748945,1.7855087804801306,0.6640118809774375
