beta[1],beta[2],beta[3],beta[4],sigma_beta,beta
0.13701431658704333,0.12622608401813812,0.13365548961340826,0.1893356309916214,0.0262123015920917,0.13544158574560758
0.13570236923566253,0.1269766920045548,0.13303921321393716,0.19022409434161724,0.058415156717814914,0.13521770101133268
0.1359130908123443,0.1262949067500452,0.13249402725313789,0.18825013000264665,0.07290637143959885,0.13479794013914004
0.13595204114765355,0.12696870398098412,0.1312154229888636,0.1903202014841473,0.04821388039305881,0.13514716947670943
0.13825509178751816,0.12612523280576052,0.1320360591513362,0.192405477700574,0.040605630430858415,0.1349980820833088
0.1332551628006702,0.12832543703483784,0.13172014665885337,0.18772079159012353,0.032533518736139126,0.13471048420694876
0.1345866969471956,0.1286010521505346,0.13156240105153522,0.1876430160871883,0.04014042404818228,0.13607620099347062
0.13551813326393275,0.1282944074115779,0.13128108390733173,0.18869779909673898,0.0361725574554348,0.13526336731958788
0.13636782445982298,0.12651648020422918,0.13167699079561093,0.1891871406276128,0.044163937686005274,0.1354394835744333
0.13746998606810018,0.1266743463620627,0.13149620199358047,0.18990324390360114,0.05425302778545738,0.13528177716337114
0.13601770197530094,0.12766891404513103,0.13256932888710676,0.19192935796998437,0.024417048609798427,0.13458860837130246
0.13666299123347136,0.12810260606252422,0.13188734900470303,0.1841889198434436,0.052869101733881624,0.135527637010508
0.13475019256316786,0.12650435433034024,0.13128722648964988,0.19453858440877195,0.025724037487333706,0.13554343666927876
0.13499694232370882,0.12759737575334743,0.13152983784166863,0.18450597948269518,0.05492358572228203,0.13573606379071831
0.1374469086762485,0.126730700007788,0.13324109448836308,0.191161208895897,0.030362202919370213,0.13573606379071831
0.13778468674802488,0.12675713908241226,0.13361092587271145,0.1910507964817717,0.03667177051233163,0.1351850002822528
0.13808842013722103,0.12713127435801172,0.13154314135320289,0.19217371320702464,0.025999779893583937,0.1351850002822528
0.13602434917777897,0.12714181001968256,0.13127762835399037,0.1897672649279708,0.027660252374091202,0.1347948631858933
0.1354533373713782,0.12721001580488778,0.13243648702552577,0.18897312066430422,0.04115584672188633,0.1350648504187556
0.13508160770045155,0.12638480711998348,0.13272684045313113,0.18822786769342456,0.04166027792048101,0.13495414279352
0.1353177422536326,0.1265248900466249,0.13195723475242596,0.18903945435376698,0.0487204022918705,0.13459478796822225
0.13575092544607162,0.12593962180184395,0.13282660158611245,0.18909105115363647,0.03768342663024593,0.13428688503631298
0.13543124595548886,0.12689999076721778,0.13051643215848668,0.18689781544752243,0.024395684999681096,0.13498801741776834
0.13614778130240618,0.12657545984736993,0.13148378608744687,0.19298743007389432,0.05910181949711428,0.1351859860799482
