alpha[1],alpha[2],alpha[3],alpha[4],beta[1],beta[2],beta[3],beta[4],sigma_alpha,sigma_beta,alpha,beta
2.069751108381685,2.104899590585326,2.1484612801164684,2.0234847447834308,0.11914044098068363,0.11485591008435936,0.12195894924607964,0.13678476192602826,0.05865884385936368,0.014703517280766434,2.0677249642891153,0.11866986341437234
1.9919367292001213,2.078607262131123,2.1523284640081184,1.9129763418845196,0.11385772572741701,0.11308218270905078,0.12414648801323763,0.12735641872059936,0.08690233569692486,0.006007947987106506,2.063686870873086,0.11767501125024661
2.0726119935884824,2.0893564262388824,2.107846276572679,1.8673861719225477,0.1197922965161961,0.11331575401576129,0.12008581774690734,0.12369664744460251,0.3203848188225649,0.0033429555685896843,2.071674633264173,0.11783390742469971
2.0505834897170443,2.085926938371941,2.0961937305881335,1.8019360944211569,0.11845682949507387,0.11012861601536143,0.11970818697166732,0.11957017211216844,0.10034346593112625,0.004223750706194579,2.0768843302654068,0.1186286285495779
2.0455464784737556,2.060967426416491,2.124642295855335,1.8055628204621539,0.11829302888299446,0.11123574877017056,0.12169768680821315,0.11951613868667774,0.44749930021718376,0.004617583189343062,2.0786091709482957,0.11773245177954632
2.036667715456652,2.084627249032786,2.1341285146629483,2.0333275018728707,0.11622619068258924,0.11263513984975422,0.12212214238832096,0.1368640558303799,0.0566176349624576,0.00750202946518729,2.0717706745647786,0.11813775825056194
2.060533589683012,2.0955795230147714,2.126125520153481,2.005005396820666,0.11802878755020733,0.11027472448946893,0.12102414681269649,0.13373984114067813,0.04808346552652014,0.013692201044355456,2.0855003004867783,0.11898355952861812
2.0706195158490712,2.052277835288264,2.1404891622195663,2.0251068484290156,0.12087384858821568,0.1108227587224319,0.12302551603681704,0.13549152379070545,0.04938086032136141,0.011240191443634922,2.0676807190877806,0.11849200817160842
2.0647167953647623,2.0665979775965035,2.0750845967244955,2.081051803527456,0.11764361914588137,0.11074826597928938,0.11888128219095935,0.14204337909835685,0.011518744797658463,0.02593650457706682,2.086625197528641,0.11829363796182475
2.0647167953647623,2.0665979775965035,2.0750845967244955,2.081051803527456,0.11764361914588137,0.11074826597928938,0.11888128219095935,0.14204337909835685,0.011518744797658463,0.02593650457706682,2.0887416289350935,0.1183277522455098
2.0644106352231324,2.0600721640991155,2.0802957776620925,2.0915327952147678,0.1173940608708643,0.1111948986797008,0.1188764900277755,0.1417280611059304,0.012661311775039069,0.026537560372361803,2.069369808365564,0.11858788684206979
2.0484608902632706,2.0725610548782587,2.151125389578105,1.9674603044465564,0.1172865514676307,0.11235391804832832,0.12359219879897217,0.13169421460032035,0.07113866675447533,0.0067813187794564,2.0865633443228093,0.1182808259962568
