beta[1],beta[2],beta[3],beta[4],sigma_beta,beta
0.05848930668431732,0.05254713023372288,0.05710647171639336,0.06365004758470236,0.0036111729347851527,0.0570845311645354
0.0577523555124769,0.05386945249052231,0.05693227734647762,0.06643561559167138,0.005605552074430247,0.057199198202758324
0.057462711149879726,0.0539369668897721,0.05719177340495221,0.06616543723953677,0.01480651060660855,0.057322623127780074
0.05851064023301347,0.05411206251976411,0.057194111215398545,0.06861444090575208,0.009903282202994851,0.056797594947104985
0.05865695957526597,0.053928935006440616,0.05797205425765938,0.06821567382477062,0.011206377976599898,0.056831984355619265
0.05864525328016699,0.05442891048816814,0.05734712273265191,0.0679241316149491,0.012417567178556296,0.056865124847425425
0.05707596414664719,0.05296870981654822,0.056294877439425614,0.0703057574105,0.028231932972239398,0.056971608334718225
0.05837263297168212,0.05435954736222925,0.05806838317624895,0.06582805119348323,0.0164230116795586,0.05661985454075019
0.05699314458166348,0.05288083839602411,0.05630897622572165,0.06687501910616583,0.004158240093583292,0.05750863465527431
0.057403755459724815,0.05296205468664257,0.056199719427220914,0.06737691492690358,0.0057227503413882115,0.05734004436496255
0.057691936451168754,0.05302820089398261,0.05746500737550529,0.06866219427656137,0.010652672640291579,0.0572761803655871
0.0569952173060004,0.05354430892807692,0.05767039642113651,0.0650277338806448,0.00792409915823969,0.0572538617820859
0.0575360422178589,0.05296479099364985,0.05779221031349579,0.0653967021979274,0.009097128014616767,0.056695072208937956
0.05711718828517842,0.05390701404978728,0.05676703765654872,0.0678971231178994,0.012672424854254849,0.056763726505142685
0.05797552685203419,0.05330913730023741,0.057769004391015406,0.06438707936787345,0.010234740235208328,0.05672443569423684
0.05750673288146458,0.05407019688642907,0.057259756492415596,0.06611292527250846,0.005592505071095044,0.05663919566704671
0.05754155508859765,0.054323454362123276,0.05727278346371437,0.0650838541521356,0.01473946510511026,0.056512501746697266
0.05636840507118467,0.05480081121097504,0.05829903900829567,0.06784520496086519,0.004228329202082524,0.056512501746697266
0.05599577968830319,0.054621726351120774,0.05880380680937126,0.06775844461435229,0.005752242405207182,0.057083746005585405
0.057857109263830725,0.05319287096409158,0.05629213203365061,0.06555366178680262,0.005517846621498144,0.057081339366160104
0.057773953041862044,0.05323160935403216,0.05638501446228097,0.06557256007386955,0.008298981447222414,0.05759608938037304
