alpha[1],alpha[2],alpha[3],alpha[4],beta[1],beta[2],beta[3],beta[4],sigma_alpha,sigma_beta,alpha,beta
2.084912611872367,2.324237851940917,2.9742997976329955,2.755740176547094,0.2801739064962287,0.2952633812173872,0.39439052122231333,0.5233713800174722,1.1287663443895404,0.22190056795115234,2.476091985747752,0.334255110938344
2.1630210790409694,2.3070808311981876,2.9295125426495354,2.821851838589393,0.2918655215233408,0.29367311087386483,0.3875664523578445,0.5378149448082394,0.6917153337179903,0.11310913827695002,2.4677238203378975,0.33319789174822323
2.1768391069542377,2.3172132672300148,2.9244609184478154,2.815552861083389,0.29314527127107254,0.2946929189831693,0.3834332091675602,0.5307362554502797,0.5327392194160836,0.06295359101751062,2.451026894762984,0.3304212762341593
2.1257409015595177,2.2921579466658693,2.9526392674576094,2.780657687037676,0.28665423561190695,0.29133617051414135,0.38727664692044356,0.521632571600432,0.23232934293310403,0.28793539681745983,2.4795914398008936,0.3350945113592185
2.099331545977587,2.286672596225837,2.940444176955906,2.753072496350781,0.2819513012137603,0.2911164695172843,0.3869225507146266,0.526040805706072,1.1048241971980313,0.17164868719217147,2.4864319765550693,0.33480538078888833
2.1359480207701083,2.290692351932403,2.965215757771182,2.771321976546713,0.2873541332149704,0.2920658022923984,0.3898573326989514,0.5301234263484363,0.5811119844619633,0.13220389502836863,2.460209939456417,0.33112195838714137
2.1396929220122676,2.258651098709929,2.9501345129734267,2.8238834302728937,0.28879362595081914,0.28730693611365365,0.38652217623336305,0.5348152139154454,0.49548461071154465,0.3016339725099198,2.462958162898171,0.3331918420163273
2.155817996822246,2.3188554599380455,2.9096470719859373,2.78134656733267,0.2901758866804289,0.29582315294370015,0.38444920357423257,0.5230805085087121,0.6267853389127547,0.09570958822062892,2.470128877468552,0.3340128931137994
2.1287406518938052,2.3176240058687148,2.904170069722266,2.7253477248772557,0.28719918733308697,0.2955546004816465,0.3835516879839424,0.5158081209757187,0.3541183088273541,0.14087895555436108,2.4722454086840506,0.33290949121604196
2.135333529080871,2.338748722472834,2.979844206993097,2.718578226705679,0.2877682284483091,0.2984759041647148,0.3943899886316524,0.5166069437131697,0.3169227961077828,0.11344753020352667,2.4714190495147568,0.33397802278175365
2.1280838345450777,2.3218085568339184,2.943703632265312,2.7918056949558103,0.28627424232413257,0.29582945693923984,0.38812591492626203,0.5312152048931461,0.45567440355262684,0.13410273082065058,2.4700881326198063,0.33413546374659014
2.1427142487896775,2.2872879051867785,2.9251824308851844,2.83891098839246,0.2883555045845819,0.2902221885786728,0.3854522662305329,0.5378845202306051,0.7320302815736002,0.1310253015586712,2.469261669549019,0.3325908147064883
2.146557964505667,2.287164342623057,2.9253698311088177,2.8306026148229373,0.2888421202275614,0.29124638539747905,0.38485969347471927,0.537399429466195,0.3708832030080216,0.11110965273538305,2.4806546127337628,0.33481910217852856
2.1321155144334343,2.272330353515763,2.943549570058592,2.8027428415286235,0.2867761513099793,0.289210812603817,0.38746815963552594,0.5291338191679156,0.3858358600346903,0.13383993921658588,2.4806795878178924,0.3353558501900644
2.126676449939958,2.34454926981178,2.9334124212949004,2.7912840433801565,0.2860009032425022,0.2995498297846513,0.3865518548786958,0.5289986268885265,0.3060871021278314,0.09138154344147367,2.468310838115551,0.33284751365612125
2.153438162210979,2.294795319646238,2.9509922570253186,2.7978728724749278,0.2892565875627831,0.2908047017995681,0.3887255676663251,0.5305020583386753,0.5476714558411361,0.35188116175231354,2.454356848684045,0.33106315038547157
2.1489093725968025,2.343318430733679,2.9496701076452774,2.827075487685074,0.2889709091378639,0.2981072512624642,0.3887627925119112,0.5337026873622545,0.32777976801425945,0.2942674735632072,2.4630151098072877,0.3321681425154956
2.1705062029448423,2.2985624061153738,2.97101955630439,2.813720179068656,0.29240911584154144,0.29071203743729684,0.3917541941762146,0.5346397279298963,0.6668258169901645,0.12125317870527562,2.4758183273655807,0.334360074504194
2.1537031536029345,2.3180390997231077,2.9518977693292725,2.6850264490656843,0.2899226135541272,0.29195917651099956,0.38863001461358776,0.508903904805377,0.2359471617582608,0.0971180885665037,2.470097611579471,0.33353691680454434
2.147240368054311,2.3281925552957103,2.90786751442644,2.7494621112467432,0.2891253967170277,0.29253949984619476,0.38402765278918044,0.5231345488845038,0.4115896174655422,0.12855849186443008,2.472484920773895,0.3331708188804252
2.1505659770852494,2.3235769976058567,2.9506882499913507,2.722685323062181,0.289983374729217,0.29145361265731096,0.3872916579507112,0.5146478674285435,0.3280390266970652,0.09806892643545638,2.4620585496685923,0.33120054794571147
2.105269203908081,2.314289084732979,2.922606775713665,2.7598027518124364,0.2820496231397268,0.29504750613692765,0.38808914649521614,0.5220254762036353,0.4120754129120918,0.15739692035648672,2.459228560360084,0.3324343756055739
2.116175014339322,2.3129868729849314,2.926092116196659,2.7805437143550416,0.2840708924491997,0.2955524656057321,0.3874088177892517,0.5246816571781688,0.2674525437948929,0.09536820884946158,2.4668188981419035,0.33413875690883693
2.128598062600464,2.3034010953694852,2.9307201929922924,2.7631979438205816,0.286663193916026,0.29093720867589085,0.3859185766183868,0.5254086482355517,0.7518269341842625,0.13961982251839444,2.4868844839211777,0.3344119358893756
2.1187806845942263,2.3307849662464974,2.9509412212815924,2.6917601725248965,0.2850210733601328,0.2949723796872183,0.3887180338513594,0.5097345788013508,0.28902915700606224,0.2630156909538538,2.4737895247514183,0.3345400381144476
2.113652379664877,2.322387269818755,2.935930468417015,2.6720237218005796,0.2826391173912354,0.29648582280290703,0.3871458441053398,0.5034664559276116,0.29024100738154796,0.22389549046280705,2.4670521478657026,0.3325742497778774
2.094677532958796,2.263376625931137,2.923209842806698,2.7727789626225428,0.2824619502160705,0.28792526680463193,0.3842990194806737,0.5259744661967612,1.300290465793596,0.33359017118480655,2.462348895666865,0.3329028728378329
2.1387127232102197,2.301229465962805,2.91876374030129,2.7570590350300064,0.28904139901926973,0.2936218942907239,0.38260766392769285,0.5221628941813496,0.24680205964785593,0.13057068692130078,2.4755437472884445,0.33378227711891434
2.1260012923514173,2.3024502858511706,2.9699078442993216,2.8434319941354262,0.2862168205158949,0.2934235777414536,0.3908079129190531,0.543060651946699,0.6560537759879238,0.10644746427620921,2.476796087180359,0.33478632050414897
2.135209379944174,2.3377112035718346,2.927160374075228,2.771699103126616,0.28552754724179996,0.29695256196137354,0.38479889698218134,0.5297900066128879,0.3126157700570522,0.18283090439382427,2.484482611171662,0.3355856209463465
2.1300266717949996,2.3182085724171855,2.906690027066164,2.799667228346688,0.28453084635412157,0.29195353709720656,0.38294235724425957,0.5345833355011363,0.49153457527464867,0.11595189183648431,2.4618097182533485,0.3313456308776593
2.10978121841303,2.280594627977077,2.9569730142051895,2.7836784907466234,0.28236491037920314,0.2893342855382739,0.3897938447223094,0.5265980250944675,0.3338048873143351,0.310372811929789,2.4432325313586616,0.32991783338852876
2.100078087319671,2.2704198709256773,2.9530825022308353,2.7918889337598944,0.282073470136009,0.29056093126791005,0.38991775346441643,0.533616472630986,0.33819886010518974,0.5142876047095967,2.45529455149413,0.3313514672966762
2.154619604754549,2.298298154010407,2.9670860059770052,2.7443334773738486,0.29026188567371053,0.2927925567516804,0.3899422327162504,0.5173694844017362,0.7177595202876804,0.05694256643427206,2.4598036243569124,0.33169968179420833
2.1576456218649285,2.296533892917384,2.9608444428558744,2.74451417314177,0.29037494192651825,0.2933039980051374,0.3912650242144392,0.5165476580484212,0.7274483248101459,0.06311173566758334,2.465938719718349,0.33244573317292775
2.109125899675733,2.3005339764470993,2.956958793619579,2.7689181221408545,0.28263130997355773,0.29392104095120625,0.3874606321933562,0.5237729420673611,1.0340267642287975,0.32318488653551336,2.460100110362325,0.33243359494718894
2.1396226734226493,2.2776858584340967,2.9273790797721,2.758213201131304,0.2886983844339649,0.28805484666970116,0.3865215039754427,0.5213981177909013,0.24419878191936775,0.0648726412685797,2.460906952444342,0.3328753424128141
