alpha[1],alpha[2],alpha[3],alpha[4],beta[1],beta[2],beta[3],beta[4],sigma_alpha,sigma_beta,alpha,beta
1.3865242689665211,1.646766282211752,1.7784862290696555,1.850408476186682,0.08991382298747506,0.11588589235119695,0.1288989541054385,0.14651937453118763,0.181397674577512,0.0375750579234949,1.6410086037996559,0.11725953300749957
1.4597321933222496,1.6477996356895845,1.747286308570996,1.7729838872346526,0.09553524803416753,0.11619637831863053,0.12695665864971536,0.138758766855972,0.14495905457685415,0.014985801789058164,1.6569528000793725,0.11651895032256944
1.4548794407413086,1.6832037949263505,1.7401581984210432,1.7673682221119094,0.09549014945874204,0.11666343313190719,0.12668150381986876,0.14949631941183808,0.18744989273012982,0.013523292508811043,1.6543673822138167,0.11643219936297201
1.4478107724087628,1.6832541742434413,1.7556284204398,1.8084601975035768,0.09353246054574384,0.11808483294799756,0.12780630204553806,0.1474189303881719,0.2254866248911322,0.01791898224793262,1.6384026822257232,0.11537285174431551
1.435199371345856,1.6829281728478966,1.7363334544767322,1.8215763891102466,0.09484797861556894,0.11737830232251042,0.12597927279467488,0.15061824925996403,0.23431678880643825,0.03193012859077114,1.6378076572347977,0.11551682842441034
1.456064027431387,1.6758753039218057,1.7419292870032543,1.9148163110692582,0.09557511303017312,0.11741951444298414,0.126286924256521,0.15431717421707314,0.314521039568981,0.051090631857141536,1.6579163091351519,0.11632998520621342
1.4619988185531778,1.6887838070795902,1.740090092977173,1.8884353305926989,0.09574563440828761,0.1158565279010421,0.12627002087532055,0.15623730295654753,0.3407355777955008,0.05438953620877548,1.6482466014612847,0.11584498184892625
1.4182108718548494,1.65829225862745,1.7378100814720698,1.7380034679970355,0.0924905454493004,0.11762779189630208,0.12672533353674428,0.14471881798060243,0.24561459683832404,0.030425868119780652,1.625577487104274,0.11507521032384709
1.4237127122323443,1.6553035785091432,1.7370523256455244,1.7193885497134098,0.09217604981331692,0.11888737069900417,0.1266915951256868,0.14341964769886462,0.22530793697372142,0.035798662678628676,1.6328049454278333,0.11492280286222399
1.438878512490601,1.6398956960580187,1.718135041576112,1.8543107498431004,0.09294141426720821,0.11743103377041528,0.12423275001901536,0.15575876216829146,0.1454903589323653,0.01825756347483749,1.651527612883457,0.11664579871699392
1.4543179735368401,1.6090123246035777,1.7372629844211407,1.8577098411711779,0.09432978526067692,0.11462847543707899,0.12659725282276718,0.15683711475628279,0.3177666937335625,0.05423494286036879,1.6371166186026758,0.11537358901060449
1.4243648831042328,1.6768372493715076,1.7445348693477396,1.9052436490651412,0.09408421760876487,0.11656779229693609,0.12478703937519561,0.1553204236347509,0.19007171925614444,0.060911852504673326,1.6391742952707882,0.1158013835246797
1.4361161147675228,1.7113771388921226,1.759090825047799,1.7820452486301126,0.09343261684198437,0.11898707155111336,0.12766743958761081,0.14711384184559836,0.12396390158387631,0.01355930424605154,1.6509031679264614,0.1156380798768079
1.4197538569471744,1.6891955712675188,1.742502435440789,1.7692815093543663,0.09304801515371174,0.11994608027167546,0.1268269134261972,0.14125403977816103,0.1670113361900697,0.034828002531772234,1.6418921752080087,0.11493500352109066
