a[1],a[2],a[3],a[4],b[1],b[2],b[3],b[4],c[1],c[2],c[3],c[4],sigma_a,sigma_b,sigma_c,a,b,c
2.6999928262366666,0.4546189153105256,2.0064184190930825,3.2312549969296724,3.5662281796412243,2.4445697680923586,2.8823538293173594,0.7677347300716434,0.7882257217579859,0.2092957052610013,0.4761483493110797,1.046274157731321,0.4112781005396518,0.2822278260211033,2.269649809944257,9.00429930000875,3.941690802692035,0.18152387358797517
2.6999931465048554,0.4546187743226031,2.006364473026491,3.231254652284916,3.5662287751573083,2.444570273640118,2.8823517869883486,0.76773429645049,0.7882256757565779,0.2092957386436218,0.4761486346059628,1.046273016057341,0.41127813260079626,0.28222764069201706,2.269650580541779,9.004460584502482,3.9416924305350998,0.18152388955307205
2.699993486022977,0.4546186592707261,2.0063579282886246,3.2312552684607456,3.5662286544227504,2.444570343601552,2.8823516924475627,0.7677340928709296,0.7882256933456637,0.20929578800098805,0.47614852334127483,1.0462727253790836,0.4112781720726916,0.28222765685982465,2.269650926968848,9.030467366156913,3.941691789516632,0.18152320905434707
2.6999932703620417,0.4546186282125692,2.0063566479370216,3.231255586956414,3.5662285283540687,2.4445704335992025,2.882351854539781,0.7677340672303817,0.7882256449622781,0.2092957878528839,0.47614859470661425,1.0462727796703728,0.41127820269982307,0.282227654273476,2.269651050811607,9.030614137090666,3.9416923846958904,0.18152320301974423
2.6999940836316547,0.4546190233134541,2.00630386123655,3.231254071007866,3.566227338491789,2.4445716516630647,2.882352338067165,0.7677342456645946,0.7882253788809769,0.20929583279369238,0.4761486446444511,1.0462730383280583,0.4112782181017913,0.2822277398565703,2.2696536443642175,9.03649241458228,3.941683803956819,0.1815237891549599
2.699994552982671,0.4546191143866189,2.0062977028226547,3.231254147623321,3.5662258904565625,2.444571121078643,2.8823522214888446,0.7677342490324155,0.7882254067064286,0.20929587021978602,0.4761487181542699,1.0462728962804984,0.4112782259347482,0.28222774385864213,2.2696539066410173,9.037154755999993,3.941681812728739,0.1815237677013051
2.699994466542868,0.45461925535026737,2.0062922783193313,3.231253935312221,3.5662271542165636,2.44457056694359,2.8823517435722477,0.767734005814066,0.7882253444163758,0.20929585403786077,0.4761486339360436,1.0462733259905281,0.4112781513307947,0.28222767995740683,2.269653481299355,9.03780800757816,3.9416807265099667,0.1815237920767794
2.6999942827033534,0.45461928252925066,2.006286196024461,3.231253561506014,3.566227449148852,2.4445696323234616,2.882351505089542,0.7677340958604212,0.7882253951264683,0.20929581356657068,0.47614861584337576,1.0462735922341708,0.41127822801283864,0.2822276883812649,2.26965300358801,9.037951865601222,3.9416796960721183,0.1815238074941583
2.699994209825697,0.4546192349294727,2.0062846305505566,3.2312533918008794,3.56622712830688,2.4445696155186494,2.882350964562796,0.7677340933440815,0.7882254281719585,0.20929580861408234,0.47614864221832176,1.046273648261792,0.41127823745932474,0.28222766849606706,2.269652551714838,9.039439499006587,3.9416806862201277,0.18152391211729516
2.699994098991038,0.45461943445604436,2.0062710678006934,3.2312535263230893,3.566227569459521,2.444570769597352,2.882350219762889,0.7677339981681961,0.788225367924051,0.20929582756044032,0.47614870148941196,1.0462735462338733,0.41127830881843364,0.28222764244154647,2.2696529279265065,9.039599674158909,3.941680715208566,0.18152387870184009
2.699994352618844,0.4546194738648419,2.0062651534317064,3.2312529901873748,3.566228250810155,2.444570279741907,2.882350256409035,0.7677338748790039,0.7882253198770327,0.20929581152470544,0.47614871653242236,1.0462736339622243,0.41127840636034135,0.28222761214312136,2.2696529752231225,9.039756169973003,3.9416804576426494,0.181523934044533
2.6999946945790327,0.4546194777668643,2.0062638059598035,3.231253104385548,3.566228418110554,2.444569683954151,2.8823504241607147,0.7677339495421697,0.7882252922845229,0.2092957881800258,0.47614873762293886,1.0462735347297747,0.4112783720446568,0.28222759551131815,2.2696527182585378,9.039894303843877,3.9416818293860563,0.1815239608117845
2.6999952257655835,0.4546194890526553,2.006257636707133,3.2312541107214616,3.5662277978635815,2.4445698997097187,2.882350471600111,0.7677338719208674,0.7882255055127999,0.2092958100420571,0.47614881092056494,1.0462736671964405,0.4112782864888193,0.2822276008607,2.2696529501977474,9.04005205586646,3.9416807212824616,0.18152396227935286
