alpha[1],alpha[2],alpha[3],alpha[4],sigma[1],sigma[2],sigma[3],sigma[4],sigma_alpha,sigma_sigma,alpha,sigma
0.9993957800459387,1.1235031126562207,1.191709650185305,1.216868635461135,11.177943995400868,9.581897119804964,9.584236814629303,8.502697920463905,0.22009843826450753,0.9897815800198311,1.098972502656372,9.860770704532074
1.0034690477733517,1.1274074132812066,1.1927033282022343,1.2191813559235,11.199603693003104,9.57215124023348,9.559565396482064,8.39407850610992,0.10880165458625357,1.00822411540571,1.0976486691134308,9.865651062712148
1.0031067280393753,1.1187337552536636,1.1948467768566873,1.2113900174169958,11.223118666827586,9.439685172023124,9.519384329010128,8.466907949413367,0.07577273028424085,1.598468047791119,1.0922155407813163,9.791787573911977
0.995157303640885,1.1162158440531045,1.1876497962961132,1.2493233769298517,11.174959829805767,9.593867499404544,9.539116248606586,8.505442994525756,0.1559295451776656,1.0343326442992964,1.0932247638911576,9.77543257053063
0.9940041289328355,1.1194019811790277,1.193959469567745,1.2094946829969075,11.128091005962608,9.494849949533117,9.52683139106245,8.41724398568675,0.23914153977692312,1.2293213328858241,1.09566311276875,9.82271045528177
0.9945517574973713,1.113663414964481,1.1876012800749758,1.2495980843070142,11.128366336049512,9.564370025286639,9.584849067835783,8.563675195446187,0.18283246957821253,0.5621228033762774,1.0925849726696226,9.855056698315778
0.9950472613806367,1.1175683219543247,1.1937647448817477,1.232011828320566,11.225493766617408,9.482688184529243,9.55874622043808,8.480210313416867,0.06521530189849806,1.3308682863601742,1.094594001940222,9.837100390352669
0.9932048219174693,1.1214107861022842,1.1880787531793116,1.230927019800594,11.11162704087804,9.654283773400335,9.499407363126894,8.416651852604454,0.22610115935268124,0.9593920564772292,1.0897458088910985,9.783806284100432
0.9994009260457848,1.1149786407172322,1.1896735409419328,1.2220226942611685,11.193821990905613,9.541685861014637,9.609621049815233,8.456049063879231,0.08979742934178345,0.9395727420678194,1.09450627923993,9.761079396166902
0.9954985579524154,1.1204655949957096,1.1926165904334904,1.2226567052410677,11.124170440087955,9.55584811966374,9.4835791382611,8.417937621018694,0.13442911479243816,1.3786260389037128,1.096424361936556,9.917627872126541
0.9920488719241025,1.1172830169094154,1.1888373357838096,1.232002564928898,11.124434435852129,9.574443358857538,9.562070690015604,8.525129106299785,0.08392044195426825,0.5372472473413088,1.0954338705053677,9.90474220281236
0.9911705864354995,1.1219077116846252,1.19341537854399,1.2393060849750912,11.095972432407315,9.616409470743449,9.58259730846907,8.448547798644332,0.1279744601028293,1.0784890765184463,1.0931596214214172,9.829832449487787
0.999273266675319,1.108229627241136,1.1867968603021828,1.2199248118055162,11.06404265943823,9.420531012755255,9.442487338808297,8.429336694965825,0.10840980448648693,1.1866633444087673,1.0973544677802918,9.882263896326142
0.9959568268776856,1.1114588203173956,1.1839482944057265,1.2338496337692384,11.234338281670102,9.469423221924563,9.444094215654555,8.480329742904328,0.1003632570398154,1.2653692265558774,1.0942930079583633,9.783916015106708
0.9965004355212113,1.1284927510061358,1.1916303428282873,1.2336024038628373,11.077559645145652,9.62183002119848,9.638860730268208,8.433962325402353,0.10745354703956764,0.8861444668181068,1.094178737694826,9.860803261188666
