mu[1],mu[2],mu[3],mu[4],sigma[1],sigma[2],sigma[3],sigma[4],sigma_mu,sigma_sigma,mu,sigma
2.340952457871447,2.333685549519447,2.3129108704707204,2.1903048087768515,0.9131392175454058,0.848367898886335,0.8171245061666064,0.7700638911074906,0.08110588294221018,0.1166495252310962,2.3130907038024695,0.8547236017956638
2.333297216487537,2.3265571820196014,2.2984597057268896,2.2047294365005143,0.9124104715226905,0.840994142967063,0.8254431323345843,0.829698248327562,0.2327719489905027,0.05124097482667382,2.3131043249712158,0.8563190248648225
2.331878288616201,2.3361769591181334,2.3153178854171923,2.2323523313527827,0.9261633468816393,0.8544526245029006,0.8219857909085404,0.7979427264901443,0.02618743893342028,0.05012259635761802,2.3232827195828167,0.8521657580763415
2.3360087981578292,2.3274724889190623,2.3126367571200017,2.1697034284743277,0.9183529655530881,0.8411839631125442,0.8214226086064892,0.811899934071074,0.1504521169271258,0.0489531467980917,2.3085969244375386,0.8523468808780459
2.3307589986806434,2.3295114336153695,2.299242695863943,2.2139651550976445,0.9177705496414255,0.8511448973165145,0.8302591583276699,0.795154406226678,0.1545330302411249,0.06343044791332529,2.3171611076992673,0.8527693118712272
2.3513466311308453,2.333471117146937,2.3149280698417,2.1746687787565957,0.9188223649631615,0.8511664238822797,0.8225538361257559,0.7958276576743649,0.1153026260577552,0.05798383267140794,2.314397781943886,0.8527319836317632
2.329531517615489,2.336818318037073,2.312109425836019,2.2564394607430978,0.9270994802363238,0.8441965054618541,0.8253152599974577,0.8142357095195873,0.03143234986366577,0.08376430194954985,2.3117014644780935,0.8537638086458024
2.3435907217168377,2.3298904659864577,2.3021009010301148,2.1737576190439545,0.9185105476753312,0.8518530280962804,0.8168019688676035,0.8024923215240163,0.37759032858511876,0.03782407031842983,2.3167030117635443,0.8571012247286102
2.3298807978628857,2.325749383685917,2.3107180489365295,2.207905320455039,0.9208920799050541,0.854962918975723,0.8239011896530394,0.7870928258230311,0.0745868117968553,0.1006841398535542,2.319488124846619,0.8560232432467898
2.345808430880533,2.321618883185618,2.2950782373974223,2.2287398526047886,0.9245034377966352,0.8411256755712304,0.8249851151056141,0.820885496190646,0.06944347344051299,0.03379263646290871,2.312809387407722,0.8527466074006874
2.3289187487058896,2.3440726644118386,2.3151973009171636,2.191420828006097,0.9309398558401711,0.8471461371692509,0.8147849502680863,0.8066177837826725,0.0683775929760647,0.08434277485955882,2.312809387407722,0.8527466074006874
2.336828150323573,2.3184116274353834,2.2991210739023247,2.2283626696520957,0.9255887685306354,0.8527295031526754,0.8302964412350134,0.8023218207852187,0.07666728564007873,0.05517271821238478,2.3214322595413988,0.8523606293609193
2.3284603542226376,2.3564564233862466,2.3121982905225837,2.2223631550839564,0.9294811719494106,0.8288297012130226,0.8289338616562362,0.8012527611549022,0.03948000059675915,0.10189655256103343,2.3262816706241796,0.8524937003277305
2.33881913569312,2.310699485552308,2.304629699141705,2.20808208986722,0.9159881650363897,0.8681831308851098,0.8195337811243852,0.8091381072525783,0.18448417762756375,0.03979789425324736,2.323102422787124,0.8518375168163947
2.349426228621933,2.335693852822303,2.29917911435052,2.2187623600349258,0.9325577161978181,0.8537833809976643,0.825452265806839,0.8174488988055868,0.2440989591134349,0.04626463204001742,2.3135840197978683,0.8494541957972092
2.323675333578549,2.340661974022188,2.320587865368335,2.191264088556174,0.9134150340887016,0.835817381620608,0.8208346021046607,0.8123451366696339,0.14674306502517045,0.06684527369235979,2.311907122193059,0.849788585352764
2.3337513247235178,2.3193875776157378,2.298121156666639,2.191093907279725,0.9230468037480035,0.8465693695440535,0.8147631147894113,0.7835123379944585,0.10194864987414363,0.06392893372891684,2.308211341159309,0.8484934842582799
2.336783105455421,2.3356704255568608,2.315841514550021,2.2796741403252034,0.9223521695769584,0.8515339582338135,0.8264536088144387,0.8535269637756675,0.015713007677893628,0.0476174898260145,2.31750889290997,0.8538134001370439
2.334963750320379,2.322876791773048,2.299492197265249,2.2034978660147124,0.9138265705179016,0.839632703080025,0.8233840765715947,0.7851078417533239,0.04737525312892944,0.07455962815885983,2.316581182678547,0.8508515262388546
2.3278582447961913,2.343366043518643,2.307155805796392,2.1895377777707843,0.9333081402069331,0.8568818581437287,0.8258283312997708,0.776418980037025,0.10047561316035518,0.05668489736840718,2.315898576676394,0.8503717095760696
2.3471749735523977,2.3118218155797066,2.30138382293759,2.2339178753867657,0.9100000699006769,0.8389876564616889,0.8206885799093893,0.8382787197611778,0.03054314012347022,0.03632678063239489,2.320651305305547,0.8516607354310618
2.3270191352231318,2.3508451230389444,2.3096096252019604,2.201132305640089,0.9277010430972451,0.858013125169374,0.8260527189883198,0.7749554903561008,0.0927990425482909,0.06440702154746693,2.3111995649575023,0.8535232466502101
2.3476619374342445,2.3132938655523723,2.300575550506403,2.2196569465118223,0.9172522935133216,0.8417415047605346,0.8199195093529278,0.8355830064580536,0.05005947913564467,0.04669407437900458,2.3111995649575023,0.8535232466502101
2.330566301121137,2.3426812871185305,2.3143400495327566,2.199869173430357,0.9218242978170008,0.8442325264493631,0.828073006375947,0.7880152298380475,0.1045190759287947,0.10066649577270959,2.316827506319695,0.8496973567075452
2.3387227170132983,2.3415172983051,2.3172612331887827,2.218383549161194,0.9221378000558922,0.8403479981301533,0.8190665745250952,0.7753907968119397,0.06266993443576123,0.1302282608470113,2.3112865737654085,0.8592544498786835
2.3481895631397443,2.3392261948239472,2.3174429595596298,2.2265544198608866,0.9311135628310278,0.8421579167354791,0.8159594660386867,0.8010586798120848,0.03985479735137372,0.046469409718784986,2.313294267030168,0.8585045994620432
2.324522574025045,2.3231516173485267,2.2974876506814885,2.2428748826335565,0.919735325383492,0.8464193530350906,0.825434746769964,0.8156294767074913,0.06375849155031983,0.06764577873247828,2.3189884879382685,0.8531111834767591
2.3316434040312966,2.3335062049075916,2.3071084869014244,2.2135338823743043,0.9229632317502593,0.8534154127556838,0.8261339583951155,0.8399092308442032,0.03214268050105603,0.03967125538163599,2.3152137533267787,0.8505374259874182
2.3436846181424427,2.3289554975851936,2.3061162936461046,2.215074352903511,0.9171654548820222,0.8487356671461767,0.8198457337660069,0.7725723878382375,0.14153095258146375,0.07059369188969558,2.3105869981802067,0.853492454918085
2.332042077621883,2.3385571683380553,2.3060106242750282,2.2164898733074265,0.9145257909535615,0.8452731677904702,0.8164204923179965,0.7920774394881873,0.1136665823140546,0.057519295703706126,2.303050445577221,0.8577773259820847
2.3473873551570863,2.3268689570359884,2.3024218135144974,2.206551469582413,0.9322866453623718,0.8503619612877329,0.8289526394422744,0.8145790044985157,0.040922967165621556,0.08646661062064549,2.3097665008582795,0.8545169532517345
2.3452208948673614,2.333235062754626,2.2947018786029076,2.2420902892561,0.9181609751793344,0.8534053273641216,0.8310912837001058,0.7932062908871959,0.06481689694042427,0.036741211073248,2.3217647319187096,0.8553260452482718
2.3291897633304384,2.3263675949426905,2.318815871521665,2.1989172548224354,0.9250193074814546,0.8486781878536979,0.8158778723747903,0.8184738071178153,0.06239863154812291,0.08231839286705997,2.3198825527452964,0.8532991175690223
2.3443629442638017,2.3329810686803354,2.301973931909453,2.239393754225302,0.9151776758361265,0.8442149837168512,0.8300584321122312,0.7942801130916347,0.028544228085295584,0.051018062959100996,2.311941463413152,0.8529637082485351
2.341725639286832,2.3273071666833034,2.3144990857758074,2.2728710900016456,0.914369335937402,0.8479205793126964,0.8249691119226856,0.8080362079578125,0.028355890197736246,0.07825951272640272,2.313948022372169,0.8519450284367237
2.328643852410342,2.3417823242209956,2.301782885623401,2.1977673396629624,0.9333336417921,0.847346741527233,0.8219442934349954,0.7996424163092397,0.12410939576857843,0.050311063084790095,2.3129731962932714,0.848678621678976
2.339961877027061,2.337472367705736,2.3092947491759643,2.1979863837774127,0.910101061847871,0.8581203848396115,0.8187688425348743,0.8007410372156913,0.1318752426049872,0.0848170429043205,2.3189240902323136,0.8559235262894952
2.3213484378532354,2.3355104970562097,2.308163339344392,2.215318448769535,0.9238319003246219,0.8543234018832359,0.8261297399818505,0.8182918419592673,0.13093207982575927,0.16129631889524207,2.318521783632635,0.8529257668029814
